IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0298148,7.2,1,"Animation, Adventure, Comedy",2004,Shrek 2 (2004)
tt0316654,7.3,2,"Action, Adventure",2004,Spider-Man 2 (2004)
tt0335345,7.2,3,Drama,2004,The Passion of the Christ (2004)
tt0290002,6.3,4,"Comedy, Romance",2004,Meet the Fockers (2004)
tt0317705,8.0,5,"Animation, Action, Adventure",2004,The Incredibles (2004)
tt0304141,7.8,6,"Adventure, Family, Fantasy",2004,Harry Potter and the Prisoner of Azkaban (2004)
tt0319262,6.4,7,"Action, Adventure, Sci-Fi",2004,The Day After Tomorrow (2004)
tt0372183,7.8,8,"Action, Mystery, Thriller",2004,The Bourne Supremacy (2004)
tt0368891,6.9,9,"Action, Adventure, Family",2004,National Treasure (2004)
tt0307453,6.0,10,"Animation, Adventure, Comedy",2004,Shark Tale (2004)
tt0343818,7.1,11,"Action, Crime, Drama",2004,"I, Robot (2004)"
tt0332452,7.2,12,"Action, Drama, History",2004,Troy (2004)
tt0349903,6.5,13,"Crime, Thriller",2004,Ocean's Twelve (2004)
tt0343660,6.8,14,"Comedy, Romance",2004,50 First Dates (2004)
tt0338526,6.0,15,"Action, Adventure, Fantasy",2004,Van Helsing (2004)
tt0361596,7.5,16,"Documentary, Drama, War",2004,Fahrenheit 9/11 (2004)
tt0339291,6.8,17,"Adventure, Comedy, Family",2004,A Series of Unfortunate Events (2004)
tt0364725,6.7,18,"Comedy, Sport",2004,Dodgeball: A True Underdog Story (2004)
tt0368447,6.5,19,"Drama, Mystery, Thriller",2004,The Village (2004)
tt0391198,5.9,20,"Horror, Mystery, Thriller",2004,The Grudge (2004)
tt0338751,7.5,21,"Biography, Drama, History",2004,The Aviator (2004)
tt0405159,8.1,22,"Drama, Sport",2004,Million Dollar Baby (2004)
tt0369339,7.6,23,"Crime, Drama, Thriller",2004,Collateral (2004)
tt0368933,5.7,24,"Comedy, Family, Romance",2004,The Princess Diaries 2: Royal Engagement (2004)
tt0335438,6.1,25,"Comedy, Crime",2004,Starsky & Hutch (2004)
tt0343135,5.9,26,"Comedy, Romance",2004,Along Came Polly (2004)
tt0377092,7.0,27,Comedy,2004,Mean Girls (2004)
tt0345950,7.0,28,"Animation, Adventure, Comedy",2004,The SpongeBob SquarePants Movie (2004)
tt0331632,5.0,29,"Animation, Adventure, Comedy",2004,Scooby-Doo 2: Monsters Unleashed (2004)
tt0357413,7.2,30,Comedy,2004,Anchorman: The Legend of Ron Burgundy (2004)
tt0370263,5.6,31,"Action, Horror, Sci-Fi",2004,AVP: Alien vs. Predator (2004)
tt0362227,7.3,32,"Comedy, Drama, Romance",2004,The Terminal (2004)
tt0328107,7.7,33,"Action, Crime, Drama",2004,Man on Fire (2004)
tt0356634,5.0,34,"Animation, Comedy, Family",2004,Garfield (2004)
tt0350258,7.7,35,"Biography, Drama, Music",2004,Ray (I) (2004)
tt0349710,6.5,36,"Action, Drama, Thriller",2004,Ladder 49 (2004)
tt0388419,5.2,37,"Comedy, Family",2004,Christmas with the Kranks (2004)
tt0375063,7.5,38,"Comedy, Drama, Romance",2004,Sideways (2004)
tt0381707,5.5,39,"Comedy, Crime",2004,White Chicks (2004)
tt0317648,6.7,40,"Action, Adventure, Biography",2004,Hidalgo (2004)
tt0356618,5.8,41,"Drama, Horror, Mystery",2004,The Forgotten (2004)
tt0378194,8.0,42,"Action, Crime, Thriller",2004,Kill Bill: Vol. 2 (2004)
tt0368008,6.6,43,"Drama, Mystery, Sci-Fi",2004,The Manchurian Candidate (2004)
tt0337579,5.7,44,"Comedy, Drama",2004,Barbershop 2: Back in Business (2004)
tt0349825,7.5,45,"Biography, Drama, History",2004,Miracle (2004)
tt0390022,7.3,46,"Action, Drama, Sport",2004,Friday Night Lights (2004)
tt0327162,5.2,47,"Comedy, Sci-Fi, Thriller",2004,The Stepford Wives (2004)
tt0167190,6.8,48,"Action, Fantasy, Horror",2004,Hellboy (2004)
tt0363547,7.3,49,"Action, Horror, Thriller",2004,Dawn of the Dead (2004)
tt0364751,5.9,50,"Adventure, Comedy, Mystery",2004,Without a Paddle (2004)
tt0358135,6.1,51,"Comedy, Drama, Music",2004,Shall We Dance (2004)
tt0296572,6.7,52,"Action, Adventure, Sci-Fi",2004,The Chronicles of Riddick (2004)
tt0337563,6.1,53,"Comedy, Fantasy, Romance",2004,13 Going on 30 (2004)
tt0387564,7.7,54,"Horror, Mystery, Thriller",2004,Saw (2004)
tt0375679,7.8,55,"Crime, Drama, Thriller",2004,Crash (I) (2004)
tt0359013,5.9,56,"Action, Adventure, Horror",2004,Blade: Trinity (2004)
tt0349683,6.3,57,"Action, Adventure, Drama",2004,King Arthur (2004)
tt0308644,7.7,58,"Biography, Drama, Family",2004,Finding Neverland (2004)
tt0356470,5.9,59,"Comedy, Family, Romance",2004,A Cinderella Story (2004)
tt0293508,7.3,60,"Drama, Musical, Romance",2004,The Phantom of the Opera (2004)
tt0318627,6.2,61,"Action, Horror, Sci-Fi",2004,Resident Evil: Apocalypse (2004)
tt0299172,5.4,62,"Animation, Comedy, Family",2004,Home on the Range (2004)
tt0396592,4.3,63,"Comedy, Family, Fantasy",2004,Fat Albert (2004)
tt0363988,6.6,64,"Mystery, Thriller",2004,Secret Window (2004)
tt0351977,6.2,65,"Action, Crime",2004,Walking Tall (2004)
tt0385267,6.5,66,"Comedy, Drama, Romance",2004,In Good Company (2004)
tt0374900,6.9,67,Comedy,2004,Napoleon Dynamite (2004)
tt0371246,6.4,68,"Comedy, Drama, Romance",2004,Spanglish (2004)
tt0204313,5.1,69,"Horror, Mystery, Thriller",2004,Exorcist: The Beginning (2004)
tt0317198,5.9,70,"Comedy, Drama, Romance",2004,Bridget Jones: The Edge of Reason (2004)
tt0327554,3.3,71,"Action, Crime, Thriller",2004,Catwoman (2004)
tt0365957,3.5,72,"Drama, Music",2004,You Got Served (2004)
tt0335245,6.2,73,"Comedy, Crime, Thriller",2004,The Ladykillers (2004)
tt0346156,6.1,74,"Action, Adventure, Mystery",2004,Sky Captain and the World of Tomorrow (2004)
tt0350028,6.0,75,"Comedy, Drama, Romance",2004,Raising Helen (2004)
tt0316732,4.4,76,"Action, Comedy, Crime",2004,Taxi (I) (2004)
tt0346491,5.5,77,"Action, Adventure, Biography",2004,Alexander (2004)
tt0338013,8.3,78,"Drama, Romance, Sci-Fi",2004,Eternal Sunshine of the Spotless Mind (2004)
tt0376541,7.3,79,"Drama, Romance",2004,Closer (I) (2004)
tt0330793,6.5,80,"Action, Crime, Drama",2004,The Punisher (2004)
tt0372588,7.2,81,"Action, Comedy",2004,Team America: World Police (2004)
tt0364045,6.2,82,"Crime, Mystery, Thriller",2004,Taking Lives (2004)
tt0337921,6.5,83,"Action, Crime, Thriller",2004,Cellular (2004)
tt0366174,4.6,84,"Action, Adventure, Horror",2004,Anacondas: The Hunt for the Blood Orchid (2004)
tt0359517,4.4,85,Comedy,2004,Johnson Family Vacation (2004)
tt0361467,4.6,86,"Comedy, Family, Music",2004,Confessions of a Teenage Drama Queen (2004)
tt0367479,6.3,87,"Action, Comedy, Crime",2004,After the Sunset (2004)
tt0337697,5.9,88,"Comedy, Family, Romance",2004,The Prince & Me (2004)
tt0333766,7.5,89,"Comedy, Drama, Romance",2004,Garden State (2004)
tt0300051,6.2,90,"Comedy, Drama, Romance",2004,Jersey Girl (2004)
tt0315297,5.2,91,"Crime, Drama, Mystery",2004,Twisted (I) (2004)
tt0362270,7.3,92,"Adventure, Comedy, Drama",2004,The Life Aquatic with Steve Zissou (2004)
tt0327437,5.8,93,"Action, Adventure, Comedy",2004,Around the World in 80 Days (2004)
tt0395169,8.1,94,"Biography, Drama, History",2004,Hotel Rwanda (2004)
tt0358349,4.5,95,"Action, Adventure, Comedy",2004,Agent Cody Banks 2: Destination London (2004)
tt0327679,6.3,96,"Comedy, Family, Fantasy",2004,Ella Enchanted (2004)
tt0318974,6.0,97,"Drama, History, War",2004,The Alamo (2004)
tt0339412,5.5,98,"Comedy, Drama, Romance",2004,Mr 3000 (2004)
tt0329691,4.0,99,"Action, Comedy, Crime",2004,Torque (2004)
tt0377062,6.1,100,"Action, Adventure, Drama",2004,Flight of the Phoenix (2004)
