IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0058331,7.8,1,"Comedy, Family, Fantasy",1964,Mary Poppins (1964)
tt0058385,7.9,2,"Drama, Family, Musical",1964,My Fair Lady (1964)
tt0058150,7.8,3,"Action, Adventure, Thriller",1964,Goldfinger (1964)
tt0058725,6.4,4,"Comedy, Musical",1964,Viva Las Vegas (1964)
tt0058461,8.0,5,Western,1964,Per un pugno di dollari (1964)
tt0058534,6.0,6,"Drama, Music, Musical",1964,Roustabout (1964)
tt0057227,5.3,7,"Comedy, Musical, Romance",1964,Kissin' Cousins (1964)
tt0058182,7.7,8,"Comedy, Music, Musical",1964,A Hard Day's Night (1964)
tt0058604,8.0,9,"Drama, Music, War",1964,Soy Cuba (1964)
tt0057935,8.3,10,"Drama, Romance",1964,Charulata (1964)
tt0057869,7.9,11,"Comedy, Crime, Drama",1964,Bande à part (1964)
tt0058203,7.1,12,"Action, Adventure, Comedy",1964,L'homme de Rio (1964)
tt0058450,7.8,13,"Drama, Musical, Romance",1964,Les parapluies de Cherbourg (1964)
tt0058249,7.6,14,"Crime, Drama",1964,Le journal d'une femme de chambre (1964)
tt0058414,8.1,15,"Drama, Romance",1964,Nothing But a Man (1964)
tt0058092,7.4,16,"Adventure, Comedy, Romance",1964,Father Goose (1964)
tt0058384,4.8,17,"Comedy, Musical",1964,Muscle Beach Party (1964)
tt0057012,8.5,18,Comedy,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
tt0057733,7.6,19,"Comedy, Family, Fantasy",1964,Bewitched (1964–1972)
tt0057729,8.0,20,"Comedy, Family, Horror",1964,The Addams Family (1964–1966)
tt0057773,7.9,21,"Comedy, Family, Fantasy",1964,The Munsters (1964–1966)
tt0058626,4.2,22,"Comedy, Musical",1964,Surf Party (1964)
tt0057751,7.4,23,"Comedy, Family",1964,Gilligan's Island (1964–1967)
tt0058586,7.6,24,"Comedy, Mystery",1964,A Shot in the Dark (1964)
tt0057259,6.1,25,"Adventure, Drama, History",1964,The Long Ships (1964)
tt0058230,6.5,26,"Animation, Comedy, Family",1964,The Incredible Mr. Limpet (1964)
tt0057765,7.8,27,"Action, Adventure, Crime",1964,The Man from U.N.C.L.E. (1964–1968)
tt0057752,7.1,28,"Comedy, War",1964,Gomer Pyle: USMC (1964–1969)
tt0058329,7.2,29,"Crime, Drama, Mystery",1964,Marnie (1964)
tt0057831,7.8,30,"Comedy, Drama",1964,Alexis Zorbas (1964)
tt0057731,7.0,31,"Drama, Romance",1964,Another World (1964–1999)
tt0057798,7.3,32,"Adventure, Sci-Fi",1964,Voyage to the Bottom of the Sea (1964–1968)
tt0057742,7.6,33,"Adventure, History, Western",1964,Daniel Boone (1964–1970)
tt0058777,7.8,34,"Drama, History, War",1964,Zulu (1964)
tt0058213,7.7,35,"Crime, Drama, Mystery",1964,"Hush...Hush, Sweet Charlotte (1964)"
tt0058110,5.3,36,Comedy,1964,For Those Who Think Young (1964)
tt0057748,6.3,37,"Adventure, Family",1964,Flipper (1964–1967)
tt0058659,5.2,38,Sci-Fi,1964,The Time Travelers (1964)
tt0058700,6.9,39,"Horror, Sci-Fi",1964,The Last Man on Earth (1964)
tt0057779,7.5,40,"Drama, Romance",1964,Peyton Place (1964–1969)
tt0058625,8.5,41,"Drama, Thriller",1964,Suna no onna (1964)
tt0058536,8.1,42,"Animation, Adventure, Comedy",1964,Rudolph the Red-Nosed Reindeer (1964 TV Movie)
tt0058576,7.9,43,"Drama, Romance, Thriller",1964,Seven Days in May (1964)
tt0058003,7.7,44,Drama,1964,Il deserto rosso (1964)
tt0057793,8.3,45,"Drama, War",1964,12 O'Clock High (1964–1967)
tt0058085,6.7,46,"Drama, History, War",1964,The Fall of the Roman Empire (1964)
tt0058083,8.0,47,"Drama, Thriller",1964,Fail-Safe (1964)
tt0058324,7.2,48,"Comedy, Romance",1964,Man's Favorite Sport? (1964)
tt0058404,7.8,49,Drama,1964,The Night of the Iguana (1964)
tt0058018,6.4,50,"Comedy, Romance",1964,The Disorderly Orderly (1964)
tt0058333,7.1,51,Horror,1964,The Masque of the Red Death (1964)
tt0057741,3.8,52,Drama,1964,Crossroads (1964–1988)
tt0057877,8.0,53,"Biography, Drama, History",1964,Becket (1964)
tt0058456,6.3,54,Comedy,1964,The Patsy (1964)
tt0058672,7.1,55,"Adventure, Comedy, Crime",1964,Topkapi (1964)
tt0057730,7.9,56,"Animation, Action, Adventure",1964,Jonny Quest (1964–1965)
tt0058453,6.4,57,"Comedy, Romance",1964,Paris - When It Sizzles (1964)
tt0058430,8.0,58,Horror,1964,Onibaba (1964)
tt0058279,8.0,59,"Drama, Fantasy, Horror",1964,Kaidan (1964)
tt0059927,6.6,60,"Comedy, Drama, Romance",1964,The Yellow Rolls-Royce (1964)
tt0059825,7.9,61,"Thriller, War",1964,The Train (1964)
tt0058743,7.0,62,"Comedy, Romance",1964,What a Way to Go! (1964)
tt0058371,6.9,63,"Family, Mystery, Romance",1964,The Moon-Spinners (1964)
tt0058262,7.1,64,"Crime, Drama, Mystery",1964,The Killers (1964)
tt0057940,6.8,65,"Drama, History, Western",1964,Cheyenne Autumn (1964)
tt0058571,7.0,66,"Comedy, Drama, Romance",1964,Send Me No Flowers (1964)
tt0059282,6.1,67,Comedy,1964,Hot Enough for June (1964)
tt0059575,7.8,68,Drama,1964,The Pawnbroker (1964)
tt0057952,6.2,69,"Drama, Western",1964,Circus World (1964)
tt0058620,6.8,70,"Drama, Horror, Thriller",1964,Strait-Jacket (1964)
tt0057786,7.4,71,"Action, Adventure, Family",1964,Stingray (1964–1965)
tt0058123,7.1,72,"Crime, Drama, Romance",1964,Les félins (1964)
