IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0101414,8.0,1,"Animation, Family, Fantasy",1991,Beauty and the Beast (1991)
tt0103064,8.5,2,"Action, Sci-Fi, Thriller",1991,Terminator 2: Judgment Day (1991)
tt0102798,6.9,3,"Action, Adventure, Drama",1991,Robin Hood: Prince of Thieves (1991)
tt0102926,8.6,4,"Crime, Drama, Thriller",1991,The Silence of the Lambs (1991)
tt0101587,6.7,5,Comedy,1991,City Slickers (1991)
tt0102057,6.7,6,"Adventure, Comedy, Family",1991,Hook (1991)
tt0101272,6.8,7,"Comedy, Fantasy",1991,The Addams Family (1991)
tt0102945,6.2,8,"Drama, Thriller",1991,Sleeping with the Enemy (1991)
tt0101862,6.5,9,"Comedy, Family, Romance",1991,Father of the Bride (1991)
tt0102510,6.8,10,"Comedy, Crime",1991,The Naked Gun 2½: The Smell of Fear (1991)
tt0101921,7.7,11,Drama,1991,Fried Green Tomatoes (1991)
tt0101540,7.3,12,"Crime, Thriller",1991,Cape Fear (1991)
tt0103060,6.0,13,"Action, Adventure, Comedy",1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
tt0101393,6.7,14,"Action, Crime, Drama",1991,Backdraft (1991)
tt0102975,7.2,15,"Action, Adventure, Sci-Fi",1991,Star Trek VI: The Undiscovered Country (1991)
tt0102713,6.7,16,"Drama, Romance",1991,The Prince of Tides (1991)
tt0102138,8.0,17,"Drama, History, Thriller",1991,JFK (1991)
tt0102059,6.7,18,"Action, Comedy",1991,Hot Shots! (1991)
tt0103241,7.0,19,Comedy,1991,What About Bob? (1991)
tt0102492,6.8,20,"Comedy, Drama, Family",1991,My Girl (1991)
tt0102266,6.9,21,"Action, Thriller",1991,The Last Boy Scout (1991)
tt0101507,7.8,22,"Crime, Drama",1991,Boyz n the Hood (1991)
tt0101745,6.1,23,"Comedy, Drama, Romance",1991,Doc Hollywood (1991)
tt0101516,6.8,24,"Biography, Crime, Drama",1991,Bugsy (1991)
tt0102526,6.6,25,"Action, Crime, Drama",1991,New Jack City (1991)
tt0102803,6.4,26,"Action, Adventure, Comedy",1991,The Rocketeer (1991)
tt0103074,7.4,27,"Adventure, Crime, Drama",1991,Thelma & Louise (1991)
tt0102685,7.2,28,"Action, Crime, Drama",1991,Point Break (1991)
tt0102768,6.7,29,"Drama, Romance",1991,Regarding Henry (1991)
tt0101889,7.6,30,"Comedy, Drama, Fantasy",1991,The Fisher King (1991)
tt0102614,6.0,31,"Action, Crime, Drama",1991,Out for Justice (1991)
tt0101746,6.9,32,Drama,1991,The Doctor (1991)
tt0101452,6.2,33,"Adventure, Comedy, Fantasy",1991,Bill & Ted's Bogus Journey (1991)
tt0101669,7.0,34,"Crime, Drama, Mystery",1991,Dead Again (1991)
tt0102951,6.5,35,"Comedy, Romance",1991,Soapdish (1991)
tt0102609,6.1,36,"Comedy, Drama, Romance",1991,Other People's Money (1991)
tt0101761,7.2,37,"Biography, Drama, Music",1991,The Doors (1991)
tt0101917,4.9,38,"Comedy, Fantasy, Horror",1991,Freddy's Dead: The Final Nightmare (1991)
tt0103247,6.7,39,"Adventure, Drama",1991,White Fang (I) (1991)
tt0102216,5.2,40,"Comedy, Romance",1991,King Ralph (1991)
tt0101635,5.7,41,"Comedy, Drama, Family",1991,Curly Sue (1991)
tt0101787,5.9,42,"Drama, Romance",1991,Dying Young (1991)
