IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0383574,7.3,1,"Action, Adventure, Fantasy",2006,Pirates of the Caribbean: Dead Man's Chest (2006)
tt0477347,6.4,2,"Adventure, Comedy, Family",2006,Night at the Museum (2006)
tt0317219,7.1,3,"Animation, Comedy, Family",2006,Cars (2006)
tt0376994,6.7,4,"Action, Adventure, Fantasy",2006,X-Men: The Last Stand (2006)
tt0382625,6.6,5,"Mystery, Thriller",2006,The Da Vinci Code (2006)
tt0416449,7.7,6,"Action, Fantasy",2006,300 (2006)
tt0348150,6.1,7,"Action, Adventure, Sci-Fi",2006,Superman Returns (2006)
tt0366548,6.5,8,"Animation, Comedy, Family",2006,Happy Feet (2006)
tt0438097,6.9,9,"Animation, Action, Adventure",2006,Ice Age: The Meltdown (2006)
tt0381061,8.0,10,"Action, Adventure, Thriller",2006,Casino Royale (2006)
tt0454921,8.0,11,"Biography, Drama",2006,The Pursuit of Happyness (2006)
tt0327084,6.8,12,"Animation, Adventure, Comedy",2006,Over the Hedge (2006)
tt0415306,6.6,13,"Action, Comedy, Sport",2006,Talladega Nights: The Ballad of Ricky Bobby (2006)
tt0389860,6.4,14,"Comedy, Drama, Fantasy",2006,Click (2006)
tt0317919,6.9,15,"Action, Adventure, Thriller",2006,Mission: Impossible III (2006)
tt0407887,8.5,16,"Crime, Drama, Thriller",2006,The Departed (2006)
tt0443453,7.3,17,Comedy,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
tt0458352,6.8,18,"Comedy, Drama",2006,The Devil Wears Prada (2006)
tt0452594,5.8,19,"Comedy, Drama, Romance",2006,The Break-Up (2006)
tt0443489,6.5,20,"Drama, Music, Musical",2006,Dreamgirls (2006)
tt0362120,5.1,21,"Comedy, Horror",2006,Scary Movie 4 (2006)
tt0427229,5.6,22,"Comedy, Romance",2006,Failure to Launch (2006)
tt0454848,7.6,23,"Crime, Drama, Mystery",2006,Inside Man (2006)
tt0400717,6.2,24,"Animation, Adventure, Comedy",2006,Open Season (2006)
tt0452681,4.7,25,"Adventure, Comedy, Family",2006,The Santa Clause 3: The Escape Clause (2006)
tt0413895,6.3,26,"Comedy, Family, Fantasy",2006,Charlotte's Web (2006)
tt0383216,5.6,27,"Adventure, Comedy, Crime",2006,The Pink Panther (2006)
tt0397313,7.3,28,"Adventure, Drama, Family",2006,Eight Below (2006)
tt0457510,5.7,29,"Comedy, Family, Sport",2006,Nacho Libre (2006)
tt0489270,6.2,30,Horror,2006,Saw III (2006)
tt0463034,5.6,31,"Comedy, Romance",2006,"You, Me and Dupree (2006)"
tt0449010,5.1,32,"Action, Adventure, Family",2006,Eragon (2006)
tt0385880,6.6,33,"Animation, Adventure, Comedy",2006,Monster House (2006)
tt0493430,7.1,34,"Documentary, Action, Comedy",2006,Jackass Number Two (2006)
tt0414853,5.6,35,"Animation, Comedy, Family",2006,Barnyard (2006)
tt0449089,5.5,36,"Adventure, Comedy, Family",2006,RV (2006)
tt0479143,7.2,37,"Drama, Sport",2006,Rocky Balboa (2006)
tt0469641,6.0,38,"Drama, History, Thriller",2006,World Trade Center (2006)
tt0421729,4.6,39,"Comedy, Crime",2006,Big Momma's House 2 (2006)
tt0462590,6.5,40,"Crime, Drama, Music",2006,Step Up (2006)
tt0424095,6.6,41,"Animation, Adventure, Comedy",2006,Flushed Away (2006)
tt0453467,7.0,42,"Action, Crime, Sci-Fi",2006,Deja Vu (2006)
tt0450340,6.5,43,"Crime, Drama, Mystery",2006,Unknown (2006)
tt0430357,6.0,44,"Action, Crime, Thriller",2006,Miami Vice (2006)
tt0455612,5.1,45,"Comedy, Drama, Romance",2006,Madea's Family Reunion (2006)
tt0457939,6.9,46,"Comedy, Romance",2006,The Holiday (2006)
tt0463985,6.0,47,"Action, Crime, Thriller",2006,The Fast and the Furious: Tokyo Drift (2006)
tt0401855,6.7,48,"Action, Adventure, Fantasy",2006,Underworld: Evolution (2006)
tt0393735,4.4,49,"Comedy, Family, Fantasy",2006,The Shaggy Dog (2006)
tt0409182,5.6,50,"Action, Adventure, Drama",2006,Poseidon (2006)
tt0343737,6.7,51,"Drama, History, Thriller",2006,The Good Shepherd (2006)
tt0449059,7.8,52,"Comedy, Drama",2006,Little Miss Sunshine (2006)
tt0381971,6.6,53,"Animation, Adventure, Comedy",2006,Curious George (2006)
tt0430304,4.3,54,"Comedy, Crime",2006,Littleman (2006)
tt0445990,7.1,55,"Biography, Drama, Sport",2006,Invincible (2006)
tt0437863,5.6,56,"Action, Comedy, Family",2006,The Benchwarmers (2006)
tt0450259,8.0,57,"Adventure, Drama, Thriller",2006,Blood Diamond (2006)
tt0436697,7.3,58,"Biography, Drama",2006,The Queen (2006)
tt0406816,6.9,59,"Action, Adventure, Drama",2006,The Guardian (I) (2006)
tt0466909,5.5,60,Horror,2006,The Omen (2006)
tt0414982,5.8,61,"Horror, Thriller",2006,Final Destination 3 (2006)
tt0482571,8.5,62,"Drama, Mystery, Sci-Fi",2006,The Prestige (2006)
tt0410297,6.8,63,"Drama, Fantasy, Romance",2006,The Lake House (2006)
tt0472043,7.8,64,"Action, Adventure, Drama",2006,Apocalypto (2006)
tt0408345,5.8,65,"Crime, Thriller",2006,Firewall (2006)
tt0466342,2.7,66,"Comedy, Romance",2006,Date Movie (2006)
tt0455857,5.0,67,"Horror, Thriller",2006,When a Stranger Calls (2006)
tt0384537,6.6,68,"Adventure, Horror, Mystery",2006,Silent Hill (2006)
tt0424942,7.6,69,"Documentary, Short",2006,Deep Sea (2006)
tt0758794,7.1,70,"Drama, Sport",2006,We Are Marshall (2006)
tt0385726,7.2,71,"Biography, Drama, Sport",2006,Glory Road (2006)
tt0452637,5.6,72,"Drama, Fantasy, Mystery",2006,Lady in the Water (2006)
tt0454841,6.4,73,Horror,2006,The Hills Have Eyes (2006)
