IMDbId,keywords
tt0052618,roman|revenge|galley|jew|jewish|roman-empire|galley-slave|slave|homoerotic-subtext|antiquity|reference-to-god|false-accusation|roman-galley|leprosy|christianity|leper-colony|chariot-race|ancient-rome|roman-judea|gay-subtext|gay-interest|friend|jerusalem|prince|governor|slavery|tile|politics|rescue|prison|chariot|parade|childhood-friend|1st-century|loss-of-hand|jesus-christ|70mm-film|symphonic-music-score|name-in-title|hairy-chest|roman-salute|man-on-the-verge-of-tears|oars|adoptive-father-adopted-son-relationship|orchestral-music-score|music-score-features-choir|fanfare|wrongful-imprisonment|wrongful-conviction|whipping|water|water-fountain|voice-over-narration|violence|victory|victory-parade|tyrant|tyranny|torch|thunder|tent|tears|talking-to-a-horse|sword|stretcher|slave-ring|ship|sheep|sermon|search|saving-a-life|rowing|reunion|resurrection|rain|prophet|prisoner|pontius-pilate|polygamy|palm-tree|oar|murder|masseuse|massage|lightning|kiss|husband-wife-relationship|heir|hammer|golgotha|gladiator|food|fleet|fire|fire-at-sea|family-reunion|faith|dying|dragged-by-a-horse|disciple|death|dancing|dancer|dagger|crying|cross|cripple|christian|charioteer|chained|centurion|catapult|camel|bow-and-arrow|blood|blindness|blind-man|bet|belch|battle|bare-chested-male|baldness|arena|amputee|adrift|adopted-son|male-friendship|adult-adoption|bible|anti-semitism|stadium|riding-accident|religion|prologue|prayer|paraplegic|mother-son-relationship|mother-daughter-relationship|father-daughter-relationship|desert|cave|carpenter|brother-sister-relationship|healing|rescue-from-drowning|sword-and-sandal|vengeance|person-on-fire|hate|pardon|blockbuster|friendship|ring|census|widow|suicidal|adoption|beggar|thunderstorm|betrayal|raft|horse|broken-engagement|michelangelo's-creation|sistine-chapel|whip|assassination-attempt|rooftop|love|roman-bath|spear|emperor|shepherd|separation-from-family|leper|nativity|arab|amputation|famous-score|oasis|overture|sheik|pirate|wager|mute|miracle|thirst|sea-battle|epic|crucifixion|pilgrimage|arrest|gift|based-on-novel|title-spoken-by-character|character-name-in-title
tt0053285,fairy|16th-birthday|spinning-wheel|kingdom|prophecy|france|fire|princess|prince|evil|birthday|spindle|spell|true-love|gift|castle|cottage|falling-asleep|thorn|mountain|kiss|evil-witch|magic|forest|fairy-tale|dragon|baking-a-cake|pet-bird|human-becoming-an-animal|blood|drunkenness|storybook-in-opening-shot|pricked-finger|owl|femme-fatale|surrealism|sleep|witch|charles-perrault-tale|female-protagonist|hand-drawn-animation|traditional-animation|2d-animation|disney-princess|happy-ending|voice-over-narration|dancing-a-waltz|horse-riding|falling-off-horse|teenage-girl|boot|happy-birthday-to-you|awakening|helping|talking-to-an-animal|egg|birds|bound-and-gagged|broom|cleaning|foreign-language-adaptation|based-on-fairy-tale|sardonic-laughter|cradle|baby-girl|love-at-first-sight|friends-who-live-together|demon|combat|prison|knight|mistaken-identity|hypnosis|sleeping-beauty|castle-thunder|crown|bluebird|rabbit|disney|trap|squirrel|oil|rainbow|arrow|flower|stone|bubble|drawbridge|light|chimney|stupidity|acorn|mockery|fire-breathing-dragon|wine|young-woman|plate|friendship|firework|guard|coat|celebration|crying|lute|fish|bucket|young-man|sword-and-sorcery|sword-and-fantasy|spear|shield|sword-fight|sword|final-battle|final-showdown|14th-century|damsel-in-distress|lifting-female-in-air|betrothal|mop|magic-wand|surprise-party|surprise-birthday-party|lifting-someone-into-the-air|kissing-a-sleeping-person|dance|transmutation|good-versus-evil|father-son-relationship|cake|turned-to-stone|singing|raven|hero|super-villainess|witchcraft|blockbuster|villainess|birthday-party|horse|dress|dungeon|battle|queen|king|curse
tt0053291,all-girl-band|yacht|cross-dressing|band|sugar|spats|witness|musician|st.-valentine's-day-massacre|saxophone|train|massacre|millionaire|saxophone-player|jazz|florida|roommate|resort|singer|gambling|escape|mob-hit|dancing|murder|gangster|neo-noir|woman|foreplay|kissing|scene-at-a-window|buddy-film|cape-hatteras|man-with-glasses|hanging-up-without-saying-goodbye|cult-film|adult-humor|camera-focus-on-a-female-butt|coleslaw|gurney|dead-body|sitting-on-a-piano|phone-booth|elopement|dying|candle|birthday|hearing-aid|speech|cake|hiding-under-a-table|taxes|banquet|popping-out-of-a-cake|kissing-on-a-doorstep|goodbye|bon-voyage|heartbreak|diamond-bracelet|orchid|venezuela|south-america|ship-to-shore-telephone-call|packing|wheelchair|compact-mirror|lipstick|compact|reference-to-rigoletto|frisking|golf-club|bullet|gun|italian-opera|tossing-coin|diamonds|bracelet|alimony|financial-security|honeymoon|maracas|marriage-proposal|climbing-up-a-building|milk-fund|wearing-a-flower-over-one's-ear|flower-in-one's-mouth|kiss|radio|listening-to-music|reference-to-the-mayo-brothers|reference-to-sigmund-freud|impotence|pheasant|grand-canyon|steamed-over-eyeglasses|water-polo|trophy|mounted-fish|seduction|champagne|driving-in-reverse|tango|cuban-band|roadhouse|climbing-down-a-building|dressing|undressing|sandusky-ohio|pier|flowers|mirror-ball|reference-to-rudy-vallee|american-flag|shell-game|bath|wearing-clothes-in-a-bathtub|singing-in-a-bathtub|bubble-bath|running|ascot|vanity-fair-magazine|shell-oil-company|seashell|vassar-college|stock-market|wall-street-journal|reading-newspaper|game-playing|tripping-someone|beach-chair|beach-umbrella|boy|reference-to-cary-grant|swimming|garter|swimsuit|wig|dirty-old-man|pinching|bellhop|pearl-necklace|cincinnati-ohio|hotel-room|face-slap|rocking-chair|porch|contortionist|multiple-marriages|bus|palm-tree|emergency-brake|hotel-lobby|elevator|wealth|mother-son-relationship|reference-to-cinderella|lollipop|reference-to-johnny-weissmuller|cymbal|reference-to-the-graf-zeppelin|maraschino-cherries|ladder|peanut-butter|water-bottle|cracker|vermouth|surprise-party|manhattan-the-drink|bourbon|party|falling-out-of-bed|hanging-upside-down|whiskey|cover-up|liar|lie|hitting-one's-head-on-the-ceiling|negligee|bathrobe|slip-the-undergarment|pajamas|nightgown|underwear|panties|bra|rehearsal|reference-to-the-baltimore-and-ohio-railroad|train-conductor|music-conductor|women's-bathroom|horniness|trombone-player|trombone|sheboygan-wisconsin|paperboy|newspaper-headline|newspaper|song|singing|ukelele-player|ukelele|high-heels|female-impersonation|suitcase|pay-phone|running-away|police-car|hands-held-in-the-air|mortuary|machine-gun|death|eyeglasses|card-playing|fingernail-file|valentine's-day|urbana-illinois|university-of-illinois|reference-to-tchaikovsky|reference-to-rudolph-valentino|telephone-call|typewriter|secretary|gambler|theatrical-agent|snowing|snow|dog-racing|overcoat|fire-escape|drunkenness|buttermilk|cigar-smoking|policeman|police|bass-the-musical-instrument|drink|drinking|police-raid|waiter|henchman|dancer|funeral|organist|organ|coffin|hearse|hotel-del-coronado|urban-setting|screwball-comedy|irreverence|remake|controversy|bathtub|paper-cup|thompson-gun|role-reversal|stockings|leg|claim-in-title|actor-playing-female-role|bryn-mawr-college|ulcer|sex|pursuit|on-the-run|love-triangle|hidden-identity|gender-bender|fish-out-of-water|farce|deception|con|betrayal|assumed-identity|oil-tycoon|ice|gasoline|earring|beach-ball|speakeasy|show-business|railway-station|police-chase|parking-garage|organized-crime|motorboat|gift|flirting|famous-line|disguise|crime-boss|chase|gender-disguise|blockbuster|1920s|birthday-cake|funeral-parlor|prohibition|chicago-illinois|beach|gold-digger|flapper|sleeping-car|bicycle|flask|transvestism|hotel|title-spoken-by-character
tt0053221,deputy|sheriff|cripple|jail|marshal|stagecoach|gambler|holding-someone's-head-underwater|ends-with-song|crying|comic-relief|falling-from-height|tackling-someone|fight|tension|lantern|shooting|water-thrown-on-face|tripped-on-rope|soap|stairway|card-trick|shakey-hands|water-trough|male-kisses-male-on-top-of-his-head|sleeping-in-a-chair|unlocking-a-door|limping-man|fear|nickname|running|coffee|trumpet-player|handbill|beer|drink|falling-from-a-loft|death|embarrassment|body-search|mexican|silver-star-badge|fuel-oil|whistling|red-bloomers|poker-the-card-game|guitar-player|old-man|peg-leg|henry-rifle|street-fight|street-shootout|old-west|outlaw-gang|rifle|duet|straight-razor|mariachi-band|black-eye|limping|rolling-a-cigarette|fifty-dollar-gold-piece|wanted-poster|deck-of-cards|package|silver-dollar|funeral-procession|lawman|captive|tied-up|good-versus-evil|battle|cult-film|saddle|spur|jail-cell|gun-violence|shotgun|double-barreled-shotgun|gun-battle|explosion|bombardment|disarming-someone|brawl|foot-chase|chase|showdown|colt-.45|six-shooter|pistol|revolver|repeating-rifle|quick-draw|tough-guy|hero|tied-to-a-chair|evil-man|place-name-in-title|older-man-younger-woman-relationship|drunkenness|suspense|tights|jealousy|dancer|shot-in-the-leg|shot-in-the-back|prisoner-exchange|blockbuster|shootout|shaving|shame|saloon|public-humiliation|hotel|guitar|fugitive|friendship|fistfight|face-slap|dynamite|deputy-sheriff|cheating-at-cards|barn|ballad|ambush|alcoholic|1880s|prisoner
tt0052969,shrew|remote-island|animal-attack|giant-animal|hurricane|flesh-eating|experiment-gone-wrong|attempted-murder|father-daughter-relationship|sea-storm|food-supply|food-chain|damsel-in-distress|mad-scientist
tt0052893,memory|atomic-bomb|lovers-separation|impossible-love|nuclear-bomb|radiation-victim|nuclear-radiation|hiroshima-japan|post-war|nuclear-weapons|peace|german-soldier|actress|japanese-man|anti-war|first-love|oblivion|japan|nouvelle-vague|humanism|death-of-lover|separation|sleepless-night|voice-over-inner-thoughts|locked-in-a-cellar|tragic-love|traumatic-experience|20th-birthday|death-of-loved-one|death-of-boyfriend|adulterer|adulteress|adulterous-desire|memorial-park|war-memorial|peace-demonstration|film-in-film|nevers-france|two-in-a-shower|survival|archive-footage|museum|radiation-burn|radiation-poisoning|1950s|1940s|city-in-title|three-word-title|french-new-wave|obliviousness|first-person-title|cult-film|place-name-in-title|claim-in-title|part-documentary|asian-man-white-woman-relationship|world-war-two|nonlinear-timeline|jump-cut|flashback|extramarital-affair|surrealism|franco-japanese|hotel|hotel-room|frenchwoman|interracial-love|interracial-couple|interracial-romance|france
tt0124336,hobo|assumed-identity|subliminal-message
tt0051852,dancing|agronomist|two-word-title|female-tied-up|affair|based-on-novel|title-spoken-by-character
tt0052572,bride|village|wedding|responsibility|grief|father-son-reunion|abandonment|recluse|travel|tuition|tragic-event|death|husband-wife-relationship|clerk|calcutta-india|mental-illness|mine|manuscript|aspiring-writer|third-part|insanity|death-of-wife|marriage|unwanted-marriage|redemption|hope|father-son-relationship|death-in-childbirth|arranged-marriage|sequel|based-on-novel
tt0052520,supernatural|fable|based-on-short-story|psychological-thriller|cult-tv|famous-opening-theme|anthology|usa-horror-host|the-twilight-zone|controversy|allegory|parable|horror-host|hosted-television-series|surrealism
