IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0037059,7.7,1,"Comedy, Drama, Family",1944,Meet Me in St. Louis (1944)
tt0037465,6.8,2,"Biography, Drama, History",1944,Wilson (1944)
tt0036733,6.9,3,"Drama, Horror",1944,The Curse of the Cat People (1944)
tt0036775,8.3,4,"Crime, Drama, Film-Noir",1944,Double Indemnity (1944)
tt0037382,8.0,5,"Adventure, Comedy, Romance",1944,To Have and Have Not (1944)
tt0037008,8.1,6,"Drama, Film-Noir, Mystery",1944,Laura (1944)
tt0036613,8.0,7,"Comedy, Crime, Thriller",1944,Arsenic and Old Lace (1944)
tt0036855,7.9,8,"Crime, Drama, Film-Noir",1944,Gaslight (1944)
tt0036628,6.5,9,"Comedy, Musical",1944,Bathing Beauty (1944)
tt0037017,7.8,10,"Drama, War",1944,Lifeboat (1944)
tt0036697,6.0,11,"Action, Adventure, Sci-Fi",1944,Captain America (1944)
tt0037120,7.4,12,"Drama, Family, Sport",1944,National Velvet (1944)
tt0038166,6.5,13,"Animation, Comedy, Family",1944,The Three Caballeros (1944)
tt0224377,5.5,14,"Short, Western",1944,Wells Fargo Days (1944)
tt0036984,6.1,15,"Adventure, Fantasy",1944,Kismet (1944)
tt0037415,7.4,16,"Fantasy, Horror, Mystery",1944,The Uninvited (1944)
tt0037396,5.7,17,"Short, Western",1944,Trial by Trigger (1944)
tt0037366,7.5,18,"Drama, History, War",1944,Thirty Seconds Over Tokyo (1944)
tt0036872,7.2,19,"Comedy, Drama, Music",1944,Going My Way (1944)
tt0037101,7.6,20,"Crime, Drama, Film-Noir",1944,"Murder, My Sweet (1944)"
tt0036723,6.9,21,"Comedy, Musical, Romance",1944,Cover Girl (1944)
tt0037469,7.8,22,"Crime, Drama, Film-Noir",1944,The Woman in the Window (1944)
tt0036910,7.3,23,"Biography, Drama, History",1944,The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France (1944)
tt0037280,7.6,24,"Drama, Romance, War",1944,Since You Went Away (1944)
tt0037384,6.9,25,"Comedy, Romance",1944,Together Again (1944)
tt0036931,6.3,26,"Fantasy, Horror, Sci-Fi",1944,House of Frankenstein (1944)
tt0036824,6.6,27,"Drama, Romance, War",1944,The Fighting Seabees (1944)
tt0037075,7.2,28,"Crime, Drama, Film-Noir",1944,Ministry of Fear (1944)
tt0036695,7.7,29,"Comedy, Drama, Mystery",1944,A Canterbury Tale (1944)
tt0037343,7.1,30,"Mystery, Romance, Western",1944,Tall in the Saddle (1944)
tt0036260,7.3,31,"Crime, Drama, Film-Noir",1944,Phantom Lady (1944)
tt0037024,7.2,32,"Crime, Horror, Mystery",1944,The Lodger (1944)
tt0037323,7.6,33,"Biography, Drama, History",1944,The Sullivans (1944)
tt0037094,7.8,34,"Drama, Romance",1944,Mr. Skeffington (1944)
tt0037135,6.6,35,"Drama, Romance",1944,None But the Lonely Heart (1944)
tt0037798,2.3,36,"Crime, Drama",1944,I Accuse My Parents (1944)
tt0037166,6.9,37,"Drama, Adventure, War",1944,Passage to Marseille (1944)
tt0036696,7.0,38,"Comedy, Fantasy",1944,The Canterville Ghost (1944)
tt0037365,7.4,39,"Comedy, Crime, Mystery",1944,The Thin Man Goes Home (1945)
tt0037462,7.1,40,"Drama, Romance, War",1944,The White Cliffs of Dover (1944)
tt0036983,7.3,41,Drama,1944,The Keys of the Kingdom (1944)
tt0037077,7.9,42,"Comedy, Romance, War",1944,The Miracle of Morgan's Creek (1944)
tt0037098,5.6,43,"Fantasy, Horror, Thriller",1944,The Mummy's Curse (1944)
tt0037367,7.3,44,"Comedy, Drama",1944,This Happy Breed (1944)
tt0036940,7.3,45,"Drama, Family, Romance",1944,I'll Be Seeing You (1944)
tt0037449,7.1,46,"War, Drama",1944,The Way Ahead (1944)
tt0036152,7.4,47,"Documentary, History, War",1944,The Memphis Belle: A Story of a Flying Fortress (1944)
tt0037263,7.4,48,"Drama, War",1944,The Seventh Cross (1944)
tt0036641,7.3,49,"Mystery, Drama, Fantasy",1944,Between Two Worlds (1944)
tt0037279,7.0,50,"Crime, Western",1944,Silver City Kid (1944)
tt0037099,5.8,51,"Fantasy, Horror",1944,The Mummy's Ghost (1944)
tt0036922,7.3,52,"Comedy, Musical, Romance",1944,Hollywood Canteen (1944)
tt0037248,7.5,53,"Crime, Film-Noir, Mystery",1944,The Scarlet Claw (1944)
tt0037168,7.5,54,"Crime, Drama, Film-Noir",1944,The Pearl of Death (1944)
tt0036777,6.2,55,"Drama, History, War",1944,Dragon Seed (1944)
tt0037458,6.8,56,"Drama, Film-Noir, Mystery",1944,When Strangers Marry (1944)
tt0036840,6.3,57,"Adventure, Drama, Romance",1944,Frenchman's Creek (1944)
tt0037197,6.8,58,"Drama, History, War",1944,The Purple Heart (1944)
tt0036914,7.4,59,"Drama, Romance",1944,Hets (1944)
tt0036677,6.5,60,"Biography, Romance, Western",1944,Buffalo Bill (1944)
tt0037330,7.5,61,"Drama, Film-Noir, Thriller",1944,The Suspect (1944)
tt0037316,6.9,62,"Drama, Action, Adventure",1944,The Story of Dr. Wassell (1944)
tt0036891,7.8,63,"Comedy, War",1944,Hail the Conquering Hero (1944)
tt0037408,6.8,64,"Musical, Comedy, Romance",1944,Two Girls and a Sailor (1944)
tt0037153,6.2,65,"Crime, Drama, Mystery",1944,One Mysterious Night (1944)
tt0037124,6.1,66,Western,1944,Nevada (1944)
tt0037456,7.2,67,Western,1944,Westward Bound (1944)
tt0037055,7.2,68,"Crime, Drama, Film-Noir",1944,The Mask of Dimitrios (1944)
tt0036596,6.8,69,Drama,1944,An American Romance (1944)
tt0036748,6.2,70,"Drama, Romance, War",1944,Days of Glory (1944)
tt0036823,7.4,71,"Documentary, History, War",1944,The Fighting Lady (1944)
tt0037193,7.0,72,"Adventure, Comedy, Romance",1944,The Princess and the Pirate (1944)
tt0036659,6.3,73,"Short, War",1944,Bon Voyage (1944)
tt0037150,6.1,74,"Comedy, Fantasy",1944,Once Upon a Time (1944)
tt0036711,6.7,75,"Crime, Drama, Film-Noir",1944,Christmas Holiday (1944)
tt0036818,7.9,76,Comedy,1944,Die Feuerzangenbowle (1944)
tt0037096,7.0,77,"Drama, Romance",1944,Mrs. Parkington (1944)
tt0037467,6.8,78,"Drama, War",1944,Winged Victory (1944)
tt0036947,5.8,79,Drama,1944,Ichiban utsukushiku (1944)
tt0037000,6.3,80,"Drama, Musical, Romance",1944,Lady in the Dark (1944)
tt0034493,7.8,81,Drama,1944,I bambini ci guardano (1944)
tt0037325,6.9,82,"Crime, Drama, Romance",1944,Summer Storm (1944)
tt0036699,6.4,83,Comedy,1944,Casanova Brown (1944)
tt0037121,5.6,84,"Drama, War",1944,The Navy Way (1944)
tt0037466,6.9,85,"Action, Drama, War",1944,Wing and a Prayer (1944)
tt0036959,5.8,86,"Horror, Sci-Fi",1944,The Invisible Man's Revenge (1944)
tt0036716,5.9,87,"Adventure, Drama, Romance",1944,Cobra Woman (1944)
tt0036731,5.3,88,Horror,1944,Cry of the Werewolf (1944)
tt0037051,5.8,89,"Comedy, War",1944,Marriage Is a Private Affair (1944)
tt0036836,6.8,90,"Music, Romance, War",1944,Four Jills in a Jeep (1944)
tt0037414,7.1,91,"Crime, Drama, Romance",1944,Uncertain Glory (1944)
tt0037386,6.7,92,Drama,1944,"Tomorrow, the World! (1944)"
tt0036621,5.5,93,"Short, War",1944,Aventure malgache (1944)
tt0036807,6.5,94,"Film-Noir, Romance, Thriller",1944,Experiment Perilous (1944)
tt0036706,6.9,95,"Comedy, Crime, Mystery",1944,Charlie Chan in the Secret Service (1944)
tt0036653,6.0,96,"Crime, Horror, Thriller",1944,Bluebeard (1944)
tt1128215,6.1,97,"Short, War",1944,Know Your Ally: Britain (1944)
tt0036886,6.2,98,"Drama, Film-Noir",1944,Guest in the House (1944)
tt0037420,6.6,99,"Comedy, Musical",1944,Up in Arms (1944)
tt0037295,5.9,100,"Comedy, Musical",1944,Something for the Boys (1944)
