IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0499549,7.8,1,"Action, Adventure, Fantasy",2009,Avatar (2009)
tt1055369,6.0,2,"Action, Adventure, Sci-Fi",2009,Transformers: Revenge of the Fallen (2009)
tt0417741,7.5,3,"Adventure, Family, Fantasy",2009,Harry Potter and the Half-Blood Prince (2009)
tt1259571,4.6,4,"Adventure, Drama, Fantasy",2009,The Twilight Saga: New Moon (2009)
tt1049413,8.3,5,"Animation, Adventure, Comedy",2009,Up (2009)
tt1119646,7.8,6,Comedy,2009,The Hangover (2009)
tt0796366,8.0,7,"Action, Adventure, Sci-Fi",2009,Star Trek (2009)
tt0878804,7.7,8,"Biography, Drama, Sport",2009,The Blind Side (2009)
tt1231580,4.5,9,"Animation, Comedy, Family",2009,Alvin and the Chipmunks: The Squeakquel (2009)
tt0988045,7.6,10,"Action, Adventure, Crime",2009,Sherlock Holmes (2009)
tt0892782,6.5,11,"Animation, Action, Adventure",2009,Monsters vs. Aliens (2009)
tt1080016,7.0,12,"Animation, Action, Adventure",2009,Ice Age: Dawn of the Dinosaurs (2009)
tt0458525,6.7,13,"Action, Adventure, Sci-Fi",2009,X-Men Origins: Wolverine (2009)
tt1078912,5.9,14,"Adventure, Comedy, Family",2009,Night at the Museum: Battle of the Smithsonian (2009)
tt1190080,5.8,15,"Action, Adventure, Sci-Fi",2009,2012 (I) (2009)
tt1041829,6.7,16,"Comedy, Drama, Romance",2009,The Proposal (I) (2009)
tt1013752,6.6,17,"Action, Crime, Thriller",2009,Fast & Furious (2009)
tt1046173,5.8,18,"Action, Adventure, Sci-Fi",2009,G.I. Joe: The Rise of Cobra (2009)
tt1067106,6.8,19,"Animation, Drama, Family",2009,A Christmas Carol (2009)
tt0808151,6.7,20,"Mystery, Thriller",2009,Angels & Demons (2009)
tt0438488,6.6,21,"Action, Adventure, Drama",2009,Terminator Salvation (2009)
tt0844471,7.0,22,"Animation, Adventure, Comedy",2009,Cloudy with a Chance of Meatballs (2009)
tt0361748,8.3,23,"Adventure, Drama, War",2009,Inglourious Basterds (2009)
tt0436339,5.1,24,"Animation, Action, Adventure",2009,G-Force (2009)
tt1136608,8.0,25,"Sci-Fi, Thriller",2009,District 9 (2009)
tt1230414,6.6,26,"Comedy, Drama, Romance",2009,It's Complicated (2009)
tt1078940,5.5,27,Comedy,2009,Couples Retreat (2009)
tt0409459,7.6,28,"Action, Drama, Mystery",2009,Watchmen (2009)
tt0780521,7.1,29,"Animation, Adventure, Comedy",2009,The Princess and the Frog (2009)
tt1152836,7.0,30,"Biography, Crime, Drama",2009,Public Enemies (2009)
tt1135503,7.0,31,"Biography, Drama, Romance",2009,Julie & Julia (2009)
tt1001508,6.4,32,"Comedy, Drama, Romance",2009,He's Just Not That Into You (2009)
tt1142800,4.3,33,"Comedy, Crime, Drama",2009,Madea Goes to Jail (2009)
tt1142988,6.5,34,"Comedy, Romance",2009,The Ugly Truth (2009)
tt1193138,7.4,35,"Drama, Romance",2009,Up in the Air (I) (2009)
tt0448011,6.2,36,"Drama, Mystery, Sci-Fi",2009,Knowing (2009)
tt1114677,4.3,37,"Comedy, Drama, Family",2009,Hannah Montana: The Movie (2009)
tt0386117,6.8,38,"Adventure, Drama, Family",2009,Where the Wild Things Are (2009)
tt1156398,7.7,39,"Adventure, Comedy, Horror",2009,Zombieland (2009)
tt0327597,7.7,40,"Animation, Family, Fantasy",2009,Coraline (2009)
tt1197624,7.4,41,"Crime, Drama, Thriller",2009,Law Abiding Citizen (2009)
tt0785006,5.4,42,"Comedy, Family",2009,Hotel for Dogs (2009)
tt1477715,7.3,43,"Documentary, Music",2009,This Is It (2009)
tt1155056,7.0,44,"Comedy, Romance",2009,"I Love You, Man (2009)"
tt1198138,4.9,45,"Drama, Romance, Thriller",2009,Obsessed (2009)
tt1075417,5.7,46,"Action, Adventure, Family",2009,Race to Witch Mountain (2009)
tt1144884,5.2,47,"Horror, Thriller",2009,The Final Destination (2009)
tt1111422,6.4,48,"Action, Crime, Thriller",2009,The Taking of Pelham 123 (2009)
tt0758746,5.6,49,Horror,2009,Friday the 13th (2009)
tt0974661,6.4,50,"Comedy, Drama, Family",2009,17 Again (2009)
tt0452694,7.1,51,"Drama, Fantasy, Romance",2009,The Time Traveler's Wife (2009)
tt0889583,5.8,52,Comedy,2009,Brüno (2009)
tt0901476,5.5,53,"Comedy, Romance",2009,Bride Wars (2009)
tt0492044,5.9,54,"Drama, Horror, Mystery",2009,The Haunting in Connecticut (2009)
tt0821640,5.8,55,"Comedy, Fantasy, Romance",2009,Ghosts of Girlfriends Past (2009)
tt1201167,6.3,56,"Comedy, Drama",2009,Funny People (2009)
tt1385912,4.2,57,"Comedy, Drama",2009,I Can Do Bad All by Myself (2009)
tt1179891,5.5,58,"Horror, Thriller",2009,My Bloody Valentine (2009)
tt0976238,5.4,59,"Comedy, Family",2009,Old Dogs (I) (2009)
tt0457400,5.4,60,"Adventure, Comedy, Sci-Fi",2009,Land of the Lost (2009)
tt1078588,7.4,61,Drama,2009,My Sister's Keeper (2009)
tt0929632,7.3,62,Drama,2009,Precious (II) (2009)
tt0834001,6.6,63,"Action, Adventure, Fantasy",2009,Underworld: Rise of the Lycans (2009)
tt1093908,5.9,64,"Comedy, Family, Romance",2009,Confessions of a Shopaholic (2009)
tt0380510,6.7,65,"Drama, Fantasy, Thriller",2009,The Lovely Bones (2009)
tt1045778,4.9,66,"Adventure, Comedy",2009,Year One (2009)
tt1139668,4.8,67,"Drama, Horror, Mystery",2009,The Unborn (2009)
tt0762125,6.1,68,"Animation, Adventure, Comedy",2009,Planet 51 (2009)
tt1127180,6.6,69,"Horror, Thriller",2009,Drag Me to Hell (2009)
tt1148204,7.0,70,"Horror, Mystery, Thriller",2009,Orphan (2009)
tt1135487,6.2,71,"Comedy, Crime, Romance",2009,Duplicity (2009)
tt1263670,7.3,72,"Drama, Music, Romance",2009,Crazy Heart (2009)
tt0986263,6.3,73,"Action, Sci-Fi, Thriller",2009,Surrogates (2009)
tt1186367,6.4,74,"Action, Crime, Thriller",2009,Ninja Assassin (2009)
tt1057500,7.4,75,"Biography, Drama, History",2009,Invictus (2009)
tt0473705,7.1,76,"Drama, Mystery, Thriller",2009,State of Play (2009)
