IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0086960,7.3,1,"Action, Comedy, Crime",1984,Beverly Hills Cop (1984)
tt0087332,7.8,2,"Action, Adventure, Comedy",1984,Ghostbusters (1984)
tt0087469,7.6,3,"Action, Adventure",1984,Indiana Jones and the Temple of Doom (1984)
tt0087363,7.2,4,"Comedy, Fantasy, Horror",1984,Gremlins (1984)
tt0087538,7.2,5,"Action, Drama, Family",1984,The Karate Kid (1984)
tt0087928,6.7,6,Comedy,1984,Police Academy (1984)
tt0087277,6.5,7,"Drama, Music, Romance",1984,Footloose (1984)
tt0088170,6.7,8,"Action, Adventure, Sci-Fi",1984,Star Trek III: The Search for Spock (1984)
tt0088011,6.9,9,"Action, Adventure, Comedy",1984,Romancing the Stone (1984)
tt0088161,6.2,10,"Comedy, Fantasy, Romance",1984,Splash (1984)
tt0086879,8.3,11,"Biography, Drama, History",1984,Amadeus (1984)
tt0087781,7.5,12,"Drama, Sport",1984,The Natural (1984)
tt0087365,6.3,13,"Adventure, Drama",1984,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)"
tt0088000,6.6,14,Comedy,1984,Revenge of the Nerds (1984)
tt0088247,8.0,15,"Action, Sci-Fi",1984,The Terminator (1984)
tt0086927,6.3,16,Comedy,1984,Bachelor Party (1984)
tt0087062,5.4,17,"Action, Comedy, Crime",1984,City Heat (1984)
tt0086998,5.7,18,"Comedy, Drama, Music",1984,Breakin' (1984)
tt0089200,4.0,19,"Comedy, Fantasy, Horror",1984,Ghoulies (1984)
tt0087921,7.3,20,Drama,1984,Places in the Heart (1984)
tt0087553,7.9,21,"Biography, Drama, History",1984,The Killing Fields (1984)
tt0087298,5.9,22,"Horror, Thriller",1984,Friday the 13th: The Final Chapter (1984)
tt0088172,7.0,23,"Romance, Sci-Fi",1984,Starman (1984)
tt0087032,4.8,24,"Action, Comedy",1984,Cannonball Run II (1984)
tt0087182,6.6,25,"Action, Adventure, Sci-Fi",1984,Dune (1984)
tt0087800,7.5,26,Horror,1984,A Nightmare on Elm Street (1984)
tt0087078,5.9,27,"Action, Adventure, Fantasy",1984,Conan the Destroyer (1984)
tt0087892,7.4,28,"Adventure, Drama, History",1984,A Passage to India (1984)
tt0087951,5.4,29,Comedy,1984,Protocol (1984)
tt0087718,6.0,30,"Comedy, Romance",1984,Micki + Maude (1984)
tt0087089,6.5,31,"Crime, Drama, Music",1984,The Cotton Club (1984)
tt0088414,5.9,32,"Comedy, Romance",1984,The Woman in Red (1984)
tt0086859,5.9,33,"Action, Adventure, Crime",1984,Against All Odds (1984)
tt0087747,6.5,34,"Comedy, Drama, Romance",1984,Moscow on the Hudson (1984)
tt0087727,5.3,35,"Action, Adventure, Drama",1984,Missing in Action (1984)
tt0088146,7.2,36,"Crime, Drama, Mystery",1984,A Soldier's Story (1984)
tt0088385,3.7,37,Comedy,1984,Weekend Pass (1984)
tt0088128,7.2,38,"Comedy, Romance",1984,Sixteen Candles (1984)
tt0087425,4.8,39,"Comedy, Romance, Sport",1984,Hot Dog... The Movie (1984)
tt0086973,5.7,40,"Comedy, Romance",1984,Blame It on Rio (1984)
tt0087589,5.9,41,"Action, Crime, Drama",1984,Lassiter (1984)
tt0087262,6.0,42,"Action, Horror, Sci-Fi",1984,Firestarter (1984)
tt0086857,5.4,43,"Animation, Family",1984,The Adventures of Pinocchio (1984)
tt0087050,5.6,44,"Horror, Thriller",1984,Children of the Corn (1984)
tt0088206,4.3,45,"Action, Adventure, Fantasy",1984,Supergirl (1984)
tt0087482,5.8,46,"Comedy, Drama, Romance",1984,Irreconcilable Differences (1984)
tt0088333,5.6,47,Comedy,1984,Up the Creek (1984)
tt0087233,6.5,48,"Drama, Romance",1984,Falling in Love (1984)
tt0087003,7.5,49,Comedy,1984,Broadway Danny Rose (1984)
tt0088395,3.4,50,Comedy,1984,Where the Boys Are (1984)
tt0088256,5.7,51,"Drama, Thriller, Crime",1984,Thief of Hearts (1984)
tt0088402,6.1,52,"Comedy, Drama",1984,The Wild Life (1984)
tt0088007,6.3,53,Drama,1984,The River (1984)
tt0086993,7.1,54,"Action, Adventure, Drama",1984,The Bounty (1984)
tt0087803,7.2,55,"Drama, Sci-Fi",1984,Nineteen Eighty-Four (1984)
tt0087091,6.8,56,Drama,1984,Country (1984)
tt0087629,6.1,57,Thriller,1984,The Little Drummer Girl (1984)
tt0086999,5.0,58,"Comedy, Drama, Musical",1984,Breakin' 2: Electric Boogaloo (1984)
tt0088213,5.9,59,"Drama, Romance, War",1984,Swing Shift (1984)
tt0087980,6.6,60,"Drama, Romance, War",1984,The Razor's Edge (1984)
tt0087263,6.2,61,"Drama, Thriller",1984,Firstborn (1984)
tt0088194,6.7,62,"Action, Crime, Drama",1984,Streets of Fire (1984)
tt0087968,6.8,63,"Comedy, Drama, Romance",1984,Racing with the Moon (1984)
tt0087843,8.4,64,"Crime, Drama",1984,Once Upon a Time in America (1984)
tt0087428,6.0,65,"Comedy, Drama",1984,The Hotel New Hampshire (1984)
tt0087635,6.2,66,Comedy,1984,The Lonely Guy (1984)
tt0088258,8.0,67,"Comedy, Music",1984,This Is Spinal Tap (1984)
tt0087344,6.2,68,"Action, Horror, Sci-Fi",1984,Gojira (1984)
