IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0241527,7.5,1,"Adventure, Family, Fantasy",2001,Harry Potter and the Sorcerer's Stone (2001)
tt0120737,8.8,2,"Adventure, Drama, Fantasy",2001,The Lord of the Rings: The Fellowship of the Ring (2001)
tt0198781,8.1,3,"Animation, Adventure, Comedy",2001,"Monsters, Inc. (2001)"
tt0126029,7.9,4,"Animation, Adventure, Comedy",2001,Shrek (2001)
tt0266915,6.6,5,"Action, Comedy, Crime",2001,Rush Hour 2 (2001)
tt0209163,6.3,6,"Action, Adventure, Fantasy",2001,The Mummy Returns (2001)
tt0213149,6.1,7,"Action, Drama, History",2001,Pearl Harbor (2001)
tt0240772,7.8,8,"Crime, Thriller",2001,Ocean's Eleven (2001)
tt0163025,5.9,9,"Action, Adventure, Sci-Fi",2001,Jurassic Park III (2001)
tt0133152,5.7,10,"Action, Adventure, Sci-Fi",2001,Planet of the Apes (2001)
tt0268978,8.2,11,"Biography, Drama",2001,A Beautiful Mind (2001)
tt0212985,6.8,12,"Crime, Drama, Thriller",2001,Hannibal (2001)
tt0252866,6.4,13,Comedy,2001,American Pie 2 (2001)
tt0232500,6.7,14,"Action, Crime, Thriller",2001,The Fast and the Furious (2001)
tt0146316,5.8,15,"Action, Adventure, Fantasy",2001,Lara Croft: Tomb Raider (2001)
tt0240462,4.7,16,"Comedy, Family, Fantasy",2001,Dr. Dolittle 2 (2001)
tt0227538,5.4,17,"Action, Adventure, Comedy",2001,Spy Kids (2001)
tt0265086,7.7,18,"Drama, History, War",2001,Black Hawk Down (2001)
tt0247638,6.3,19,"Comedy, Family, Romance",2001,The Princess Diaries (2001)
tt0259711,6.9,20,"Fantasy, Mystery, Romance",2001,Vanilla Sky (2001)
tt0230600,7.6,21,"Horror, Mystery, Thriller",2001,The Others (2001)
tt0250494,6.2,22,"Comedy, Romance",2001,Legally Blonde (2001)
tt0265029,5.7,23,"Comedy, Romance",2001,America's Sweethearts (2001)
tt0239395,5.1,24,"Action, Comedy, Family",2001,Cats & Dogs (2001)
tt0206275,6.2,25,"Drama, Music, Romance",2001,Save the Last Dance (2001)
tt0230011,6.8,26,"Animation, Action, Adventure",2001,Atlantis: The Lost Empire (2001)
tt0268397,6.0,27,"Animation, Action, Adventure",2001,Jimmy Neutron: Boy Genius (2001)
tt0212720,7.1,28,"Adventure, Drama, Sci-Fi",2001,Artificial Intelligence: AI (2001)
tt0139654,7.7,29,"Crime, Drama, Thriller",2001,Training Day (2001)
tt0164334,6.3,30,"Drama, Thriller",2001,Along Came a Spider (2001)
tt0243155,6.7,31,"Comedy, Drama, Romance",2001,Bridget Jones's Diary (2001)
tt0257106,5.3,32,Comedy,2001,Scary Movie 2 (2001)
tt0227445,6.8,33,"Crime, Drama, Thriller",2001,The Score (2001)
tt0256380,5.9,34,"Comedy, Drama, Fantasy",2001,Shallow Hal (2001)
tt0244244,6.5,35,"Action, Crime, Thriller",2001,Swordfish (2001)
tt0236493,6.1,36,"Adventure, Comedy, Crime",2001,The Mexican (2001)
tt0231775,5.4,37,"Comedy, Fantasy",2001,Down to Earth (2001)
tt0209475,5.2,38,"Comedy, Romance",2001,The Wedding Planner (2001)
tt0159273,6.4,39,"Action, Drama, Thriller",2001,Behind Enemy Lines (2001)
tt0248667,6.8,40,"Biography, Drama, Sport",2001,Ali (2001)
tt0203009,7.6,41,"Drama, Musical, Romance",2001,Moulin Rouge! (2001)
tt0250687,6.4,42,"Adventure, Comedy",2001,Rat Race (2001)
tt0183790,6.9,43,"Action, Adventure, Romance",2001,A Knight's Tale (2001)
tt0255798,4.8,44,"Comedy, Sci-Fi",2001,The Animal (2001)
tt0260866,6.3,45,"Drama, Mystery, Thriller",2001,Don't Say a Word (2001)
tt0221027,7.6,46,"Biography, Crime, Drama",2001,Blow (2001)
tt0265666,7.6,47,"Comedy, Drama",2001,The Royal Tenenbaums (2001)
tt0242445,5.5,48,"Action, Comedy, Crime",2001,Exit Wounds (2001)
tt0215750,7.6,49,"Drama, History, War",2001,Enemy at the Gates (2001)
tt0272152,7.4,50,"Drama, Sci-Fi",2001,K-PAX (2001)
tt0240890,6.9,51,"Comedy, Romance",2001,Serendipity (2001)
tt0035423,6.4,52,"Comedy, Fantasy, Romance",2001,Kate & Leopold (2001)
tt0249478,5.5,53,"Crime, Mystery, Thriller",2001,Domestic Disturbance (2001)
tt0196229,6.6,54,Comedy,2001,Zoolander (2001)
tt0267804,5.9,55,"Action, Sci-Fi, Thriller",2001,The One (2001)
tt0245674,5.6,56,Horror,2001,Thir13en Ghosts (2001)
tt0219965,6.5,57,"Comedy, Crime, Drama",2001,Bandits (2001)
tt0280707,7.3,58,"Comedy, Drama, Mystery",2001,Gosford Park (2001)
tt0125022,6.2,59,"Comedy, Crime, Romance",2001,Heartbreakers (2001)
tt0277027,7.6,60,Drama,2001,I Am Sam (2001)
tt0180734,6.4,61,"Drama, Sport",2001,Hard Ball (2001)
tt0277371,5.7,62,Comedy,2001,Not Another Teen Movie (2001)
tt0263488,6.1,63,"Horror, Mystery",2001,Jeepers Creepers (2001)
tt0271027,6.6,64,"Action, Crime, Drama",2001,Kiss of the Dragon (2001)
tt0265632,6.6,65,"Animation, Family, Comedy",2001,Recess: School's Out (2001)
tt0247425,7.5,66,"Crime, Drama",2001,In the Bedroom (2001)
tt0265087,4.8,67,"Adventure, Comedy, Fantasy",2001,Black Knight (2001)
tt0250720,5.4,68,"Action, Comedy, Crime",2001,See Spot Run (2001)
tt0211915,8.4,69,"Comedy, Romance",2001,Amélie (2001)
tt0132245,4.5,70,"Action, Drama, Sport",2001,Driven (2001)
tt0173840,6.4,71,"Animation, Action, Adventure",2001,Final Fantasy: The Spirits Within (2001)
tt0161083,5.5,72,"Comedy, Crime",2001,What's the Worst That Could Happen? (2001)
tt0120681,6.8,73,"Horror, Mystery, Thriller",2001,From Hell (2001)
tt0285742,7.1,74,"Drama, Romance",2001,Monster's Ball (2001)
tt0278488,6.3,75,"Comedy, Fantasy",2001,How High (2001)
tt0261392,6.9,76,Comedy,2001,Jay and Silent Bob Strike Back (2001)
tt0200027,6.5,77,"Biography, Comedy, Drama",2001,Riding in Cars with Boys (2001)
tt0255819,6.4,78,"Crime, Drama, Romance",2001,Baby Boy (2001)
tt0268995,6.9,79,"Drama, Romance",2001,The Majestic (2001)
tt0250274,6.4,80,"Comedy, Drama",2001,The Brothers (2001)
tt0244970,6.1,81,"Comedy, Romance",2001,Someone Like You... (2001)
tt0245686,5.9,82,"Adventure, Comedy, Drama",2001,Joe Dirt (2001)
tt0246544,4.7,83,"Action, Adventure, Romance",2001,The Musketeer (2001)
tt0231402,4.8,84,"Adventure, Comedy, Crime",2001,Crocodile Dundee in Los Angeles (2001)
tt0238112,5.9,85,"Drama, Music, Romance",2001,Captain Corelli's Mandolin (2001)
tt0230838,6.7,86,"Drama, Romance",2001,Sweet November (2001)
tt0179626,6.1,87,"Action, Crime, Drama",2001,15 Minutes (2001)
tt0252501,6.9,88,"Drama, Mystery",2001,Hearts in Atlantis (2001)
tt0225071,5.6,89,"Drama, Romance",2001,Angel Eyes (2001)
tt0250310,4.6,90,"Comedy, Crime",2001,Corky Romano (2001)
tt0246002,5.7,91,"Comedy, Drama, Family",2001,Kingdom Come (2001)
tt0279889,5.5,92,"Comedy, Drama",2001,Joe Somebody (2001)
tt0269341,6.1,93,"Comedy, Romance",2001,Two Can Play That Game (2001)
tt0206314,6.6,94,"Mystery, Thriller",2001,Joy Ride (2001)
tt0242998,4.7,95,"Horror, Mystery, Thriller",2001,Valentine (2001)
tt0237572,6.8,96,"Crime, Drama, Mystery",2001,The Pledge (I) (2001)
tt0234829,5.0,97,"Comedy, Drama, Romance",2001,Summer Catch (2001)
tt0239948,5.9,98,"Action, Comedy, Crime",2001,Saving Silverman (2001)
tt0247745,7.1,99,"Comedy, Crime, Mystery",2001,Super Troopers (2001)
tt0272020,6.9,100,"Action, Drama, Thriller",2001,The Last Castle (2001)
