IMDbId,actors
tt0061852,Phil Harris|Sebastian Cabot|Bruce Reitherman|George Sanders|Sterling Holloway|Louis Prima|J. Pat O'Malley|Verna Felton|Clint Howard|Chad Stuart|Lord Tim Hudson|John Abbott|Ben Wright|Darleen Carr|Candy Candido|Leo DeLyon|Pete Henderson|Bill Lee|Bill Skiles|Hal Smith|Digby Wolfe|Ralph Wright
tt0061722,Anne Bancroft|Dustin Hoffman|Katharine Ross|William Daniels|Murray Hamilton|Elizabeth Wilson|Buck Henry|Brian Avery|Walter Brooke|Norman Fell|Alice Ghostley|Marion Lorne|Eddra Gale|Frank Baker|George Bruggeman|George DeNormand|Buddy Douglas|Richard Dreyfuss|Bob Eubanks|Mike Farrell|Elisabeth Fraser|Donald F. Glut|Laurence Haddon|Harry Holcombe|Jonathan Hole|Robert P. Lieb|Elaine May|Eve McVeagh|Lainie Miller|Ben Murphy|Stuart Nisbet|William H. O'Brien|Sam O'Steen|Noam Pitlik|Clark Ross|Bernard Sell|Hal Taggart|Kevin Tighe|Arthur Tovey|Eleanore Vogel|Wally West|David Westberg|Jay Dee Witney
tt0061735,Spencer Tracy|Sidney Poitier|Katharine Hepburn|Katharine Houghton|Cecil Kellaway|Beah Richards|Roy Glenn|Isabel Sanford|Virginia Christine|Alexandra Hay|Barbara Randolph|D'Urville Martin|Tom Heaton|Grace Gaynor|Skip Martin|John Hudkins|Natalie Core|Jacqueline Fontaine|Timothy Scott|Yuki Tani|June Whitley Taylor
tt0062512,Sean Connery|Akiko Wakabayashi|Mie Hama|Tetsurô Tanba|Teru Shimada|Karin Dor|Donald Pleasence|Bernard Lee|Lois Maxwell|Desmond Llewelyn|Charles Gray|Tsai Chin|Peter Fanene Maivia|Burt Kwouk|Michael Chow|Ronald Rich|Jeanne Roland|David Toguri|John Stone|Norman Jones|Paul Carson|Laurence Herder|Richard Graydon|Bill Mitchell|George Roubicek|Anthony Ainley|Vic Armstrong|Robin Bailey|George Baker|David Bauer|Ed Bishop|Cecil Cheng|Dennis Chin|Anthony Chinn|Hans De Vries|Peter Evans|Moris Farhi|Jonathan Hanson|Masaaki Hatsumi|David Healy|Sylvana Henriques|Tony Hill|Frazer Hines|Andy Ho|Stephen Hubay|Robert Hutton|Patrick Jordan|Hisako Katakura|Michael Kennedy|Alexander Knox|Kristopher Kum|Roy Lansford|Robert Lee|Mai Ling|Fred Machon|Richard Marner|Kikko Matsuoka|Basil Moss|George Murcell|Willy Myers|Yasuko Nagazumi|Bill Nagy|James Payne|Robert Rietty|Shane Rimmer|Sadanoyama|Andy Stewart|William F. Sully|William Sylvester|Peter Taylor|Francesca Tu|Burnell Tucker|Zsolt Vadaszffy|Nikki Van der Zyl|Jeffry Wickham|Brian Wilde|Yee-Wah Yang|Tommy Yapp|Ric Young
tt0061420,Tom Laughlin|Elizabeth James|Jeremy Slate|William Wellman Jr.|Jack Starrett|Paul Bruce|Robert Cleaves|Paul Prokop|Robert Tessier|Jeff Cooper|Stuart Lancaster|Anne Bellamy|Gordon Hoban|Susan Foster|Janice Miller|Julie Cahn|Jane Russell|Ruth Warshawsky|Bill Carey|Paul Napier|Art Eisner|Michael Ivey|Edwin Cook|Timothy Hall|Robert Coutu|Susan Baumann|Susan Winfield|Robin Corum|Tom Middleton|Wayne Cappasso|James Smith|Robert Apollo|Ron Holmstrom|Clegg Hoyt|Randee Lynne Jensen|Teresa Kelly|Mike LeSage|Delores Taylor
tt0061834,Lena Nyman|Vilgot Sjöman|Börje Ahlstedt|Peter Lindgren|Chris Wahlström|Marie Göranzon|Magnus Nilsson|Ulla Lyttkens|Andreas Bellis|Evgeniy Evtushenko|Marianne Johnson|Martin Luther King|Raymond Lundberg|Lena Malmsjö|Christer Oestberg|Mårten Palme|Olof Palme|Bengt Palmers|Tage Sjöborg|Peter Wester|Anders Ek|Lars Hansson|Bo Holmström|Holger Löwenadler|Bertil Norström|Lisbet Palme|Dora Söderberg|Öllegård Wellton|Ewonne Winblad|Sven Wollter
tt0061584,Rex Harrison|Samantha Eggar|Anthony Newley|Richard Attenborough|Peter Bull|Muriel Landers|William Dix|Geoffrey Holder|Portia Nelson|Norma Varden|Frank Baker|Edward Cast|Judy Chapman|Judy the Chimpanzee|Phyllis Coghlan|Gene Columbus|Cyril Cross|Peter Crowcroft|John Dolan|Jesslyn Fax|Arthur Gould-Porter|Gub-Gub|Eric Heath|Lars Hensen|Kendrick Huxham|Theron Jackson|Diana Lee|Queenie Leonard|Lewis Loughran|Angela Miller|Polynesia|Frank Radcliffe|Jack Raine|Danny Rees|Russell Robinson|Wally Ross|Angelo Rossitto|Rufus|Sophie|Ted Stanhope|Geoffrey Steele|Gilchrist Stuart|Olga Sutcliffe|Ginny Tyler|Paul Vernon|Bob Winters
tt0062472,John Wayne|Kirk Douglas|Howard Keel|Robert Walker Jr.|Keenan Wynn|Bruce Cabot|Joanna Barnes|Valora Noland|Bruce Dern|Gene Evans|Terry Wilson|Don Collier|Sheb Wooley|Ann McCrea|Emilio Fernández|Frank McGrath|Chuck Roberson|Boyd 'Red' Morgan|Hal Needham|Marco Antonio|Perla Walter|Chuck Hayward|Tom Hennesy|Mike Lally|Margarite Luna|Cliff Lyons|Miko Mayama|Midori|José Trinidad Villa
tt0061610,Elvis Presley|Dodie Marshall|Pat Priest|Pat Harrington Jr.|Skip Ward|Sandy Kenyon|Frank McHugh|Ed Griffith|Read Morgan|Mickey Elley|Elaine Beckett|Shari Nims|Diki Lerner|Robert Isenberg|Elsa Lanchester|Tom Hatten|James Hibbard
tt0061595,Elvis Presley|Annette Day|John Williams|Yvonne Romain|The Wiere Brothers|Chips Rafferty|Norman Rossington|Monte Landis|Michael Murphy|Leon Askin|John Alderson|Stanley Adams|Maurice Marsac|Walter Burke|Helene Winston|Bob Bergy|Hal Bokar|Barry Cole|George Dee|Ted DeWayne|Luke Gerard|Josh Harding|Chester Hayes|Rodney Hoeltzel|Bob Homel|Kim Howe|Mary Hughes|Robert Isenberg|Bob Johnson|Murray Kamelhar|Marilyn Keymer|Melody Keymer|George Klein|Laurie Lambert|Monique LeMaire|Frank Mitchell|Jan Reddin|Danny Rees|Christopher Riordan|Ted Roter|Audrey Saunders|Ray Saunders|Ralph Smiley|Billy Smith|Billy Snyder|Jack Teagarden|Rick Teagarden|Sheryl Ullman|Harry Wiere|Herbert Wiere|Sylvester Wiere
tt0061876,Nonna Mordyukova|Rolan Bykov|Raisa Nedashkovskaya|Lyudmila Volynskaya|Vasiliy Shukshin|Lyubov Kats|Pavel Levin|Dmitri Kleyman|Marta Bratkova|Igor Fishman|Sergey Nikonenko|Otar Koberidze|Viktor Shakhov|Leonid Reutov
tt0063462,Estelle Winwood|Renée Taylor|David Patch|William Hickey|Barney Martin|Shimen Ruskin|Frank Campanella|Josip Elic|Madelyn Cates|John Zoller|Brutus Peck|Anne Ives|Amelie Barleon|Lisa Kirk|Nell Harrison|Mary Love|Christopher Hewett|Andréas Voutsinas|Lee Meredith|Kenneth Mars|Dick Shawn|Gene Wilder|Zero Mostel|Bernie Allen|Rusty Blitz|John Braden|Mel Brooks|Ron Charles|Julia Cohn|Mae Crane|Robert Dahdah|Michael Davis|Diana Eden|David Evans|Anthony Gardell|Hank Garrett|Linda Gillen|Trent Gough|Zale Kessler|Mary Loane|Bill Macy|Lore Noto|Patrick Owens|Robert Paget|Arthur Rubin|Tucker Smith|Clifton Steere|Bud Truland
tt0060304,Marina Vlady|Anny Duperey|Roger Montsoret|Raoul Lévy|Jean Narboni|Yves Beneyton|Juliet Berto|Helena Bielicic|Christophe Bourseiller|Marie Bourseiller|Marie Cardinal|Robert Chevassu|Joseph Gehrard|Jean-Luc Godard|Blandine Jeanson|Benjamin Jules-Rosette|Jean-Pierre Laverne|Jean-Patrick Lebel|Anna Manga|Claude Miller|Hélène Scott
tt0062873,Catherine Deneuve|George Chakiris|Françoise Dorléac|Jacques Perrin|Michel Piccoli|Jacques Riberolles|Grover Dale|Geneviève Thénier|Henri Crémieux|Pamela Hart|Leslie North|Patrick Jeantet|Gene Kelly|Danielle Darrieux|René Pascal|Dorothée Blanck|Daniel Moquay|Daniel Gall|Bernard Fradet|Remy Brozek|Véronique Duval|Pierre Caden|Peter Ardran|Wendy Barry|Sarah Butler|Anne Chapman|Jane Darling|Tudor Davies|Lindsay Dolan|John McDonald|Keith Drummond|Maureen Evans|Tara Fernando|Sarah Flemington|Johnny Greenland|Leo Guerard|David Hepburn|Bob Howe|Alix Kirsta|Jerry Manley|Tony Manning|Tom Merrifield|Connel Miles|Albin Pahernik|Nicky Temperton|Barrie Wilkinson|Maureen Willsher|Anne Germain|Claude Parent|Christiane Legrand|Claudine Meunier|Alice Herald|José Bartel|Romuald|Donald Burke|Olivier Bonnet|Georges Blaness|Jacques Revaux|Sarah Hardenberg|Jacques Henri Barratier|Liliane de Kermadec|Alain Franchet|Florence Malraux|Michèle Manceaux|Annie Maurel|Jean Stout|Jacques Thébault|Dominique Tirmont|Agnès Varda
tt0063771,Michel Simon|Roger Carel|Paul Préboist|Luce Fabiole|Aline Bertrand|Sylvine Delannoy|Zorica Lozic|Jacqueline Rouillard|Marco Perrin|Denise Péron|Elisabeth Rey|Didier Perret|Kinou|Alain Cohen|Charles Denner|Yves Boussus
tt0062229,Alain Delon|François Périer|Nathalie Delon|Cathy Rosier|Jacques Leroy|Michel Boisrond|Robert Favart|Jean-Pierre Posier|Catherine Jourdan|Roger Fradet|Carlo Nell|Robert Rondo|André Salgues|André Thorent|Jacques Deschamps|Georges Casati|Jacques Léonard|Pierre Vaudier|Maurice Magalon|Gaston Meunier|Jean Gold|Georges Billy|Ari Aricardi|Guy Bonnafoux|Humberto Catalano|Carl Lechner|Maria Maneva
tt0061473,Anne Wiazemsky|Jean-Pierre Léaud|Juliet Berto|Michel Semeniako|Lex De Bruijn|Omar Diop|Francis Jeanson|Blandine Jeanson|Eliane Giovagnoli
