IMDbId,keywords
tt0034492,forest|bambi|deer|prince|animal|hunter|growing-up|disney|betrayal|lie|spring|winter|riverbank|character-turns-red|ice-skating|father-son-relationship|2d-animation|audio-flashback|anthropomorphic-animal|talking-owl|talking-skunk|talking-rabbit|squirrel|butterfly|no-narration|northern-united-states|canada|frog|duck|fire|studio-logo-segues-into-film|altered-version-of-studio-logo|castle-thunder|1940s|animal-name-in-title|twin|unseen-character|opossum|death|bird|one-word-title|first-of-series|fantasy-sequence|dog-attack|log|rain|lightning|thunderstorm|talking-animal|mother-son-relationship|forest-fire|rescue|loss-of-mother|dog|snow|blockbuster|friendship|rabbit|frozen-lake|flower|owl|fight|self-sacrifice|shyness|beast-fable|maturation|rainstorm|nature|fawn|gunshot-wound|hunting|death-of-mother|based-on-novel|title-spoken-by-character|character-name-in-title|skunk
tt0034746,vaudeville|hand|song|music-conductor|war-propaganda|draftee|partner|marquee|operetta-singer|pet-dog|maid|pianist|vaudeville-act|luncheonette|tour|entertainer|chorine|orchestra|theatre|singing|stage-show|costume|doll|dancing|stage|spotlight|clown|actress|sheet-music|chorus-line|dressing-room|newspaper-headline|actor|railway-station|death-of-brother|horse-and-carriage|battle|photograph|field-hospital|military-parade|opportunist|newsreel-footage|theatre-audience|telegram|manhattan-new-york-city|broadway-manhattan-new-york-city|new-york-city|arc-de-triomphe-paris|young-men's-christian-association|franklin-d.-roosevelt|eiffel-tower-paris|tap-dancing|tap-dance|song-and-dance|regret|moral-reformation|military|backstage|title-based-on-song|singer|love-triangle|deception|dance|dancer|ambition|unrequited-love|train|statue-of-liberty-new-york-city|soldier|show-business|self-sacrifice|self-inflicted-injury|partnership|paris-france|palace-theatre-manhattan-new-york-city|nurse|nightclub|newark-new-jersey|military-draft|medical-school|jealousy|iowa|heroism|grenade|german|general-pershing|explosion|egotist|dog|comedian|chicago-illinois|cafe|brother-sister-relationship|ambulance|1910s|world-war-one|title-spoken-by-character
tt0034587,cat|psychotronic|cult-film|serbian|psychiatrist|zoo|panther|new-york|marriage|artist|curse|new-york-city|jealousy|engineer|cane-sword|swordstick|transformation|suicide|pool|cage|nightmare|marital-trouble|serbian-folklore|eastern-european-folklore|folklore|hypnosis|birdcage|central-park-zoo|central-park|psychotherapist|psychotherapy|celibacy|serbian-woman|usa|united-states-of-america|united-states|1940s|black-and-white|shadow|street-light|telephone-call|crying|bathtub|canary|darkness|unconsummated-marriage|sexual-frustration|hurdy-gurdy|kitten|chirascuro|fatal-attraction|cat-people|black-panther|fear-of-sex|animal-in-title|death|animal-attack|shape-shifter|metamorphosis|love-triangle|fashion-designer|extramarital-affair|double-life|transmutation|swimming|swimming-pool|stabbing|shipbuilder|sheep|serbian-american|pet-shop|museum|murder|legend|key|divorce|cafe|bus|bird|automobile-accident|apartment|femme-fatale|psychiatry|sexuality|reference-to-enrico-caruso|remade|horror-movie-remade|b-movie
tt0035447,nurse|u.s.-marines|military|redheaded-woman|military-discipline|spoiled-brat|father-son-relationship|female-officer|maturity|war-game|self-sacrifice|gambler|fistfight|san-diego-california|drill-sergeant|year-1941|military-life|bare-chested-male|place-name-in-title|city-name-in-title|reveille|u.s.-marine-corps|marine-hymn
tt0035429,world-war-two|village|invasion|england|german-soldier|massacre|german-abroad|slaughter|killed-with-a-gun|death|war-violence|tragedy|church-bell|windmill|vicar|telephone-operator|pub|propaganda|minister|manor-house|insurrection|hand-grenade|espionage|billet|bayonet|axe-murder|army-engineer|church|valiance|invasion-vanguard|murder|grassroots-counterplan|disguised-nazi-troops|quisling|nazi-occupation|home-guard|suspense|courage|fire-fight|resistance|patriotism|traitor|citizen-uprising|hand-grenade-barrage|rural-england
tt0034583,american-expatriate|nazi|visa|casablanca-morocco|police|nightclub|immigration-document|free-french|anti-nazi|french-morocco|1940s|nazi-soldier|shot-to-death|drunkenness|macguffin|lovers-reunited|love-triangle|morocco|la-marseillaise|casablanca|underground|old-flame|group-singing|drinking|gambling|world-war-two|alcoholic-drink|lost-love|pragmatist|idealist|nazi-occupied-france|war-refugee|nightclub-owner|nazi-officer|nazi-occupation|broken-heart|bitterness|anti-hero|resistance-fighter|vichy|resistance-movement|sacrifice|double-cross|french-resistance|fugitive-from-nazi|french-colony|police-corruption|concentration-camp-survivor|arrest|based-on-play|gestapo|france|train|musician|music-band|famous-song|pianist|famous-line|title-spoken-by-character|freedom-fighter|freedom|refugee|escape|city-name-in-title|woman|shot-while-escaping|fat-man|smoking|gun|year-1941|husband-wife-relationship|searchlight|police-officer|airplane|police-arrest|repeated-line|evil-man|politics|flashback|contemporary-setting|military-officer|german-abroad|suspense|resentment|police-chief|pistol|secret-marriage|newlywed|propaganda|rigged-casino|escaped-prisoner|immigration|cynicism|betrayal|murder|loyalty|roulette|airport|pickpocket|curfew|extortion|black-market|cafe|document|sitting|dancing|guitarist|performer|bartender|singing|singer|patron|arab|map|german-soldier|russian|reference-to-charles-degaulle|eiffel-tower-paris|saloon-keeper|arc-de-triomphe-paris|bulgarian|seemingly-widowed|forced-perspective|voice-over-narration|conversation-with-character-playing-piano|tuxedo|one-word-title|lisbon-portugal|place-name-in-title|piano-player|source-music|neon-sign|friendship|bar|globe|paris-france|casino|champagne|hero|rainstorm|hotel|railway-station|piano|chess|fog|famous-score|wager|prologue|wipe|bazaar
tt0035238,memory|love|music-hall|newspaper|marriage|cottage|celebration|writer|secretary|liverpool|inheritance|amnesia|crib|bagpipes|wessex-england|wedding-anniversary|voice-over-narration|vicar|unconsciousness|uncle|umbrella|tipperary-ireland|theatrical-manager|theatre|theatre-box|theatre-audience|telephone|telephone-call|tea|tears|taxi|taxi-driver|talking-in-sleep|sympathetic-pregnancy|surrogate-uncle|surrogate-niece|surrey|song|sleeping|singing|singer|shell-shock|sheep|servant|scottish-accent|savoy-hotel|rainstorm|railroad-station|pub-owner|prime-minister|pregnancy|politics|politician|policeman|pocket-watch|pipe-smoking|picket-fence|piano|piano-player|photograph|phone-booth|passing-out|parliament|packing-a-suitcase|overheard-conversation|organist|older-man-younger-woman-relationship|newspaper-headline|newspaper-boy|mother-son-relationship|mother-daughter-relationship|mirror|milkman|military|mental-illness|mental-hospital|mental-asylum|melbridge-england|marriage-engagement|maid|lord|long-lost-love|letter|lawyer|last-will-and-testament|lady|laborer|knocked-out|kiss|kilt|key|just-married|jealousy|illness|hymn|hotel-doorman|hospital-ward|hospital-visit|horse|horse-and-wagon|head-injury|hallucination|guard|gin|gift|flu|fish|fishing|father-son-relationship|family-relationships|emerald|drink|dressing-room|doctor|devon-england|loss-of-son|loss-of-father|dancing|dancer|circular-staircase|cigarette-smoking|church|childbirth|cane|cambridge-university|cableworks|butler|brother-sister-relationship|brother-brother-relationship|sailor|british-military|british-flag|british-army|brandy|boxer|blank-check|bicycle|battlefield|bar|bartender|baby|flashback|wedding|train|tobacconist|telegram|suitcase|showgirl|restaurant|pub|psychiatrist|picnic|organ|necklace|military-officer|melodrama|marriage-proposal|london-england|labor-strike|inn|industrialist|hotel|hit-by-a-car|formal-dance|fog|escaped-mental-patient|drugstore|deja-vu|crush|county-clerk|country-estate|church-of-england|broken-engagement|ballet|backstage|armistice-day-1918|1930s|1920s|1910s|member-of-parliament|marriage-of-convenience|village|world-war-one|based-on-novel
tt0035417,law|factory|gardener|trial|supreme-court|murder|lawyer|fire|arson|schoolteacher|jail|cook|tenant|teacher|secretary|judge|farmhouse|attic|courtroom|wrongful-imprisonment|wrongful-conviction|innocence|guilt|washington-d.c.|valet|u.s.-capitol-building|transformation|snoring|senator|romantic-rivalry|reporter|rainstorm|political-corruption|nightclub|mill-owner|manhunt|lynch-mob|gunfire|fight|dog|boston-massachusetts|beautician|baseball|anarchist|roommate|political-activist|police|newspaper-headline|love|love-triangle|hideout|fugitive|frame-up|frame-up-victim|false-identity|false-accusation|escape-from-prison|defense-attorney|chauffeur|small-town|justice
tt0035093,middle-class|rose|air-raid|dunkirk|pilot|england|architect|woman|historical-event|airplane-accident|1940s|1930s|blockbuster|new-automobile|church-bombing|home-from-college|spanking|church-of-england|bomb-shelter|home-front|country-club|face-slap|marriage-proposal|hostage|river-patrol|world-war-two|class-differences|bombing|flower-show|prisoner-of-war|class-distinction|loss-of-wife|based-on-novel|title-spoken-by-character|character-name-in-title
tt0035279,sabotage|factory|aircraft-factory|fire|on-the-run|statue-of-liberty|arrest|desert|police|chase|launching-a-ship|fall-to-death|slip-and-fall|burning-a-document|movie-theater|darning-a-sock|ballroom-dancing|formal-party|cityscape|convoy|breakdown|eating-an-apple|fire-wood|german-shepherd|blind-man|playing-piano|caught-in-the-rain|cabin-in-the-woods|thunderstorm|hiding-underwater|waterfall|handcuffed|letter|fire-extinguisher-filled-with-gasoline|faulty-sprinkler-system|factory-fire|hundred-dollar-bill|horse-ranch|shadow|rural-setting|horse|audience|cinema|explosion|kidnapping|evacuation|terrorist|knocked-unconscious|terrorism|newspaper-headline|speech|suspense|spy-ring|dance-hall|river-dam|stowaway|circus|on-the-lam|innocence|fashion-model|police-car|pianist|blind-person|woods|jumping-off-a-bridge|horse-riding|radio-broadcast|manhunt|fugitive|paranoia|murder|detective|investigation|canteen|manhattan-new-york-city|evil-man|statue-of-liberty-new-york-city|radio-city-music-hall-manhattan-new-york-city|brooklyn-new-york-city|one-word-title|false-accusation|telescope|shack|navy-yard|navy-ship|movie-theatre|infant|escape|circus-train|christening|cross-country|espionage|arson|handcuffs|director-cameo|california|smoking|train|foreign-agent|new-york-city|swimming-pool|bearded-woman|ferry-boat|rain|blindness|telephone-box|uncle-niece-relationship|fire-extinguisher|motorcycle-cop|taxi|hitchhiker|film-within-a-film|circus-performer|skyscraper|brandy|spiral-staircase|ship-launch|ranch|telegram|shooting|dog|siamese-twins|fire-alarm|jumping-from-height|drugstore|conspiracy|mansion|midget|truck-driver|milkshake|world-war-two|cabin|charity-ball|falling-from-height|billboard|dam|auction|servant|death-of-son|death-of-friend
