IMDbId,actors
tt0073195,Roy Scheider|Robert Shaw|Richard Dreyfuss|Lorraine Gary|Murray Hamilton|Carl Gottlieb|Jeffrey Kramer|Susan Backlinie|Jonathan Filley|Ted Grossman|Chris Rebello|Jay Mello|Lee Fierro|Jeffrey Voorhees|Craig Kingsbury|Robert Nevin|Peter Benchley|Tim Aguirre|Chris Anastasio|John Bahr|Gilbert Brand|Jean Canha|Edwin C. Carlson|Henry Carreiro|Robert Carroll|Edward Chalmers Jr.|Robert Chambers|Fritzi Jane Courtney|David Daniel|Gregory S. Dole|Cyprian R. Dube|Stephen Earle|Robin Eddins|David Engelbach|Dorothy Fielding|Francis A. Frank|Brendan Gallagher|Elizabeth K. Gifford|Willis B. Gifford|Alston Goff|Paul Goulart|Beardsley Graham|Eleanor L. Harvey|Mike Haydn|Richard P. Hewitt|Carla Hogendyk|Wally Hooper Jr.|Janice T. Hull|Stephanie Hull|Wayne Iacono|Duncan Inches|Joseph G. Kraetzer|Joe La Creta|William Lymon|Belle McDonald|Phil Murray|Philip Norton|William O'Gorman|Joseph Oliveira|Dennett Paula|William Pfluger|Donald Poole|Steven Potter|Beverly Powers|Ayn Ruymen|Christopher Sands|Henry E. Scott III|Peggy Scott|John Searle|Harry Shearer|Steven Spielberg|Joy Stuart|Jerome S. Tartar|Julie Taylor|Paul G. Thibodeau|Rex Trailer|Paul F. Tremblay|Hershel West|Robert Whelden Jr.|Alfred Wilde|Dick Young
tt0073629,Tim Curry|Susan Sarandon|Barry Bostwick|Richard O'Brien|Patricia Quinn|Nell Campbell|Jonathan Adams|Peter Hinwood|Meat Loaf|Charles Gray|Jeremy Newson|Hilary Farr|Perry Bedden|Christopher Biggins|Gaye Brown|Ishaq Bux|Stephen Calcutt|Hugh Cecil|Imogen Claire|Tony Cowan|Sadie Corre|Fran Fullenwider|Lindsay Ingram|Peggy Ledger|Annabel Leventon|Anthony Milner|Pamela Obermeyer|Tony Then|Kimi Wong|Henry Woolf|Lewis Alexander|Gina Barrie|Hyma Beckley|Ernest Blyth|Rufus Collins|Megan Hanks|Victor Harrington|Mark Johnson|Juba Kennerley|Petra Leah|Frank Lester|Aileen Lewis|John Marquand|Richard Nixon|Koo Stark|Trevor White
tt0073486,Michael Berryman|Peter Brocco|Dean R. Brooks|Alonzo Brown|Scatman Crothers|Mwako Cumbuka|Danny DeVito|William Duell|Josip Elic|Lan Fendors|Louise Fletcher|Nathan George|Ken Kenny|Mel Lambert|Sydney Lassick|Kay Lee|Christopher Lloyd|Dwight Marfield|Ted Markland|Louisa Moritz|Jack Nicholson|William Redfield|Philip Roth|Will Sampson|Mimi Sarkisian|Vincent Schiavelli|Mews Small|Delos V. Smith Jr.|Tin Welch|Brad Dourif|Aurore Clément|Bill Gratton|Anjelica Huston|Audrey Landers|Tom McCall|James V. Shore|Saul Zaentz
tt0072610,Robert Logan|Susan Damante|Hollye Holmes|Ham Larsen|George 'Buck' Flower|William Cornford|John F. Goff|Herbert F. Nelson|Bruno The Bear
tt0073631,James Caan|John Houseman|Maud Adams|John Beck|Moses Gunn|Pamela Hensley|Barbara Trentham|John Normington|Shane Rimmer|Burt Kwouk|Nancy Bleier|Richard LeParmentier|Robert Ito|Ralph Richardson|Craig R. Baxley|Jimmy Berg|Steve Boyum|Miquel Brown|Tony Brubaker|Loftus Burton|Anthony Chinn|Barrie Cookson|Robert Dancel|Sarah Douglas|Dick Enberg|Abi Gouhad|David Griffin|Alan Hamane|Patti Hammond|John Harvey|Andy Ho|Kevin Jewison|Valli Kemp|Eddie Kubo|Robert Lee|Bob Leon|Angus MacInnes|Mac McDonald|Bob Miller|Bob Minor|Byron Morrow|Yasuko Nagazumi|Walter Scott|Alfred Thomas|Burnell Tucker|Danny Wong
tt0073317,Gene Hackman|Liza Minnelli|Burt Reynolds|Geoffrey Lewis|John Hillerman|Robby Benson|Michael Hordern|Anthony Holland|John McLiam|Val Avery|Louis Guss|William Bassett|Doyle Baker|Janit Baldwin|Marjorie Battles|Roger Cudney|Joe Estevez|Emilio Fernández|Basil Hoffman|Milt Kogan|Ron Masak|Duncan McLeod|Steve Shaw|Paul Stader|Frank Tallman|Susanne Zenor|Conrad Hool|Lance Hool
tt0073636,John Wayne|Katharine Hepburn|Anthony Zerbe|Richard Jordan|John McIntire|Paul Koslo|Jack Colvin|Jon Lormer|Richard Romancito|Lane Smith|Warren Vanders|Jerry Gatlin|Strother Martin|Tommy Lee|Mickey Gilbert|Chuck Hayward|Gary McLarty|General Sterling Price|Andrew Prine|Charles Weldon
tt0073092,Charles Bronson|James Coburn|Jill Ireland|Strother Martin|Margaret Blye|Michael McGuire|Felice Orlandi|Edward Walsh|Bruce Glover|Robert Tessier|Nick Dimitri|Frank McRae|Maurice Kowalewski|Naomi Stevens|Lyla Hay Owen|John Creamer|Robert Castleberry|Becky Allen|Joan Kleven|Anne Welsch|Fred Lerner|Jimmy Nickerson|Chuck Hicks|Walter Scott|Max Kleven|Valerian Smith|Bob Minor|Larry Martindale|Charles W. Schaefer Jr.|Leslie Bonano|Ronnie Philips|Greater Liberty Baptist Church Choir and Congregation|Brion James|Laura Misch Owens
tt0072665,Burt Reynolds|Cybill Shepherd|Madeline Kahn|Duilio Del Prete|Eileen Brennan|John Hillerman|Mildred Natwick|Quinn K. Redeker|J. Edward McKinley|John Stephenson|Peter Dane|William Paterson|Lester Dorr|Liam Dunn|Elvin Moon|M. Emmet Walsh|Burton Gilliam|Albert Lantieri|Leonard Lookabaugh|Tanis Van Kirk|Ned Wertimer|Arthur Peterson|Barbara Ann Grimes|Roger Price|Violet Cane|Loutz Gage|Diane Wyatt|Clive Morgan|Patricia O'Neal|Nelson Welch|Morgan Farley|Gene LeBell|Robert Terry|Artie Butler|Basil Hoffman|Donald Journeaux|Jeffrey Byron|Loyd Catlett|Kevin O'Neal|Antonia Bogdanovich|Sashy Bogdanovich|Rita Loewen|Anna Thea Bogdanovich|Maurice Prince|Christa Lang|William Shepherd|Manny Harmon|Joy Merlyn|Roy Goldman|Fran Lee|James Mohlmann Jr.|Tony Barbario|William Bartlett|Iain Bruce|Ross DiVito|John Hoey|Jack Konzal|Sam Kwasman|Bert May|David Panaieff|Tucker Smith|Bill Taliaferro|Roy Wilson|Bill Couch|Roberta Lynn Haynes|Stephanie Haines|Maria Cokkinos|Elizabeth Edwards|Mary Peters|Sheila Condit|Lora Marie Taylor
tt0071853,Graham Chapman|John Cleese|Eric Idle|Terry Gilliam|Terry Jones|Michael Palin|Connie Booth|Carol Cleveland|Neil Innes|Bee Duffell|John Young|Rita Davies|Avril Stewart|Sally Kinghorn|Mark Zycon|Elspeth Cameron|Mitsuko Forstater|Sandy Johnson|Sandy Rose|Romilly Squire|Joni Flynn|Alison Walker|Loraine Ward|Anna Lanski|Sally Coombe|Vivienne MacDonald|Yvonne Dick|Daphne Darling|Fiona Gordon|Gloria Graham|Judy Lamb|Tracy Sneddon|Sylvia Taylor|Joyce Pollner|Mary Allen|Julian Doyle|Margarita Doyle|Charles Knode|Zack Matalon|Scott Mike|William Palin|Tom Raeburn|Brian Ross|Roy Forge Smith|Maggie Weston
