IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0054357,7.2,1,"Adventure, Family",1960,Swiss Family Robinson (1960)
tt0054215,8.5,2,"Horror, Mystery, Thriller",1960,Psycho (1960)
tt0053779,8.1,3,"Comedy, Drama",1960,La dolce vita (1960)
tt0053580,6.9,4,"Adventure, Drama, History",1960,The Alamo (1960)
tt0054022,6.5,5,"Comedy, Musical, Romance",1960,Let's Make Love (1960)
tt0053848,6.2,6,"Comedy, Musical",1960,G.I. Blues (1960)
tt0054045,4.9,7,"Action, Adventure, Fantasy",1960,Macumba Love (1960)
tt0053472,7.9,8,"Crime, Drama",1960,À bout de souffle (1960)
tt0054098,8.4,9,"Drama, Romance, War",1960,Mughal-E-Azam (1960)
tt0052698,7.5,10,"Crime, Drama, Romance",1960,Classe tous risques (1960)
tt0053765,8.0,11,Drama,1960,Devi (1960)
tt0054167,7.7,12,"Drama, Horror, Thriller",1960,Peeping Tom (1960)
tt0053459,7.8,13,"Drama, Horror",1960,Les yeux sans visage (1960)
tt0054242,7.4,14,"Comedy, Drama",1960,Risate di gioia (1960)
tt0054407,8.5,15,"Crime, Drama, Thriller",1960,Le trou (1960)
tt0053666,7.6,16,"Drama, Mystery, Romance",1960,Les bonnes femmes (1960)
tt0053479,8.3,17,"Comedy, Family",1960,The Andy Griffith Show (1960–1968)
tt0054047,7.8,18,"Action, Adventure, Western",1960,The Magnificent Seven (1960)
tt0053622,6.4,19,Drama,1960,BUtterfield 8 (1960)
tt0053525,7.1,20,"Comedy, Family",1960,My Three Sons (1960–1972)
tt0053494,5.8,21,"Drama, Romance",1960,Coronation Street (1960– )
tt0054331,7.9,22,"Adventure, Biography, Drama",1960,Spartacus (1960)
tt0053849,7.2,23,"Biography, Drama, War",1960,The Gallant Hours (1960)
tt0053604,8.3,24,"Comedy, Drama, Romance",1960,The Apartment (1960)
tt0053502,7.5,25,"Animation, Comedy, Family",1960,The Flintstones (1960–1966)
tt0054443,7.3,26,"Horror, Sci-Fi",1960,Village of the Damned (1960)
tt0054387,7.6,27,"Adventure, Romance, Sci-Fi",1960,The Time Machine (1960)
tt0054428,6.7,28,"Drama, Romance, Western",1960,The Unforgiven (1960)
tt0053371,6.8,29,Comedy,1960,A Touch of Larceny (1960)
tt0054135,6.6,30,"Comedy, Crime, Music",1960,Ocean's Eleven (1960)
tt0053644,6.5,31,Comedy,1960,The Bellboy (1960)
tt0054033,6.3,32,"Comedy, Horror",1960,The Little Shop of Horrors (1960)
tt0053660,6.2,33,Mystery,1960,Bluebeard's 10 Honeymoons (1960)
tt0055993,5.9,34,Drama,1960,For Members Only (1960)
tt0053534,7.7,35,Adventure,1960,Route 66 (1960–1964)
tt0053946,8.2,36,"Biography, Drama, History",1960,Inherit the Wind (1960)
tt0054195,7.4,37,"Drama, Family",1960,Pollyanna (1960)
tt0054749,7.9,38,"Drama, War",1960,La ciociara (1960)
tt0053804,6.8,39,"Action, Drama, History",1960,Exodus (1960)
tt0054067,7.3,40,Horror,1960,La maschera del demonio (1960)
tt0053716,6.0,41,"Comedy, Family, Fantasy",1960,Cinderfella (1960)
tt0053488,8.6,42,"Animation, Comedy",1960,The Bugs Bunny Show (1960–1975)
tt0054189,7.8,43,"Crime, Drama, Thriller",1960,Plein soleil (1960)
tt0053619,8.0,44,"Drama, Mystery",1960,L'Avventura (1960)
tt0054248,8.3,45,"Crime, Drama, Sport",1960,Rocco e i suoi fratelli (1960)
tt0053559,6.1,46,Horror,1960,13 Ghosts (1960)
tt0053976,8.1,47,Drama,1960,Jungfrukällan (1960)
