IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0067093,8.0,1,"Drama, Family, Musical",1971,Fiddler on the Roof (1971)
tt0066995,6.7,2,"Action, Adventure, Thriller",1971,Diamonds Are Forever (1971)
tt0066892,7.0,3,Drama,1971,Carnal Knowledge (1971)
tt0067991,6.2,4,"Horror, Sci-Fi",1971,Willard (1971)
tt0067810,5.5,5,"Crime, Drama, Thriller",1971,Sweet Sweetback's Baadasssss Song (1971)
tt0066830,6.0,6,"Action, Drama, Thriller",1971,The Big Doll House (1971)
tt0066831,7.2,7,Western,1971,Big Jake (1971)
tt0067778,7.9,8,"Comedy, Drama",1971,Le souffle au coeur (1971)
tt0067541,7.7,9,"Drama, Thriller",1971,Wake in Fright (1971)
tt0067409,7.4,10,"Crime, Drama, Romance",1971,Max et les ferrailleurs (1971)
tt0246135,8.2,11,Drama,1971,"Out 1, noli me tangere (1971)"
tt0067580,6.8,12,"Drama, Fantasy",1971,Pink Narcissus (1971)
tt1466074,8.2,13,"Crime, Drama, Mystery",1971,Columbo (1971–2003)
tt0066921,8.3,14,"Crime, Drama, Sci-Fi",1971,A Clockwork Orange (1971)
tt0066817,7.0,15,"Animation, Adventure, Comedy",1971,Bedknobs and Broomsticks (1971)
tt0067992,7.8,16,"Family, Fantasy, Musical",1971,Willy Wonka & the Chocolate Factory (1971)
tt0068149,7.6,17,"Drama, Family, Romance",1971,The Waltons (1971–1981)
tt0066819,7.2,18,"Drama, Thriller, War",1971,The Beguiled (1971)
tt0066626,8.3,19,"Comedy, Drama",1971,All in the Family (1971–1979)
tt0066999,7.8,20,"Action, Crime, Thriller",1971,Dirty Harry (1971)
tt0067116,7.8,21,"Action, Crime, Drama",1971,The French Connection (1971)
tt0067023,7.7,22,"Action, Thriller",1971,Duel (1971 TV Movie)
tt0067328,8.1,23,Drama,1971,The Last Picture Show (1971)
tt0067800,7.5,24,"Crime, Drama, Thriller",1971,Straw Dogs (1971)
tt0067927,7.3,25,"Action, Crime, Thriller",1971,Vanishing Point (1971)
tt0067185,8.0,26,"Comedy, Drama, Romance",1971,Harold and Maude (1971)
tt0067588,7.0,27,Thriller,1971,Play Misty for Me (1971)
tt0066434,6.8,28,"Drama, Sci-Fi, Thriller",1971,THX 1138 (1971)
tt0067525,6.6,29,"Action, Sci-Fi, Thriller",1971,The Omega Man (1971)
tt0066636,6.7,30,"Action, Crime, Mystery",1971,Cannon (1971–1976)
tt0067959,7.7,31,"Adventure, Drama",1971,Walkabout (1971)
tt0068675,6.4,32,"Crime, Drama, Western",1971,Hannie Caulder (1971)
tt0067277,7.9,33,"Drama, War",1971,Johnny Got His Gun (1971)
tt0066993,7.8,34,"Biography, Drama, History",1971,The Devils (1971)
tt0067824,7.1,35,"Action, Crime, Drama",1971,Tang shan da xiong (1971)
tt0067549,7.1,36,Drama,1971,The Panic in Needle Park (1971)
tt0067140,7.7,37,"War, Western",1971,Once Upon a Time... the Revolution (1971)
tt0066769,7.2,38,"Sci-Fi, Thriller",1971,The Andromeda Strain (1971)
tt0066722,8.4,39,Drama,1971,"Upstairs, Downstairs (1971–1975)"
tt0067309,7.2,40,"Crime, Mystery, Thriller",1971,Klute (1971)
tt0067333,7.0,41,Western,1971,Lawman (1971)
tt0067741,6.6,42,"Action, Crime, Thriller",1971,Shaft (1971)
tt0066651,8.2,43,"Family, Comedy",1971,The Electric Company (1971–1977)
tt0066701,8.2,44,"Action, Adventure, Comedy",1971,The Persuaders! (1971–1972)
tt0067803,7.3,45,"Comedy, Drama, Romance",1971,Summer of '42 (1971)
tt0067809,6.9,46,"Comedy, Romance, Western",1971,Support Your Local Gunfighter (1971)
tt0066625,7.7,47,Western,1971,Alias Smith and Jones (1971–1973)
tt0067065,6.3,48,"Action, Sci-Fi",1971,Escape from the Planet of the Apes (1971)
tt0066685,7.2,49,"Crime, Drama, Mystery",1971,McMillan & Wife (1971–1977)
tt0066763,8.9,50,Drama,1971,Anand (1971)
tt0067334,6.8,51,"Action, Adventure, Drama",1971,Le Mans (1971)
tt0067128,7.5,52,"Crime, Thriller",1971,Get Carter (1971)
tt0065622,7.1,53,"Comedy, Drama, History",1971,Il Decameron (1971)
tt0067445,7.5,54,Drama,1971,Morte a Venezia (1971)
tt0066832,6.2,55,"Action, Drama",1971,Billy Jack (1971)
tt0067656,6.7,56,"Horror, Mystery, Thriller",1971,Reazione a catena (1971)
tt0066808,7.1,57,Comedy,1971,Bananas (1971)
tt0067411,7.7,58,"Drama, Western",1971,McCabe & Mrs. Miller (1971)
