IMDbId,actors
tt0035942,Mickey Rooney|Judy Garland|Gil Stratton|Robert E. Strickland|Rags Ragland|June Allyson|Nancy Walker|Guy Kibbee|Frances Rafferty|Henry O'Neill|Howard Freeman|Tommy Dorsey|Tommy Dorsey & His Orchestra|Six Hits and a Miss|The Music Maids|Don Anderson|Irving Bacon|Eleanor Bayley|William Beaudine Jr.|Vangie Beilby|William Bishop|Karin Booth|Harry C. Bradley|Hazel Brooks|Jess Lee Brooks|Jimmy Butler|Sally Cairns|Georgia Carroll|Fred Coby|Charles Coleman|Inez Cooper|Oliver Cross|Jeanne Darrell|Linda Deane|Harry Depp|Helen Dickson|Natalie Draper|Mary Elliott|John Estes|Mary Jane French|Carole Gallagher|Karen X. Gaylord|Joe Geil|Julia Griffith|Aileen Haley|Dick Haymes|Rose Higgins|John Huddleston|Virginia Hunter|Patt Hyatt|Lois James|Frank Jaquet|Richard Kipling|Peter Lawford|Peggy Leon|Bob Lowell|Chuck Lowry|Alice Ludes|Beverly Luff|Frances MacInerney|Chief Many Treaties|Maurice Marks|Roger Moore|Sandra Morgan|Evelyn Moriarty|Aileen Morris|Buddy Morrow|Noreen Nash|Spec O'Donnell|George Offerman Jr.|The Pied Pipers|Victor Potel|Henry Rackin|Henry Roquemore|Blanche Rose|The Stafford Sisters|Christine Stafford|Jo Stafford|Pauline Stafford|Ken Stewart|Don Taylor|Melissa Ten Eyck|Mitzie Uehlien|Charles Walters|Frances Ward|James Warren|Lillian West|Eve Whitney|Kay Williams|Denny Wilson|Clark Yocum
tt0036055,Stan Laurel|Oliver Hardy|Vivian Blaine|Robert Bailey|Douglas Fowley|Noel Madison|Lee Patrick|Robert Emmett Keane|Gladys Blake|Paul Bradley|Chet Brandenburg|James Bush|Anthony Caruso|Chick Collins|Jimmy Conlin|Roy Damron|Hal K. Dawson|Tex Driscoll|Danny Duncan|Francis Ford|Jack Green|Harrison Greene|Charles Halton|Mike Lally|Bud Lawler|Carl M. Leviness|George Magrill|Mathew McCue|Frank McLure|Russell Meeker|Edwin Mills|Bert Moorhouse|Tom Quinn|Syd Saylor|Cy Slocum
tt0036342,Teresa Wright|Joseph Cotten|Macdonald Carey|Henry Travers|Patricia Collinge|Hume Cronyn|Wallace Ford|Edna May Wonacott|Charles Bates|Irving Bacon|Clarence Muse|Janet Shaw|Estelle Jewell|Bill Bates|Virginia Brissac|Frances Carson|Earle S. Dewey|Sarah Edwards|Edward Fielding|Karen X. Gaylord|Vaughan Glaser|Alfred Hitchcock|Shep Houghton|Ruth Lee|Eily Malyon|John McGuire|Charles Metten|Shirley Mills|Constance Purdy|Robert Quarry|Isabel Randolph|Grandon Rhodes|Byron Shores|Edwin Stanley|Minerva Urecal
tt0035605,Joan Crawford|Fred MacMurray|Conrad Veidt|Basil Rathbone|Reginald Owen|Richard Ainley|Cecil Cunningham|Ann Shoemaker|Sara Haden|Felix Bressart|Bruce Lester|Johanna Hofer|Lotte Palfi Andor|George Aldwin|Edit Angold|Frank Arnold|Felix Basch|Frederick Bauer|Eumenio Blanco|Walter Bonn|Sven Hugo Borg|Nina Borget|Matthew Boulton|Helen Boyce|Frank Brand|Egon Brecher|Anthony Caruso|André Charlot|Sonia Charsky|Jack Chefe|Yvonne Chenal|Michael Chudley|James Conaty|Marcelle Corday|Jules Cowles|Julius Cramer|Antonio D'Amore|Albert D'Arno|Seraphime Davidoff|George Davis|William 'Wee Willie' Davis|Charles De Ravenne|Ray De Ravenne|Joseph DeVillard|Ludwig Donath|Arthur Dulac|Gretl Dupont|Hans Fuerberg|Steven Geray|Frederick Giermann|George Glagori|Henry Glynn|Albert Godderis|Lisa Golm|Henry Guttman|Barry Heenan|Harold Hensen|Isabel La Mal|Frank Lackteen|Peter Lawford|David Lennox|Adolf E. Licho|Eily Malyon|Sam McCullough|Frank McLure|Chris Marie Meeker|Edwin Mills|Sandra Morgan|Steven Muller|Clive Murdock|Kurt Neumann|Barry Norton|Cliffe Oland|Alex Papana|Manuel París|Albert Petit|Nita Pike|Jean Prescott|Horace Pressel|Frank Reicher|Otto Reichow|John Rice|Ernest Roberts|Lionel Royce|Ferdinand Schumann-Heink|Hans Schumm|Peter Seal|Irene Seidner|Arthur Shields|Ivan F. Simpson|Walter O. Stahl|Robert R. Stephenson|Jacob Steven|Ludwig Stössel|Heather Thatcher|Albano Valerio|Lisl Valetti|John Van Eyck|Philip Van Zandt|Nicholas Vehr|Ernö Verebes|Henry Victor|Hans von Morhart|Leonard Walker|Paul Weigel|Gisela Werbisek|Max Willenz|Rex Williams|Hans Wollenberger|William Yetter Sr.
tt0035706,Lon Chaney Jr.|Patricia Morison|J. Carrol Naish|David Bruce|Ramsay Ames|Fay Helm|Holmes Herbert|Alec Craig|Frederick Giermann|Lisa Golm|Charles Wagenheim|Mary Hale|George Eldredge|John Elliott|Earle Hodgins|Charles R. Moore|Norman Rainey|Kernan Cripps|Al Ferguson|Keith Ferguson|Robert F. Hill|David Hoffman|Perc Launders|Rex Lease|Frank Marlowe|Paul Phillips|Jack Rockwell|Jack C. Smith
tt0035665,Lewis Wilson|Douglas Croft|J. Carrol Naish|Shirley Patterson|Frank Austin|William Austin|Lynton Brent|Roy Bucko|George Chesebro|Dick Curtis|James Dime|Lester Dorr|Kenne Duncan|Robert Fiske|Sam Flint|Jerry Frank|Terry Frost|Jack Gardner|Gus Glassmire|Karl Hackett|Earle Hodgins|Mauritz Hugo|Jack Ingram|Warren Jackson|I. Stanford Jolley|Bob Kane|Eddie Kane|George J. Lewis|Tom London|Sam Lufkin|George Magrill|Knox Manning|John Maxwell|Charles Middleton|Harold Miller|Pat O'Malley|Ted Oliver|Bud Osborne|Stanley Price|Joey Ray|Cyril Ring|George Robotham|Frank Shannon|Harry Tenbrook|Michael Vallon|Anthony Warde|Dan White|Blackie Whiteford|William Wilkerson|Charles C. Wilson|Harry Wilson
tt0035896,Gary Cooper|Ingrid Bergman|Akim Tamiroff|Arturo de Córdova|Vladimir Sokoloff|Mikhail Rasumny|Fortunio Bonanova|Eric Feldary|Victor Varconi|Katina Paxinou|Joseph Calleia|Lilo Yarson|Alexander Granach|Adia Kuznetzoff|Leonid Snegoff|Leo Bulgakov|Duncan Renaldo|Frank Puglia|Pedro de Cordoba|Michael Visaroff|Martin Garralaga|Jean Del Val|John Mylong|Feodor Chaliapin Jr.|Maxine Ardell|Samuel Azteca|Eumenio Blanco|John Bleifer|Dick Botiller|Yakima Canutt|Eduardo Ciannelli|Harry Cording|Franco Corsaro|George Coulouris|Michael Dalmatoff|Yvonne De Carlo|Marjorie Deanne|Jack Deery|William Edmunds|Joe Gilbert|Lynda Grey|Soledad Jiménez|Chris King|Alice Kirby|Louise La Planche|Frank Lackteen|Manuel López|Antonio Molina|Ernesto Molinari|Alberto Morin|Mayo Newhall|Emilio Ortego|Manuel París|Marcella Phillips|Pedro Regas|Tito Renaldo|Nadine Riga|Luis Rojas|Armand Roland|Konstantin Shayne|George Sorel|Count Stefenelli|Robert Tafur|José Luis Tortosa|Trina Varella|Blanca Vischer
tt0036241,Jack Buetel|Jane Russell|Thomas Mitchell|Walter Huston|Mimi Aguglia|Joe Sawyer|Gene Rizzi|Bobby Callahan|Martin Garralaga|Ben Johnson|Dickie Jones|Cecil Kellogg|Ethan Laidlaw|Ted Mapes|William Newell|Emory Parnell|Edward Peil Sr.|Wallace Reid Jr.|Julian Rivero|Lee Shumway|William Steele|Harry Strang|Frank Ward|Pat West
tt0036244,Henry Fonda|Dana Andrews|Mary Beth Hughes|Anthony Quinn|William Eythe|Harry Morgan|Jane Darwell|Matt Briggs|Harry Davenport|Frank Conroy|Marc Lawrence|Paul Hurst|Victor Kilian|Chris-Pin Martin|Willard Robertson|Ted North|Dick Rich|Francis Ford|Stanley Andrews|William 'Billy' Benedict|Paul E. Burns|Leigh Whipper|George Chandler|George Lloyd|C.E. Anderson|Hank Bell|Tex Cooper|Forrest Dillon|Dan Dix|Larry Dods|Tex Driscoll|Margaret Hamilton|Rondo Hatton|Don House|Tom London|Frank McGrath|George Meeker|Frank Orth|George Plues|Ed Richard|Walt Robbins|Almira Sessions|Clint Sharp|Ben Watson
tt0036348,Basil Rathbone|Nigel Bruce|Dennis Hoey|Arthur Margetson|Hillary Brooke|Halliwell Hobbes|Minna Phillips|Milburn Stone|Gavin Muir|Gerald Hamer|Vernon Downing|Olaf Hytten|Frederick Worlock|Martin Ashe|Joan Blair|Charles Coleman|Harold De Becker|Mary Gordon|Peter Lawford|Dick Rush|Eric Snowden|Norma Varden|Heather Wilde
