IMDbId,actors
tt0052357,James Stewart|Kim Novak|Barbara Bel Geddes|Tom Helmore|Henry Jones|Raymond Bailey|Ellen Corby|Konstantin Shayne|Lee Patrick|David Ahdar|Isabel Analla|Jack Ano|Margaret Bacon|John Benson|Danny Borzage|Margaret Brayton|Paul Bryar|Boyd Cabeen|Steve Conte|Jean Corbett|Bruno Della Santina|Roxann Delman|Molly Dodd|Bess Flowers|Joe Garcio|Joanne Genthon|Don Giovanni|Roland Gotti|Victor Gotti|Fred Graham|Robert Haines|Buck Harrington|Alfred Hitchcock|Jimmie Horan|Art Howard|Catherine Howard|June Jocelyn|Perk Lazelle|David McElhatton|Miliza Milo|Lyle Moraine|Forbes Murray|Julian Petruzzi|Ezelle Poule|Kathy Reed|William Remick|Jack Richardson|Jeffrey Sayre|Nina Shipman|Dori Simmons|Ed Stevlingson|Sara Taft
tt0052311,Charlton Heston|Janet Leigh|Orson Welles|Joseph Calleia|Akim Tamiroff|Joanna Moore|Ray Collins|Dennis Weaver|Valentin de Vargas|Mort Mills|Victor Millan|Lalo Rios|Michael Sargent|Phil Harvey|Joi Lansing|Harry Shannon|Marlene Dietrich|Zsa Zsa Gabor|Joe Basulto|Yolanda Bojorquez|Joseph Cotten|Domenick Delgarde|Jennie Dias|John Dierkes|Eleanor Dorado|Eva Gabor|Jeffrey Green|Billy House|Mercedes McCambridge|Arlene McQuade|Ken Miller|Ramón Rodríguez|Gus Schilling|William Tannen|Wayne Taylor|Rusty Wescoatt|Dan White|Keenan Wynn
tt0051380,Allison Hayes|William Hudson|Yvette Vickers|Roy Gordon|George Douglas|Ken Terrell|Otto Waldis|Eileen Stevens|Michael Ross|Frank Chase|Herschel Graham|Thomas E. Jackson|Lennie Smith|Lou Southern|Dale Tate
tt0051378,Jeanne Moreau|Maurice Ronet|Georges Poujouly|Yori Bertin|Jean Wall|Elga Andersen|Sylviane Aisenstein|Micheline Bona|Gisèle Grandpré|Jacqueline Staup|Marcel Cuvelier|Gérard Darrieu|Charles Denner|Hubert Deschamps|Jacques Hilling|Marcel Journet|François Joux|Iván Petrovich|Félix Marten|Lino Ventura|Micheline Sarfati|Robert Balpo|Nicolas Bataille|Marcel Bernier|Jean-Claude Brialy|Christian Brocard|Olivier Darrieux|Lucien Desagneaux|Pierre Devilder|Pierre Frag|Guy Henry|Roger Jacquet|Alice Reichen
tt0051792,Chhabi Biswas|Sardar Akhtar|Gangapada Basu|Bismillah Khan|Salamat Ali Khan|Waheed Khan|Roshan Kumari|Tulsi Lahiri|Tarapada Nandy|Padmadevi|Kali Sarkar|Pinaki Sengupta|Pratap Mukherjee
tt0051459,Elizabeth Taylor|Paul Newman|Burl Ives|Jack Carson|Judith Anderson|Madeleine Sherwood|Larry Gates|Vaughn Taylor|Zelda Cleaver|Brian Corcoran|Hugh Corcoran|Kevin Corcoran|Patty Ann Gerrity|Bobby Johnson|Walter Merrill|Deborah Miller|Robert 'Rusty' Stevens|Vince Townsend|Jeane Wood
tt0051658,Leslie Caron|Maurice Chevalier|Louis Jourdan|Hermione Gingold|Eva Gabor|Jacques Bergerac|Isabel Jeans|John Abbott|Marie-Hélène Arnaud|Jack Ary|Daniel Aubé|Richard Bean|Cecil Beaton|Jacques Bertrand|Paul Cristo|Hubert de Lapparent|Cilly Feindt|Edwin Jerome|Corinne Marchand|Maurice Marsac|Anne-Marie Mersen|Bernard Musson|Dorothy Neumann|Jean Ozenne|Maruja Plose|Roger Saget|Pat Sheehan|Marilyn Simms|Lydia Stevens|Jack Trevan|François Valorbe|Monique van Vooren|Betty Wand|Leroy Winebrenner
tt0051308,Chuck Connors|Johnny Crawford|Paul Fix|Joe Benson|Bill Quinn|Patricia Blair|Joe Higgins|Joan Taylor|Harlan Warde|Hope Summers|Ralph Moody|John Harmon|John Milford|John Anderson|Chris Alcaide|Peter Whitney|Fritz Ford|Dabbs Greer|Mel Carter|Richard Devon|Glenn Strange|Ian Murray|Adam Williams|Enid Jaynes|Edgar Buchanan|Rhys Williams|Dennis Cross|Richard Anderson|Charles Tannen|Jack Elam|Denver Pyle|K.T. Stevens|Warren Oates|Michael Pate|Robert Foulk|Royal Dano|Wallace Earl Laven|Charles Cooper|Whit Bissell|Paul Carr|Lawrence Dobkin|Jack Kruschen|Lee Van Cleef|Michael Fox|Paul Wexler|Vito Scotti|John Dehner|Fay Roope|William Bryant|Steven Marlo|Robert Bice|Kathleen Mulqueen|Richard Alexander|Max Wagner|Lewis Charles|Claude Akins|Charles Watts|William Meigs|Harold J. Stone|Sidney Blackmer|Ed Nelson|Rex Holman|Chubby Johnson|Billy E. Hughes|Pepe Hern|Grant Richards|William Schallert|Cesare Danova|Robert Crawford Jr.|Patricia Barry|Larry Perron|Bob Hoy|Sara Taft|Michael Harris|Jeff Connors|Buddy Hackett|Hank Stohl|Mort Mills|Russell Collins|Jack Hogan|Patrick McVey|John Hoyt|James Westerfield|John Carradine|Robert H. Harris|Marc Lawrence|Steve Rowland|Robert J. Wilke|Parley Baer|Brian G. Hutton|Herbert Rudley|Bing Russell|Leonard Stone|Danny Richards Jr.|Lonny Chapman|Gordon Jones|Ellen Corby|Kevin Hagen|Dayton Lummis|Kent Taylor|Kelly Thordsen|Conlan Carter|Alex Montoya|Lee Farr|Dennis Hopper|Gregory Walcott|Steve Darrell|Hal John Norman|Charlie Briggs|Kay E. Kuter|William Fawcett|Joe Bassett|Michael Landon|R.G. Armstrong|Virginia Christine|Baynes Barron|Don Grady|John Goddard|Harry Carey Jr.|Jan Stine|Karl Swenson|Norman Leavitt|Russell Thorson|Dean Fredericks|Sammy Davis Jr.|Eddie Quillan|James Coburn|James Drury|Rodolfo Hoyos Jr.|Morris Ankrum|Bert Freed|John Durren|Paul Mantee|Sean McClory|Bud Osborne|Stuart Randall|Vic Morrow|Mickey Simpson|Kelton Garwood|Milton Parsons|Richard Evans|Tony Rosa|Leo Gordon|Joe Haworth|John Dierkes|Frank DeKova|Jason Johnson|Dal McKennon|Lyle Bettger|Lynn Cartier|Bob Sweeney|Kevin McCarthy|Mark Goddard|Robert Culp|George Macready|James Chandler|Donald Elson|Montie Montana|Fern Barry|Gigi Perreau|Michael Ansara|Lillian Bronson|Don Kennedy|Paul Mazursky|Paul Sorensen|Troy Melton|Dan White|Steven Gardner|Charles Seel|Robert Vaughn|Carleton Carpenter|Kim Charney|Hugh Sanders|Arthur Hunnicutt|Jennifer Lea|Edward Binns|Allen Case|Carolyn Craig|Leif Erickson|Perry Lopez|Akim Tamiroff|Alan Baxter|Bill Erwin|Michael Forest|Kip King|Jack Lambert|Howard Ledig|Ken Lynch|Lin McCarthy|Paul Richards|Bartlett Robinson|Les Tremayne|Frank Wilcox|Julie Adams|Steve Conte|Robert Cornthwaite|Dick Elliott|Frank Ferguson|Jimmy Fields|Jack Kirkwood|Marian Seldes|Dee J. Thompson|Midge Ware|Brad Weston|Christine White|Jean Allison|Hal Baylor|Booth Colman|Ben Cooper|Rex Ingram|John Larch|Linda Lawson|Ziva Rodann|Adam West|Stanley Adams|Lon Chaney Jr.|Johnny Ginger|Lee Patrick|Hank Patterson|Michel Petit|Jeff York|Karen Sue Trent|Dan Blocker|Marilee Phelps|Luana Anders|Christopher Dark|Jack Grinnage|Pat Hogan|Douglas Spencer|John Abbott|Helen Beverly|Pamela Cole|Don Dubbins|Eugene Mazzola|George N. Neise|Ollie O'Toole|June Vincent|Murvyn Vye|Robert B. Williams|Patricia Breslin|Hampton Fancher|James Gavin|Berry Kroeger|Valora Noland|John Pickard|Charles Reade|Teddy Rooney|Vladimir Sokoloff|Victor Sen Yung|Keith Andes|Stephen Bekassy|Tom Brown|John Davis Chandler|Ross Elliott|Richard Garland|Pat Henry|Cheryl Holdridge|L.Q. Jones|James Luisi|Gerald Mohr|Tom Nolan|Cliff Osmond|Richard Rust|Maurice Dallimore|John Fujioka|Martin Kosleck|Walter Sande|Gene Tyburn|Charles Arnt|Ted de Corsia|Chana Eden|Lance Fuller|Harry Hickox|Karl Lukas|Jerry Oddo|Bill Catching|Stephen Chase|Robert Ellenstein|Thomas Gomez|Michael Hinn|Paul Jasmin|Lee Kinsolving|George Mathews|Ben Morris|Ted Otis|William Phipps|Sue Randall|Henry Rowland|Sarah Selby|Dan Sheridan|Harry Dean Stanton|Frank Sully|Ray Teal|Alice Backes|Lane Bradford|Jim Breneman|James Flavin|Betty Lou Gerson|Ron Hagerthy|Clegg Hoyt|Harvey Johnson|Douglas Kennedy|Arnold Moss|Arthur Space|Michael Stefani|King Calder|Larry Chance|Lincoln Demyan|Mickey Finn|Ron Hayes|Dick Kay Hong|Charles Macaulay|Glen Ryle|Than Wyenn|Norman Alden|James Best|Argentina Brunetti|Robert Burton|Thom Carney|Al Collins|Maurine Dawson|Don Drysdale|Pat Goldin|Henry Madden|Grace Lee Whitney|William Woodson|Raymond Guth|I. Stanford Jolley|George Lindsey|Mickey Manners|Charles Maxwell|Stefan Schnabel|Jerome Courtland|Irving Mitchell|Michael Morgan|Joe Quinn|Dick Rich|Phyllis Avery|Raymond Bailey|George Brenlin|Olive Carey|William Joyce|Mike Kellin|Peggy Maley|Steven Ritch|Duke Snider|James Anderson|Johnny Carpenter|Malcolm Cassell|Linda Dangcil|Molly Dodd|James Hurst|Warner Jones|Richard Keene|Sandy Kenyon|Jack Lester|Robert Osterloh|Herb Armstrong|Pat Close|Tommy Cook|Med Flory|Regina Gleason|William Kendis|Bethel Leslie|David M. Rodman|Jackie Searl|Mary Jo Tierney|Arlyne Varden|Steve Warren|Bill Zuckert|Diane Brewster|Michael Greene|Bob Hall|Carol Leigh|Arthur Malet|Gloria Moreland|Ron Penfound|Rhodes Reason|Larry Thor|George Willeford|Arthur Batanides|John Craig|John C. Gilbert|Claude Hall|Dal Jenkins|Abby Dalton|William Bishop|Robert Chadwick|Clancy Cooper|Jeff Daley|Kay Cousins Johnson|David Leland|John Maxwell|Joseph Mell|James Parnell|Vic Perrin|Sydna Scott|Alexander Scourby|Henry Amargo|William 'Billy' Benedict|Sid Gilman|Skip Homeier|Denny Miller|Agnes Moorehead|Joseph V. Perry|Jeane Wood|Joe Brown|Roberto Contreras|Steve Pendleton|Joan Shawlee|Pam Smith|Tom Snyder|Jim Stewart|Jack Wells|John Alvin|Roy Barcroft|Billy Cerone|Barbara Eiler|Annie Fargue|Charles Harrison|Jay Nelson|Noam Pitlik|Fred Sherman|Harry Finley|Beatrice Kay|Ray Kellogg|Harry Lauter|Robert 'Rusty' Stevens|Galvan De Leon|Elyse Gordon|David Tyrell|Charles J. Conrad|Robert Dix|Charles Fredericks|Earle Hodgins|Eddie Little Sky|Joanna Moore|Herman Rudin|John Collier|Josephine Hutchinson|Robert Knapp|Renny McEvoy|Don Megowan|George Wallace|Richard Whorf|X Brands|Hal K. Dawson|Richard Kiel|Martin Landau|Betty Lou McVay|Diana Millay|Rex Morgan|Ed Ames|Jim Hayward|Charles La Franchise|Darryl Richard|Andy Marten|Jeff Morrow|Regis Parton|Dale Wright|Virginia Aldridge|Katharine Bard|Edgar Dearing|Gloria DeHaven|James Franciscus|Frank Hagney|Ted Stanhope|Robert Webber|Natividad Vacío|Philip Carey|Bruce Hayward|Henry Norell|Pick Temple|Jimmy Carter|Tom Gilson|Edward Platt|Preston Price|John Rayborn|Stephen Wootton|Asa Maynor|Sherry Jackson|Morris Lippert|James Barton|Katy Jurado|Jack Younger|Henry Allin|Gary Gadson|Jim Galante|Tony Haig|Benny Carle|Lauren Janes|Archie Butler|Whitey Hughes|Robert Robinson|Ethan Laidlaw|Tom Kennedy|Earl Spainard|King Mojave|Rod McGaughy|Jack Stoney|Cap Somers|John Rice|Les Raymaster|Russell Custer|George Sowards|Jack Tornek|John Breen|Gordon Armitage|John Barton|Michael Jeffers|George Bruggeman|Jimmie Booth|Nick Borgani|Joe Phillips|Jimmy Noel|Bert Stevens|Buddy Roosevelt|Joe Ploski|Milan Smith|Paul Kruger|Fred Aldrich|Bob Woodward|Danny Borzage|Chet Brandenburg|Richard LaMarr|George Tracy|Bill Borzage|Tom Smith|Forest Burns|Prudence Beers|Carol Henry|Mathew McCue|Spec O'Donnell|Rudy Bowman|George DeNormand|Rudy Doucette|Franklyn Farnum|Leonard P. Geer|John Bose|Kermit Maynard|Cactus Mack|John Quijada|'Snub' Pollard|Frank Ellis|Al Haskell|Waclaw Rekwart|Howard Wright|Robert Anacher|Lovyss Bradley|Roydon Clark|Dee Cooper|Forrest Draper|Fred Graham|Chick Hannan|Chester Hayes|Fred Krone|Walter Lawrence|Mike Morelli|Hal Needham|Fox O'Callahan|Morry Ogden|Jack Perkins|Jack Perry|Thurl Ravenscroft|Clark Ross|Cosmo Sardo|Brick Sullivan|Sailor Vincent|Rick Warick|Guy Wilkerson|Melvin F. Allen|Frank Baker|Brandon Beach|Brad Brown|John Cliff|Jack Clinton|Fred Coby|Deidre Cole|Kevin Connors|Mike Connors|Steve Connors|Richard Deacon|James Dime|Beverly Englander|Duke Fishman|Sam Harris|Chuck Hicks|Jimmie Horan|Dave Kashner|Jack Kenny|Barbara Laven|Larry Laven|Tipp McClure|Hans Moebus|Alberto Monte|Ralph Moratz|Ford Raymond|Phil Schumacher|Garry Walberg|Bob Whitney|Dick Wilson|Oscar Blank|Jess Cavin|Jaye Durkus|Coleman Francis|Kathy Garver|Augie Gomez|James Gonzalez|Duane Grey|Maria Haro|Ray Jones|Daniel Nunez|Jack Perrin|Fred Carson|Minta Durfee|Jack Gordon|Olan Soule
