IMDbId,actors
tt0058331,Julie Andrews|Dick Van Dyke|David Tomlinson|Glynis Johns|Hermione Baddeley|Reta Shaw|Karen Dotrice|Matthew Garber|Elsa Lanchester|Arthur Treacher|Reginald Owen|Ed Wynn|Jane Darwell|Arthur Malet|James Logan|Don Barclay|Alma Lawton|Marjorie Eaton|Marjorie Bennett|Walter Bacon|Frank Baker|Robert Banas|Marc Breaux|Art Bucaro|Daws Butler|Cyril Delevanti|George DeNormand|Peter Ellenshaw|Harvey Evans|Paul Frees|Betty Lou Gerson|Clive Halliday|Sam Harris|David Hillary Hughes|Kay E. Kuter|Richard LaMarr|Bill Lee|Queenie Leonard|Doris Lloyd|Lester Matthews|Sean McClory|Mathew McCue|Dal McKennon|Hans Moebus|King Mojave|Alan Napier|Marni Nixon|J. Pat O'Malley|George Pelling|Thurl Ravenscroft|Richard M. Sherman|Robert B. Sherman|Skippy|Bert Stevens|Walter Swash|Hal Taggart|Larri Thomas|Ginny Tyler|Wally West|Robert B. Williams
tt0058385,Audrey Hepburn|Rex Harrison|Stanley Holloway|Wilfrid Hyde-White|Gladys Cooper|Jeremy Brett|Theodore Bikel|Mona Washbourne|Isobel Elsom|John Holland|Elizabeth Aimers|Helen Albrecht|John Alderson|Mary Alexander|LaWana Backer|Walter Bacon|Al Bain|Frank Baker|Lois Battle|Brittania Beatey|William Beckley|Marjorie Bennett|Oscar Beregi Jr.|Betty Blythe|Diana Bourbon|Iris Bristol|Tex Brodus|Sue Bronson|Meg Brown|Buddy Bryan|Walter Burke|Bea Marie Busch|Colin Campbell|Jeannie Carson|Paulle Clark|Natalie Core|Tom Cound|Jennifer Crier|Maurice Dallimore|Allison Daniell|Henry Daniell|Donna Day|Roy Dean|Thomas Dick|Brendan Dillon|Anne Dore|Pauline Drake|Harvey B. Dunn|Sandy Edmundson|Joe Evans|Kai Farelli|Ray Foster|Raymond Foster|Raymond Foster|Stanley Fraser|Charles Fredericks|Lea Genovese|Ayllene Gibbons|Jack Goldie|James Gonzalez|Jack Greening|Beatrice Grenough|Stuart Hall|Clive Halliday|Sam Harris|Marjory Hawtrey|Eric Heath|Monika Henreid|Eugene Hoffman|Samuel Holmes|Jimmie Horan|Clyde Howdy|Kendrick Huxham|Lillian Kemble-Cooper|Phyllis Kennedy|Colin Kenny|Goldie Kleban|Peter Ladefoged|Alma Lawton|Queenie Leonard|William Linkie|Rico Lopez|Moyna MacGill|Laurie Main|Sidney Marion|Eric Martin|Philo McCullough|Owen McGiveney|John McLiam|Shirley Melline|Carol Merrill|Gigi Michel|Lenore Miller|John Mitchum|Mike Morelli|Barbara Morrison|Marlene Morrow|Alan Napier|Nick Navarro|Marni Nixon|James O'Hara|Patrick O'Moore|Richard Peel|George Pelling|Barbara Pepper|Hilda Plowright|Frank Radcliffe|Jack Raine|Olive Reeves-Smith|Christopher Riordan|David Robel|Dinah Anne Rogers|Victor Rogers|Corinne Ross|Baroness Rothschild|Jerry Rush|Wendy Russell|Kenny Salvatt|Jeffrey Sayre|Miriam Schiller|Buddy Shea|Orville Sherman|Jacqueline Squire|Michael St. Clair|Geoffrey Steele|Sandy Steffens|Bert Stevens|Grady Sutton|Henry Sweetman|William Taylor|Joy Tierney|Arthur Tovey|Gwendolyn Watts|Ron Whelan|Elzada Wilson|Nick Wolcum|James Wood|Ben Wright|Ben Wrigley
tt0058150,Sean Connery|Gert Fröbe|Honor Blackman|Shirley Eaton|Tania Mallet|Harold Sakata|Bernard Lee|Martin Benson|Cec Linder|Austin Willis|Lois Maxwell|Bill Nagy|Michael Mellinger|Peter Cranwell|Nadja Regin|Richard Vernon|Burt Kwouk|Desmond Llewelyn|Mai Ling|Varley Thomas|Margaret Nolan|John McLaren|Robert MacLeod|Victor Brooks|Alf Joint|Gerry Duggan|Peter Brace|Roland Brand|Bill Brandon|Terence Brook|Norman Chancer|Dennis Chin|Anthony Chinn|Marian Collins|Michael Collins|Denis Cowles|Carmen Dene|Bill Edwards|Hal Galili|Caron Gardner|Patrick Halpin|Laurence Herder|William Hurndell|Lesley Langley|George Leech|John Maxim|John McCarthy|Aleta Morrison|Tricia Muller|Lionel Murton|Lenny Rabin|Janette Rowsell|Bob Simmons|Les Tremayne|Nikki Van der Zyl|Michael G. Wilson|Maggie Wright|Raymond Young
tt0058725,Elvis Presley|Ann-Margret|Cesare Danova|William Demarest|Nicky Blair|Robert Aiken|Don Anderson|Larry Barton|Toni Basil|William Burnside|Carl Carlsson|Ruth Carlsson|Regina Carrol|Steve Carruthers|Jack Carter|Taggart Casey|George Cisar|Howard Curtis|George DeNormand|Roy Engel|Harry Fleer|Alan Fordney|Teri Garr|Barnaby Hale|Claude Hall|Alean 'Bambi' Hamilton|John Hart|Connie Hermida|James Hibbard|George Hoagland|Jimmie Horan|Dallas Johann|The Jubilee Four|Pete Kellett|Larry Kent|Ingeborg Kjeldsen|George Klein|Joseph La Cava|Lance LeGault|Brad Logan|Kent McCord|William Meader|Rickey Murray|Robert Nash|Murray Pollack|Paul Power|Beverly Powers|Eddie Quillan|Mike Ragan|Fred Rapport|Francis Ravel|Leoda Richards|Christopher Riordan|Clark Ross|'Reb' Sawitz|Bernard Sell|Bert Stevens|Kay Sutton|Kay Tapscott|Ivan Triesault|Red West|Lori Williams|Robert B. Williams
tt0058461,Clint Eastwood|Marianne Koch|Gian Maria Volontè|Wolfgang Lukschy|Sieghardt Rupp|Joseph Egger|Antonio Prieto|José Calvo|Margarita Lozano|Daniel Martín|Benito Stefanelli|Mario Brega|Bruno Carotenuto|Aldo Sambrell|Raf Baldassarre|Luis Barboo|Frank Braña|José Canalejas|Juan Cortés|Álvaro de Luna|Nino Del Arco|Joyce Gordon|Bernie Grant|Jose Halufi|Lee Miller|Antonio Molino Rojo|Antonio Moreno|Nazzareno Natale|José Orjas|Manuel Peña|Antonio Pica|Nosher Powell|Julio Pérez Tabernero|José Riesgo|Lorenzo Robledo|Enrique Santiago|Umberto Spadaro|Fernando Sánchez Polack|Peter Tevis|William R. Thompkins|Edmondo Tieghi|Antonio Vico
tt0058534,Elvis Presley|Barbara Stanwyck|Joan Freeman|Leif Erickson|Sue Ane Langdon|Pat Buttram|Joan Staley|Dabbs Greer|Steve Brodie|Norman Grabowski|Jack Albertson|Jane Dulo|Joel Fluellen|Wilda Taylor|Beverly Adams|Al Bain|John Barton|Billy Barty|Kenneth Becker|Lynn Borden|Owen Bush|Dick Cherney|Charles Cirillo|Steve Condit|Roger Creed|Richard DiPaolo|Connie Ducharme|Duke Fishman|Mercedes G. Ford|Joseph Forte|Carey Foster|Linda Foster|Jimmie Lee Gaines|Maugene H. Gannon|Teri Garr|Joseph Glick|Joy Harmon|Chester Hayes|Barbara Hemingway|James Hibbard|Marianna Hill|Teri Hope|Jerry James|Michael Jeffers|Howard Joslin|Ray Kellogg|Kenner G. Kemp|Richard Kiel|Lance LeGault|Theodore Lehmann|Arthur Levy|Buddy Lewis|Diane Libby|Mike Mahoney|Max Manning|Eddie Marr|Bob Matthews|Kent McCord|Lester Miller|Hans Moebus|Dean Moray|Ron Nyman|Linda Rand|Toby Reed|Christopher Riordan|Victor Romito|Dianne Simpson|Eddie Smith|K.L. Smith|Bert Stevens|Katie Sweet|Jack Tornek|George Tracy|John Turk|Sailor Vincent|Jesse Wayne|Raquel Welch|Red West|Jack Whalen|Glenn R. Wilder
tt0057227,Elvis Presley|Arthur O'Connell|Glenda Farrell|Jack Albertson|Pamela Austin|Cynthia Pepper|Yvonne Craig|Donald Woods|Tommy Farrell|Beverly Powers|Hortense Petra|Bobby Stone|Robert Carson|Joe Esposito|Lynn Fields|Gail Ganley|Teri Garr|Wayne Hartunian|James Hibbard|Dallas Johann|Lonni Lees|Lance LeGault|Kent McCord|Maureen Reagan|Joan Staley|Sailor Vincent|Lori Williams
tt0058182,The Beatles|John Lennon|Paul McCartney|George Harrison|Ringo Starr|Wilfrid Brambell|Norman Rossington|John Junkin|Victor Spinetti|Anna Quayle|Deryck Guyler|Richard Vernon|Edward Malin|Robin Ray|Lionel Blair|Alison Seebohm|David Janson|Lewis Alexander|Tony Allen|Bridget Armstrong|Roger Avon|Bruce Beeby|Charlie Bird|Isla Blair|John Bluthal|Pattie Boyd|Andrea Brett|Terry Brooks|Prudence Bury|Pauline Chamberlain|Andre Charisse|Anne Clune|Phil Collins|Maxwell Craig|Fred Davis|Hugh Elton|Brian Epstein|Mal Evans|Peter Evans|Roy Everson|Sheila Fearn|Norman Florence|Rosemarie Frankland|Caron Gardner|Bob Godfrey|Kenneth Haigh|Susan Hampshire|Victor Harrington|Julian Holloway|Terry Hooper|Ric Hutton|Clare Kelly|Lavinia Lang|David Langton|Richard Lester|Aileen Lewis|Al Lewis|Linda Lewis|Jeremy Lloyd|Maggie London|Jane Lumb|Fred Machon|Jack Mandeville|Dougie Millings|Richard Neller|Peter Newton|Derek Nimmo|Margaret Nolan|Jim O'Brady|Gerald Paris|Chalmers Peddie|Charlotte Rampling|Gordon Rollings|Edina Ronay|Sally Sheridan|Geraldine Sherman|Guy Standeven|Marianne Stone|John Tatum|Laura Thurlow|Noel Trevarthen|Michael Trubshawe|Hedger Wallace|Shalini Waran|Carol White|Susan Whitman|Tina Williams|Neil Wilson|Fred Wood|Jerry Young
tt0058604,Sergio Corrieri|Salvador Wood|José Gallardo|Raúl García|Luz María Collazo|Jean Bouise|Alberto Morgan|Celia Rodriguez|Fausto Mirabal|Roberto García York|María de las Mercedes Díez|Bárbara Domínguez|Jesús del Monte|Luisa María Jiménez|Mario González Broche|Tony López|Héctor Castañeda|Rosendo Lamadriz|Roberto Villar|Roberto Cabrera|Alfredo Ávila|José Espinosa|Rafael Díaz|Isabel Moreno|Manuel J. Mora|Raquel Revuelta|Nina Nikitina|Georgi Yepifantsev|Aramís Delgado|El Duo Los Diablos|Pepe Ramírez
tt0057935,Soumitra Chatterjee|Madhabi Mukherjee|Shailen Mukherjee|Shyamal Ghoshal|Gitali Roy|Tarapada Basu|Gopaldas Bhattacharya|Dilip Bose|Ramesh Chandra Chandra|Sunilkanta Dasgupta|Nilotpal Dey|Bankim Ghosh|Ajit Gupta|Bholanath Koyal|Kamu Mukherjee|Suku Mukherjee|Prabhat Sarkar|Subrata Sensharma
