IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0121766,7.6,1,"Action, Adventure, Fantasy",2005,Star Wars: Episode III - Revenge of the Sith (2005)
tt0363771,6.9,2,"Adventure, Family, Fantasy",2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)"
tt0330373,7.7,3,"Adventure, Family, Fantasy",2005,Harry Potter and the Goblet of Fire (2005)
tt0407304,6.5,4,"Adventure, Sci-Fi, Thriller",2005,War of the Worlds (2005)
tt0360717,7.2,5,"Action, Adventure, Drama",2005,King Kong (2005)
tt0396269,7.0,6,"Comedy, Romance",2005,Wedding Crashers (2005)
tt0367594,6.7,7,"Adventure, Comedy, Family",2005,Charlie and the Chocolate Factory (2005)
tt0372784,8.3,8,"Action, Adventure",2005,Batman Begins (2005)
tt0351283,6.9,9,"Animation, Adventure, Comedy",2005,Madagascar (2005)
tt0356910,6.5,10,"Action, Comedy, Crime",2005,Mr. & Mrs. Smith (2005)
tt0386588,6.6,11,"Comedy, Romance",2005,Hitch (I) (2005)
tt0398165,6.4,12,"Comedy, Crime, Sport",2005,The Longest Yard (2005)
tt0120667,5.7,13,"Action, Adventure, Family",2005,Fantastic Four (I) (2005)
tt0371606,5.8,14,"Animation, Adventure, Comedy",2005,Chicken Little (2005)
tt0358082,6.3,15,"Animation, Adventure, Comedy",2005,Robots (2005)
tt0358273,7.9,16,"Biography, Drama, Music",2005,Walk the Line (2005)
tt0395699,5.6,17,"Action, Comedy, Drama",2005,The Pacifier (2005)
tt0369441,6.1,18,"Comedy, Crime",2005,Fun with Dick and Jane (2005)
tt0405422,7.1,19,"Comedy, Romance",2005,The 40 Year Old Virgin (2005)
tt0408790,6.2,20,"Drama, Mystery, Thriller",2005,Flightplan (2005)
tt0432348,6.6,21,"Horror, Mystery",2005,Saw II (2005)
tt0388795,7.7,22,"Drama, Romance",2005,Brokeback Mountain (2005)
tt0369735,5.5,23,"Comedy, Romance",2005,Monster-in-Law (2005)
tt0368578,4.6,24,"Adventure, Comedy, Family",2005,Are We There Yet? (2005)
tt0452598,5.5,25,"Adventure, Comedy, Family",2005,Cheaper by the Dozen 2 (2005)
tt0377818,5.1,26,"Action, Adventure, Comedy",2005,The Dukes of Hazzard (2005)
tt0428803,7.6,27,"Documentary, Family",2005,March of the Penguins (2005)
tt0377109,5.4,28,"Horror, Mystery",2005,The Ring Two (2005)
tt0360486,6.9,29,"Drama, Fantasy, Horror",2005,Constantine (2005)
tt0404032,6.7,30,"Drama, Horror, Thriller",2005,The Exorcism of Emily Rose (2005)
tt0430105,6.9,31,"Action, Crime, Drama",2005,Four Brothers (2005)
tt0401792,8.0,32,"Crime, Thriller",2005,Sin City (2005)
tt0373926,6.4,33,"Crime, Mystery, Thriller",2005,The Interpreter (2005)
tt0434409,8.2,34,"Action, Drama, Thriller",2005,V for Vendetta (2005)
tt0372237,5.9,35,"Comedy, Romance",2005,Guess Who (2005)
tt0318649,6.0,36,"Action, Adventure, Comedy",2005,Sahara (2005)
tt0393162,7.3,37,"Biography, Drama, Sport",2005,Coach Carter (2005)
tt0400497,4.8,38,"Adventure, Comedy, Family",2005,Herbie Fully Loaded (2005)
tt0384806,6.0,39,"Drama, Horror, Mystery",2005,The Amityville Horror (2005)
tt0405325,6.2,40,"Adventure, Comedy, Family",2005,Sky High (2005)
tt0418763,7.0,41,"Action, Drama, War",2005,Jarhead (2005)
tt0374536,4.8,42,"Comedy, Fantasy, Romance",2005,Bewitched (2005)
tt0352248,8.0,43,"Biography, Drama, Sport",2005,Cinderella Man (2005)
tt0421239,6.5,44,"Mystery, Thriller",2005,Red Eye (2005)
tt0397535,7.4,45,"Drama, Romance",2005,Memoirs of a Geisha (2005)
tt0312004,7.5,46,"Animation, Comedy, Family",2005,The Curse of the Were-Rabbit (2005)
tt0375210,5.5,47,"Drama, Horror, Mystery",2005,White Noise (I) (2005)
tt0377471,5.7,48,"Comedy, Crime, Music",2005,Be Cool (2005)
tt0443295,5.4,49,"Comedy, Family, Fantasy",2005,"Yours, Mine & Ours (2005)"
tt0121164,7.4,50,"Animation, Drama, Family",2005,Corpse Bride (2005)
tt0384642,5.6,51,"Comedy, Family, Romance",2005,Kicking & Screaming (2005)
tt0443536,6.5,52,"Animation, Action, Comedy",2005,Hoodwinked! (2005)
tt0382077,5.9,53,"Drama, Horror, Mystery",2005,Hide and Seek (2005)
tt0371724,6.8,54,"Adventure, Comedy, Sci-Fi",2005,The Hitchhiker's Guide to the Galaxy (2005)
tt0365737,7.0,55,"Drama, Thriller",2005,Syriana (2005)
tt0422093,5.7,56,"Comedy, Drama, Romance",2005,Diary of a Mad Black Woman (2005)
tt0376105,5.2,57,"Adventure, Comedy, Drama",2005,Racing Stripes (2005)
tt0385307,5.0,58,"Action, Comedy, Crime",2005,Miss Congeniality 2: Armed and Fabulous (2005)
tt0425123,6.7,59,"Comedy, Fantasy, Romance",2005,Just Like Heaven (2005)
tt0397101,6.5,60,"Horror, Mystery, Thriller",2005,The Skeleton Key (2005)
tt0408306,7.6,61,"Crime, Drama, History",2005,Munich (2005)
tt0320661,7.2,62,"Action, Adventure, Drama",2005,Kingdom of Heaven (2005)
tt0450278,5.9,63,"Horror, Mystery, Thriller",2005,Hostel (2005)
tt0396752,6.6,64,"Comedy, Family, Fantasy",2005,Nanny McPhee (2005)
tt0357507,4.1,65,"Drama, Horror, Mystery",2005,Boogeyman (2005)
tt0386140,5.9,66,"Action, Adventure, Western",2005,The Legend of Zorro (2005)
tt0417001,5.9,67,"Comedy, Romance",2005,Must Love Dogs (2005)
tt0388482,6.3,68,"Action, Crime, Thriller",2005,Transporter 2 (2005)
tt0398375,5.5,69,"Comedy, Drama, Romance",2005,Rumor Has It... (2005)
tt0332047,6.2,70,"Comedy, Drama, Romance",2005,Fever Pitch (2005)
tt0424774,3.5,71,"Action, Adventure, Family",2005,The Adventures of Sharkboy and Lavagirl 3-D (2005)
tt0403508,6.5,72,"Comedy, Drama, Family",2005,The Sisterhood of the Traveling Pants (2005)
tt0414387,7.8,73,"Drama, Romance",2005,Pride & Prejudice (2005)
tt0355295,5.9,74,"Adventure, Comedy, Fantasy",2005,The Brothers Grimm (2005)
tt0388500,5.5,75,Comedy,2005,Beauty Shop (2005)
tt0398017,6.6,76,"Crime, Drama, Thriller",2005,Derailed (I) (2005)
tt0399201,6.9,77,"Action, Adventure, Romance",2005,The Island (2005)
tt0267891,5.8,78,"Comedy, Sport",2005,The Ringer (2005)
tt0340163,6.6,79,"Action, Crime, Drama",2005,Hostage (2005)
tt0387131,7.5,80,"Drama, Mystery, Romance",2005,The Constant Gardener (2005)
tt0401623,7.0,81,"Documentary, Animation, Short",2005,Magnificent Desolation: Walking on the Moon 3D (2005)
tt0388125,6.5,82,"Comedy, Drama, Romance",2005,In Her Shoes (2005)
tt0408524,5.8,83,"Comedy, Sport",2005,Bad News Bears (2005)
tt0418647,6.9,84,"Drama, Family, Sport",2005,Dreamer: Inspired by a True Story (2005)
tt0317132,6.4,85,"Comedy, Drama, Family",2005,Because of Winn-Dixie (2005)
tt0433400,6.2,86,"Comedy, Romance",2005,Just Friends (I) (2005)
tt0397065,5.3,87,Horror,2005,House of Wax (2005)
tt0455759,7.1,88,Short,2005,Side Effects (II) (2005)
tt0382992,5.0,89,"Action, Adventure, Sci-Fi",2005,Stealth (2005)
tt0372532,6.1,90,"Comedy, Romance",2005,The Wedding Date (2005)
tt0433383,7.5,91,"Biography, Drama, History",2005,"Good Night, and Good Luck. (2005)"
tt0399146,7.5,92,"Crime, Drama, Thriller",2005,A History of Violence (2005)
tt0430308,5.1,93,"Biography, Crime, Drama",2005,Get Rich or Die Tryin' (2005)
tt0432291,3.6,94,Horror,2005,The Fog (2005)
tt0294870,7.0,95,"Drama, Musical, Romance",2005,Rent (2005)
tt0379725,7.4,96,"Biography, Crime, Drama",2005,Capote (2005)
tt0406375,6.1,97,"Action, Adventure, Comedy",2005,Zathura: A Space Adventure (2005)
tt0419706,5.2,98,"Action, Adventure, Horror",2005,Doom (2005)
tt0368709,6.4,99,"Comedy, Drama, Romance",2005,Elizabethtown (2005)
tt0329774,4.4,100,"Action, Adventure, Crime",2005,xXx: State of the Union (2005)
