IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0082971,8.5,1,"Action, Adventure",1981,Raiders of the Lost Ark (1981)
tt0082846,7.7,2,Drama,1981,On Golden Pond (1981)
tt0084522,6.2,3,Comedy,1981,Porky's (1981)
tt0082031,6.9,4,"Comedy, Romance",1981,Arthur (1981)
tt0083131,6.9,5,"Comedy, War",1981,Stripes (1981)
tt0082398,6.8,6,"Action, Adventure, Thriller",1981,For Your Eyes Only (1981)
tt0082136,6.1,7,"Action, Comedy, Sport",1981,The Cannonball Run (1981)
tt0082158,7.2,8,"Biography, Drama, Sport",1981,Chariots of Fire (1981)
tt0081633,7.0,9,"Adventure, Comedy, Fantasy",1981,Time Bandits (1981)
tt0081974,6.9,10,"Drama, Romance, Thriller",1981,Absence of Malice (1981)
tt0082406,7.3,11,"Animation, Adventure, Drama",1981,The Fox and the Hound (1981)
tt0082402,6.7,12,"Crime, Drama",1981,Fort Apache the Bronx (1981)
tt0082801,5.6,13,Comedy,1981,Neighbors (1981)
tt0082948,5.1,14,Comedy,1981,Private Lessons (1981)
tt0082495,6.6,15,Horror,1981,Halloween II (1981)
tt0082340,7.2,16,"Action, Sci-Fi",1981,Escape from New York (1981)
tt0082418,6.1,17,"Horror, Mystery, Thriller",1981,Friday the 13th Part 2 (1981)
tt0082533,6.6,18,Horror,1981,The Howling (1981)
tt0083163,4.9,19,Comedy,1981,Take This Job and Shove It (1981)
tt0082096,8.4,20,"Adventure, Drama, Thriller",1981,Das Boot (1981)
tt0082694,7.6,21,"Action, Adventure, Sci-Fi",1981,Mad Max 2 (1981)
tt0083254,5.4,22,Comedy,1981,Under the Rainbow (1981)
tt0082648,5.0,23,"Action, Adventure, Western",1981,The Legend of the Lone Ranger (1981)
tt0082288,6.7,24,"Action, Adventure, Fantasy",1981,Dragonslayer (1981)
tt0082783,7.8,25,"Biography, Comedy, Drama",1981,My Dinner with Andre (1981)
tt0082111,6.6,26,Comedy,1981,Buddy Buddy (1981)
tt0083190,7.4,27,"Action, Crime, Drama",1981,Thief (1981)
tt0082894,6.5,28,"Drama, Musical, Romance",1981,Pennies from Heaven (1981)
tt0083001,6.3,29,"Adventure, Thriller",1981,Roar (1981)
tt0086262,2.9,30,"Horror, Mystery",1981,Scream (1981)
tt0084445,6.5,31,"Drama, Musical, Romance",1981,One from the Heart (1981)
tt0083113,5.3,32,"Adventure, Mystery, Thriller",1981,Sphinx (1981)
tt0082307,6.9,33,Horror,1981,...E tu vivrai nel terrore! L'aldilà (1981)
tt0082269,7.3,34,Thriller,1981,Diva (1981)
tt0208993,7.2,35,"Biography, Comedy, Drama",1981,New York Beat Movie (1981)
tt0262792,7.8,36,Documentary,1981,Stations of the Elevated (1981)
tt0082927,7.2,37,"Comedy, Fantasy, Mystery",1981,Le pont du Nord (1981)
tt0081912,8.9,38,Comedy,1981,Only Fools and Horses.... (1981–2003)
tt0082010,7.6,39,"Comedy, Horror",1981,An American Werewolf in London (1981)
tt0082427,5.9,40,Horror,1981,The Funhouse (1981)
tt0083907,7.5,41,Horror,1981,The Evil Dead (1981)
tt0082348,7.4,42,"Adventure, Drama, Fantasy",1981,Excalibur (1981)
tt0081856,6.2,43,"Drama, Romance",1981,Dynasty (1981–1989)
tt0081873,8.2,44,Drama,1981,Hill Street Blues (1981–1987)
tt0082933,7.4,45,"Drama, Horror",1981,Possession (1981)
tt0083169,6.7,46,Drama,1981,Taps (I) (1981)
tt0082186,6.9,47,"Action, Adventure, Family",1981,Clash of the Titans (1981)
tt0082329,4.7,48,"Drama, Romance",1981,Endless Love (1981)
tt0081859,7.1,49,"Action, Adventure",1981,The Fall Guy (1981–1986)
tt0082089,7.4,50,"Crime, Drama, Romance",1981,Body Heat (1981)
tt0083284,6.6,51,"Action, Drama, Sport",1981,Victory (1981)
tt0081455,6.8,52,"Action, Horror, Sci-Fi",1981,Scanners (1981)
tt0082766,6.7,53,"Biography, Drama",1981,Mommie Dearest (1981)
tt0086113,6.0,54,"Horror, Mystery",1981,The Pit (1981)
tt0082509,6.7,55,"Animation, Adventure, Fantasy",1981,Heavy Metal (1981)
tt0082449,6.3,56,"Drama, Horror, Thriller",1981,Ghost Story (1981)
tt0082517,6.9,57,Comedy,1981,History of the World: Part I (1981)
tt0082085,7.4,58,"Mystery, Thriller",1981,Blow Out (1981)
tt0081871,7.4,59,"Adventure, Comedy, Sci-Fi",1981,The Greatest American Hero (1981–1983)
tt0081930,7.1,60,"Action, Drama, Mystery",1981,Simon & Simon (1981–1989)
tt0082118,6.5,61,Horror,1981,The Burning (1981)
tt0081933,7.3,62,"Animation, Comedy, Family",1981,Smurfs (1981–1990)
tt0082484,7.4,63,"Adventure, Drama, History",1981,La guerre du feu (1981)
tt0081858,6.2,64,"Drama, Romance",1981,Falcon Crest (1981–1990)
tt0082934,6.6,65,"Crime, Drama, Thriller",1981,The Postman Always Rings Twice (1981)
tt0083336,6.3,66,"Horror, Thriller",1981,Wolfen (1981)
tt0082970,7.3,67,Drama,1981,Ragtime (1981)
tt0083395,6.8,68,"Crime, Drama, Mystery",1981,Cagney & Lacey (1981–1988)
tt0082474,7.2,69,"Adventure, Comedy, Crime",1981,The Great Muppet Caper (1981)
tt0082869,6.6,70,"Action, Crime, Sci-Fi",1981,Outland (1981)
tt0082432,7.5,71,"Adventure, Drama, History",1981,Gallipoli (1981)
tt0082146,5.7,72,"Comedy, Romance, Sci-Fi",1981,Caveman (1981)
tt0082245,5.5,73,Horror,1981,Deadly Blessing (1981)
tt0082700,5.2,74,"Adventure, Horror",1981,Cannibal ferox (1981)
tt0082979,7.5,75,"Biography, Drama, History",1981,Reds (1981)
tt0082176,7.6,76,"Biography, Drama",1981,Christiane F. - Wir Kinder vom Bahnhof Zoo (1981)
tt0083111,7.2,77,"Action, Thriller",1981,Southern Comfort (1981)
tt0082817,6.4,78,"Action, Crime, Thriller",1981,Nighthawks (1981)
tt0082622,6.4,79,"Action, Drama",1981,Knightriders (1981)
tt0082054,7.2,80,"Comedy, Drama",1981,Beau-père (1981)
tt0081874,8.1,81,"Adventure, Comedy, Sci-Fi",1981,The Hitchhiker's Guide to the Galaxy (1981)
tt0082351,7.1,82,"Romance, Thriller, War",1981,Eye of the Needle (1981)
tt0082782,6.2,83,"Horror, Mystery, Thriller",1981,My Bloody Valentine (1981)
tt0081857,3.7,84,News,1981,Entertainment Tonight (1981– )
tt0083170,3.3,85,"Adventure, Drama",1981,Tarzan the Ape Man (1981)
tt0082377,5.6,86,Horror,1981,The Final Conflict (1981)
tt0083390,8.8,87,"Drama, Romance",1981,Brideshead Revisited (1981)
tt0082910,3.5,88,"Drama, Horror, Romance",1981,Piranha Part Two: The Spawning (1981)
tt0082640,5.1,89,"Drama, Romance",1981,Lady Chatterley's Lover (1981)
tt0082350,5.5,90,"Action, Adventure, Crime",1981,An Eye for an Eye (1981)
tt0081869,6.4,91,Comedy,1981,Gimme a Break! (1981–1987)
