IMDbId,actors
tt0034167,Gary Cooper|Walter Brennan|Joan Leslie|George Tobias|Stanley Ridges|Margaret Wycherly|Ward Bond|Noah Beery Jr.|June Lockhart|Dickie Moore|Clem Bevans|Howard Da Silva|Charles Trowbridge|Harvey Stephens|David Bruce|Carl Esmond|Joe Sawyer|Pat Flaherty|Robert Porterfield|Erville Alderson|Murray Alper|James Anderson|Arthur Aylesworth|Eugene Beday|Brooks Benedict|Sonny Bupp|James Bush|Nat Carr|Lucia Carroll|Lane Chandler|Elisha Cook Jr.|Clyde Cook|Ray Cooke|Roger Creed|Jean Del Val|John Dilson|Donald Douglas|Charles Drake|Roland Drew|Frank Faylen|William Forrest|Arno Frey|Frederick Giermann|Jody Gilbert|Joseph W. Girard|Eddie Graham|Kit Guard|William Haade|Creighton Hale|Henry Hall|Herbert Heywood|Russell Hicks|George Irving|Jane Isbell|Selmer Jackson|Si Jenks|Edward Keane|Victor Kilian|Joe King|Rita La Roy|Rolf Lindau|Al Lloyd|Ted Mapes|Frank Marlowe|Tully Marshall|Frank Mayo|Frank McGlynn Sr.|Sammy McKim|Patrick McVey|Charles Middleton|Robert Milasch|Jack Mower|Frank Orth|Steve Pendleton|Jack Pennick|Paul Phillips|William 'Bill' Phillips|Mickey Rentschler|Walter Sande|Wallace Scott|Dick Simmons|Edwin Stanley|Will Stanton|Harry Strang|William Sundholm|Kay Sutton|Ray Teal|Sigfrid Tor|Ralph Urmy|Theodore von Eltz|Eddy Waller|Pat West|Lee 'Lasses' White|Frank Wilcox|Guy Wilkerson|Tom Wilson|Douglas Wood|William Yetter Sr.|Gig Young|Victor Zimmerman
tt0033436,Bud Abbott|Lou Costello|Lee Bowman|Jane Frazee|Alan Curtis|Nat Pendleton|The Andrews Sisters|Laverne Andrews|Maxene Andrews|Patty Andrews|Samuel S. Hinds|Harry Strang|Nella Walker|Leonard Elliott|Shemp Howard|M.J. Frankovich|Dora Clement|Jean Brooks|Janet Warren|Kay Leslie|Nina Orla|Dorothy Darrell|The World Champion Boogie Woogie Dancers|Al Billings|Stanley Blystone|John Butler|John Cason|Charles Coleman|Tom Coleman|Dean Collins|Frank Cook|Pat Costello|Frankie Dolan|Kenne Duncan|Franklyn Farnum|James Flavin|Lloyd Ford|Harold Goodwin|William Gould|Frank Grandetta|Eddie Hall|William Hall|Buddy Harris|Jerome Harte|George Hoagland|J. Anthony Hughes|Selmer Jackson|Charles King Jr.|Jimmie Lucas|George Magrill|Jewel McGowan|Bud Mercer|Lyle Moraine|Will Morgan|Jack Mulhall|Nell O'Day|Frank Penny|Jack Perrin|Hugh Prince|Don Raye|Tom Reed|Bob Reeves|Franklin D. Roosevelt|Stanley Smith|Henry L. Stimson|Tom Tyler|Frankie Van|Robert Wayne|Douglas Wood|Carleton Young
tt0033467,Joseph Cotten|Dorothy Comingore|Agnes Moorehead|Ruth Warrick|Ray Collins|Erskine Sanford|Everett Sloane|William Alland|Paul Stewart|George Coulouris|Fortunio Bonanova|Gus Schilling|Philip Van Zandt|Georgia Backus|Harry Shannon|Sonny Bupp|Buddy Swan|Orson Welles|Don Ackerman|Loretta Agar|Demetrius Alexis|Peter Allen|William Alston|Baudelio Alva|T. Lockwood Arbright|Sam Ash|Michael Audley|Walter Bacon|Harry A. Bailey|Richard Barr|Alva Baudena|Charles Bennett|Joan Blair|Danny Borzage|Robert Brent|James Brought|Morgan Brown|Harry Burkhardt|William Calkins|Porter Chase|Gene Chervow|J.J. Clark|Dorothy Cleveland|Edmund Cobb|Eddie Coke|Nat 'King' Cole|Tom Coleman|Gene Coogan|Sally Corner|Gino Corrado|Herbert Corthell|Maurice Costello|Irene Crosby|Charles Cross|Thomas A. Curran|Louise Currie|Jack Curtis|Ed Dahlen|Ernie Daniels|Coy Danz|Margaret Davis|Tim Davis|Donna Dax|Marie Day|Petra R. de Silva|Gayle DeCamp|Frances Deets|Carl Deloro|George DeNormand|Eddie Dew|John Dilson|Robert Dudley|Lou Duello|Suzanne Dulier|Art Dupuis|Pauline Easterday|Al Eben|Johnny Eckert|Jack Egan|Carl Ekberg|Richard Elmore|Edith Evanson|Carl Faulkner|Juanita Fields|Jack Floyd|Ray Flynn|Monty Ford|Jean Forward|Olin Francis|Louise Franklin|Al Frazier|Guy Gada|Gloria Gale|Captain Garcia|Jack Gargan|Bud Geary|Rudy Germane|Bob Gladman|Renee Godfrey|Jerry Gordon|Peter Gowland|Jimmy Grant|Jesse Graves|Ernest Grooney|Jack Gwynne|Robert Haines|Frank Haney|Harry Harris|Sam Harris|Lew Harvey|Henry Hebert|Edward L. Hemmer|Cliff Herd|Bryan 'Slim' Hightower|Harlan Hoagland|John Huettner|Mitchell Ingraham|Jack Itay|Jack Jahries|Walter James|George W. Jimenez|Clayton Jones|Edna Mae Jones|Harry Jones|Alexander Julian|William Kane|Arthur Kay|Ivy Keene|E. Kerry|Milton Kibbee|Laura Knight|Alan Ladd|Mike Lally|Carmen Laroux|Perc Launders|Walter Lawrence|Bob Lawson|Bert LeBaron|David Ledner|Adam Linke|J.D. Lockhart|Mary Lorraine|Ellen Lowe|Ludwig Lowry|Buck Mack|James T. Mack|Evelyn Mackert|Teddy Mangean|Herman J. Mankiewicz|Jack Manolas|Joe Manz|Loretta Marsh|Mickey Martin|Clyde McAtee|Major McBride|Lee McCluskey|John McCormack|Frank McLure|Charles Meakin|Hercules Mendez|Jim Merritt|Buddy Messinger|E.G. Miller|Irving Mitchell|Bert Moorhouse|Philip Morris|Jack Morton|Louis Natheaux|Frances E. Neal|Lillian Nicholson|Leda Nicova|George Noisom|Joseph North|John Northpole|Field Norton|William H. O'Brien|Arthur O'Connell|Frank O'Connor|Paddy O'Flynn|Lillian O'Malley|Edward Peil Jr.|Gerald Pierce|Thomas Pogue|Russ Powell|J.R. Ralston|Terrance Ray|Jack Raymond|William Reed|Guy Repp|Jolane Reynolds|Sam Rice|Verne Richards|Suzanne Ridgway|Cyril Ring|Myrtle Rishell|Jack Robbins|Don Roberts|George Rogers|Victor Romito|Benny Rubin|Shimen Ruskin|Edward Ryan|Jack Ryan|Robert Samven|Walter Sande|Jack Santoro|Francis Sayles|Dick Scott|Ruth Seeley|George Sherwood|Brent Shugar|Bruce Sidney|Guy Smith|Roy Smith|Vince Speaker|George Sperry|Sam Steele|Tom Steele|Ralph Stein|Bert Stevens|Landers Stevens|Dimas Sutteno|Jack Taylor|Norman Taylor|Bob Terry|Karl Thomas|Robert B. Tobin|Gregg Toland|Kathryn Trosper|Fred Trowbridge|Glen Turnbull|Gohr Van Vleck|Harry J. Vejar|Tim Wallace|Ken Weaver|Charles West|Larry Wheat|Patrick Whitney|Jan Wiley|Bill Wilkens|Larry Williams|Tudor Williams|Richard Wilson|Vivian Wilson|Roland Winters|Vera Winters|Arthur Yeoman|Louis Young
tt0033942,Ann Sheridan|Jack Oakie|Martha Raye|Jack Haley|Herbert Anderson|Jack Carson|Jackie Gleason|William T. Orr|Richard Lane|John Ridgely|Kay Aldridge|Georgia Carroll|Marguerite Chapman|Peggy Diggins|Leslie Brooks|Claire James|Hardie Albright|Lane Allan|Murray Alper|Jean Ames|Ralph Byrd|Lucia Carroll|G. Pat Collins|Ray Cooke|Howard Da Silva|Charles Drake|Tom Dugan|Charles Ferguson|William Forrest|Arthur Gardner|Edward Gargan|Fred Graham|Sam Harris|William Hopper|Selmer Jackson|Mike Lally|Nick Lukats|Adele Mara|Renny McEvoy|Patrick McVey|Will Morgan|William Newell|George O'Hanlon|Frank Orth|Steve Pendleton|Don Rowan|Walter Sande|Garland Smith|Edwin Stanley|Larry Steers|Harry Strang|Elliott Sullivan|Richard Travis|Emmett Vogan|Dick Wessel|Frank Wilcox|Poppy Wilde|Maris Wrixon|Gig Young|Victor Zimmerman
tt0033563,James Baskett|Herman Bing|Mel Blanc|Billy Bletcher|Edward Brophy|Candy Candido|Jim Carmichael|Cliff Edwards|Verna Felton|Noreen Gammill|Eddie Holden|Sterling Holloway|Malcolm Hutton|Hall Johnson|Harold Manley|John McLeish|Jack Mercer|Tony Neil|Dorothy Scott|Sarah Selby|Billy Sheets|Nick Stewart|Chuck Stubbs|Margaret Wright
tt0033870,Humphrey Bogart|Mary Astor|Gladys George|Peter Lorre|Barton MacLane|Lee Patrick|Sydney Greenstreet|Ward Bond|Jerome Cowan|Elisha Cook Jr.|James Burke|Murray Alper|John Hamilton|Charles Drake|Chester Gan|Creighton Hale|Robert Homans|William Hopper|Walter Huston|Hank Mann|Jack Mower|Emory Parnell
tt0034172,William Powell|Myrna Loy|Barry Nelson|Donna Reed|Sam Levene|Alan Baxter|Henry O'Neill|Richard Hall|Stella Adler|Loring Smith|Joseph Anthony|Lou Lubin|Louise Beavers|Asta|Arthur Aylesworth|Al Bain|Arthur Belasco|Sheldon Bennett|John Berkes|Sam Bernard|Ted Billings|Oliver Blake|Frankie Burke|Harry Burns|George Calliga|Charles Calvert|Noble 'Kid' Chissell|Ken Christy|Tom Coleman|Inez Cooper|Noel Cravat|Cliff Danielson|William 'Wee Willie' Davis|Adeline De Walt Reynolds|Edgar Dearing|Sayre Dearing|Joe Devlin|John Dilson|James Dime|Abe Dinovitch|David Dornack|Charles Ferguson|Bill Fisher|James Flavin|Ben Frommer|Ava Gardner|John George|Cardiff Giant|Jody Gilbert|Matt Gilman|Fred Graham|Herschel Graham|Kit Guard|Hardboiled Haggerty|Edward Hearn|Arch Hendricks|Bob Ireland|Jerry Jerome|Tor Johnson|Robert Kellard|John Kelly|Lyle Latell|Hal Le Sueur|George Lloyd|Tommy Mack|Wilbur Mack|Jerry Mandy|Mathew McCue|Pat McKee|Sid Melton|Patti Moore|Roger Moore|Bert Moorhouse|George Noisom|Frank O'Connor|Joe Oakie|Tom Quinn|Paul Ravel|Joey Ray|Buddy Roosevelt|Jack Roper|Harry Semels|Eddie Sim|J. Lewis Smith|Cap Somers|Brick Sullivan|Ray Teal|Dan Tobey|Sailor Vincent|Tito Vuolo|Fred Walburn|Harry Wilson|Will Wright|Duke York|Joe Yule
tt0034248,Cary Grant|Joan Fontaine|Cedric Hardwicke|Nigel Bruce|May Whitty|Isabel Jeans|Heather Angel|Auriol Lee|Reginald Sheffield|Leo G. Carroll|Billy Bevan|Faith Brook|Leonard Carey|David Clyde|Clyde Cook|Alec Craig|Carol Curtis-Brown|Vernon Downing|Rex Evans|Edward Fielding|Gavin Gordon|Lumsden Hare|Alfred Hitchcock|Gertrude Hoffman|Kenneth Hunter|Dorothy Lloyd|Aubrey Mather|Nondas Metcalf|Rita Page|Hilda Plowright|Clara Reid|Maureen Roden-Ryan|Violet Shelton|Donald Stuart|Denis Tankard|Pax Walker|Ben Webster|Elsie Weller|Constance Worth
tt0034184,James Stephenson|Geraldine Fitzgerald|Donald Crisp|Barbara O'Neil|Montagu Love|Sig Ruman|G.P. Huntley|Richard Ainley|Bruce Lester|Leonard Mudie|Doris Lloyd|Frank Reicher|Hermine Sterler|Billy Bevan|Clare Verdera|Crauford Kent|Alec Craig|Rudolph Anders|Bunny Beatty|Barlowe Borland|Louise Brien|Bette Davis|Helena Grant|Carlotta Jelm|Dickie Leon|Ottola Nesmith|Paul Panzer|Tempe Pigott|Hilda Plowright|Mary Taylor|Hans von Morhart|Ian Wolfe|Wolfgang Zilzer
tt0034398,Lon Chaney Jr.|Claude Rains|Ralph Bellamy|Warren William|Patric Knowles|Bela Lugosi|Maria Ouspenskaya|Evelyn Ankers|Fay Helm|J.M. Kerrigan|Forrester Harvey|Jessie Arnold|Gertrude Astor|Caroline Frances Cooke|Harry Cording|Margaret Fealy|Gibson Gowland|Leyland Hodgson|Olaf Hytten|La Riana|Connie Leon|Doris Lloyd|Ottola Nesmith|Monty O'Grady|Eddie Polo|Ernie Stanton|Anne G. Sterling|Fanny Sterling|Jacob Steven|Tom Stevenson|Harry Stubbs|Eric Wilton
