IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0050212,8.2,1,"Adventure, Drama, War",1957,The Bridge on the River Kwai (1957)
tt0050839,7.2,2,"Drama, Romance",1957,Peyton Place (1957)
tt0050549,6.2,3,"Drama, Romance",1957,Island in the Sun (1957)
tt0050556,6.5,4,"Drama, Music, Musical",1957,Jailhouse Rock (1957)
tt0050530,4.9,5,"Drama, Fantasy, Horror",1957,I Was a Teenage Werewolf (1957)
tt0050302,5.6,6,Drama,1957,The Delinquents (1957)
tt0050783,8.2,7,Drama,1957,Le notti di Cabiria (1957)
tt0050454,7.1,8,"Drama, Romance",1957,La grande strada azzurra (1957)
tt0051215,6.4,9,Drama,1957,Young and Dangerous (1957)
tt0050083,8.9,10,"Crime, Drama",1957,12 Angry Men (1957)
tt0050051,8.2,11,"Crime, Drama, Mystery",1957,Perry Mason (1957–1966)
tt0050882,6.4,12,"Drama, Romance, War",1957,Raintree County (1957)
tt0050032,7.6,13,"Comedy, Family",1957,Leave It to Beaver (1957–1963)
tt0050825,8.5,14,"Drama, War",1957,Paths of Glory (1957)
tt0050976,8.2,15,"Drama, Fantasy",1957,Det sjunde inseglet (1957)
tt0050073,7.6,16,Western,1957,Wagon Train (1957–1965)
tt0050356,7.6,17,"Action, Adventure, Drama",1957,The Enemy Below (1957)
tt0051201,8.4,18,"Crime, Drama, Mystery",1957,Witness for the Prosecution (1957)
tt0050037,8.2,19,"Comedy, Western",1957,Maverick (1957–1962)
tt0050025,8.5,20,Western,1957,Have Gun - Will Travel (1957–1963)
tt0050105,7.6,21,"Drama, Romance",1957,An Affair to Remember (1957)
tt0050798,7.3,22,"Family, Drama, Adventure",1957,Old Yeller (1957)
tt0050419,7.1,23,"Comedy, Musical, Romance",1957,Funny Face (1957)
tt0050066,8.0,24,Western,1957,Tales of Wells Fargo (1957–1962)
tt0050986,8.2,25,"Drama, Romance",1957,Smultronstället (1957)
tt0051036,8.2,26,"Drama, Film-Noir",1957,Sweet Smell of Success (1957)
tt0050086,7.6,27,"Drama, Thriller, Western",1957,3:10 to Yuma (1957)
tt0050079,8.4,28,"Action, Adventure, Comedy",1957,Zorro (1957–1959)
tt0050490,7.4,29,"Action, Adventure, Drama",1957,"Heaven Knows, Mr. Allison (1957)"
tt0050613,8.1,30,Drama,1957,Kumonosu-jô (1957)
tt0050468,7.2,31,"Biography, Drama, Western",1957,Gunfight at the O.K. Corral (1957)
tt0050861,6.7,32,"Comedy, Romance",1957,The Prince and the Showgirl (1957)
tt0050599,5.8,33,"Comedy, Romance",1957,Kiss Them for Me (1957)
tt0050933,7.2,34,"Drama, Romance",1957,Sayonara (1957)
tt0050658,7.3,35,"Comedy, Crime, Drama",1957,Love in the Afternoon (1957)
tt0050208,6.2,36,"Adventure, Drama, Romance",1957,Boy on a Dolphin (1957)
tt0050071,8.5,37,Western,1957,Trackdown (1957–1959)
tt0050371,8.2,38,"Drama, Music",1957,A Face in the Crowd (1957)
tt0050539,7.7,39,"Horror, Sci-Fi",1957,The Incredible Shrinking Man (1957)
tt0050307,7.3,40,"Comedy, Romance",1957,Desk Set (1957)
