IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0468569,9.0,1,"Action, Crime, Drama",2008,The Dark Knight (2008)
tt0371746,7.9,2,"Action, Adventure, Sci-Fi",2008,Iron Man (2008)
tt0367882,6.2,3,"Action, Adventure, Fantasy",2008,Indiana Jones and the Kingdom of the Crystal Skull (2008)
tt0448157,6.4,4,"Action, Crime, Drama",2008,Hancock (2008)
tt0910970,8.4,5,"Animation, Adventure, Family",2008,WALL·E (2008)
tt0441773,7.6,6,"Animation, Action, Adventure",2008,Kung Fu Panda (2008)
tt1099212,5.2,7,"Drama, Fantasy, Romance",2008,Twilight (I) (2008)
tt0479952,6.7,8,"Animation, Action, Adventure",2008,Madagascar: Escape 2 Africa (2008)
tt0830515,6.6,9,"Action, Adventure, Thriller",2008,Quantum of Solace (2008)
tt0451079,6.8,10,"Animation, Adventure, Comedy",2008,Horton Hears a Who! (2008)
tt1000774,5.5,11,"Comedy, Drama, Romance",2008,Sex and the City (2008)
tt1205489,8.2,12,Drama,2008,Gran Torino (2008)
tt0936501,7.8,13,"Action, Thriller",2008,Taken (I) (2008)
tt0795421,6.4,14,"Comedy, Family, Musical",2008,Mamma Mia! (2008)
tt0822832,7.1,15,"Comedy, Drama, Family",2008,Marley & Me (2008)
tt0499448,6.6,16,"Action, Adventure, Family",2008,The Chronicles of Narnia: Prince Caspian (2008)
tt1010048,8.0,17,Drama,2008,Slumdog Millionaire (2008)
tt0493464,6.7,18,"Action, Crime, Fantasy",2008,Wanted (2008)
tt0800080,6.8,19,"Action, Adventure, Sci-Fi",2008,The Incredible Hulk (2008)
tt0425061,6.5,20,"Action, Adventure, Comedy",2008,Get Smart (2008)
tt0421715,7.8,21,"Drama, Fantasy, Romance",2008,The Curious Case of Benjamin Button (2008)
tt0369436,5.6,22,"Comedy, Drama, Romance",2008,Four Christmases (2008)
tt0397892,6.9,23,"Animation, Adventure, Comedy",2008,Bolt (2008)
tt0942385,7.0,24,"Action, Comedy",2008,Tropic Thunder (2008)
tt0960731,6.1,25,"Comedy, Family, Fantasy",2008,Bedtime Stories (2008)
tt0859163,5.2,26,"Action, Adventure, Fantasy",2008,The Mummy: Tomb of the Dragon Emperor (2008)
tt0373051,5.8,27,"Action, Adventure, Family",2008,Journey to the Center of the Earth (2008)
tt1059786,6.6,28,"Action, Mystery, Thriller",2008,Eagle Eye (2008)
tt0838283,6.9,29,Comedy,2008,Step Brothers (2008)
tt0960144,5.5,30,"Action, Comedy",2008,You Don't Mess with the Zohan (2008)
tt1068680,6.8,31,"Comedy, Romance",2008,Yes Man (2008)
tt0443649,5.1,32,"Action, Adventure, Drama",2008,"10,000 BC (2008)"
tt1014775,3.7,33,"Adventure, Comedy, Drama",2008,Beverly Hills Chihuahua (2008)
tt0962726,4.6,34,"Comedy, Drama, Family",2008,High School Musical 3: Senior Year (2008)
tt0910936,7.0,35,"Action, Comedy, Crime",2008,Pineapple Express (2008)
