IMDbId,actors
tt0039776,Bing Crosby|Bob Hope|Dorothy Lamour|Gale Sondergaard|Frank Faylen|Joseph Vitale|George Meeker|Frank Puglia|Nestor Paiva|Robert Barrat|Stanley Andrews|Harry Woods|The Wiere Brothers|The Andrews Sisters|Jerry Colonna|The Stone-Barton Puppeteers|The Carioca Boys|Dorothy Abbott|Rudolph Andrean|Laverne Andrews|Maxene Andrews|Patty Andrews|Don Avalier|Lucille Barkley|Rolando Barrera|Stanley Blystone|Al Bridge|Arthur Q. Bryan|Dolores Castle|George Chandler|Noble 'Kid' Chissell|Martha Clemons|Charles Cooley|Laura Corbay|Gino Corrado|Delmar Costello|Lionel Dante|Hal K. Dawson|Tom Dugan|Ralph Dunn|Rene Dussaq|Jane Everett|Franklyn Farnum|Frank Ferguson|Robbie Franks|Jeanne Gail|Jack Gargan|Norma Gentner|Ralph Gomez|Frank Hagney|Eddie Hall|Bert Hanlon|Sam Harris|Brandon Hurst|Tor Johnson|Lorna Jordon|Donald Kerr|Tommy Ladd|Pat Lane|George Lloyd|Babe London|John Mallon|Charles Middleton|John 'Skins' Miller|Frederic Nay|William Newell|Paul Newlan|Patsy O'Byrne|Stênio Osório|Byron Poindexter|Barbara Pratt|Pepito Pérez|Renee Randall|Marquita Rivera|Julian Rivero|Victor Romito|Raul Roulien|Albert Ruiz|Rudolph Silva|George Sorel|Ray Teal|Rudolph Valentino|Kathyrine Valk|Bonnie Vallarino|Arthur Vallee|Tad Van Brunt|Joe Whitehead|Harry Wiere|Sylvester Wiere|Duke York|Kay Young|Fred Zendar
tt0039966,Aldo Fabrizi|Joseph Garland Moore Jr.|Mirella Monti|John Kitzmiller|Heinrich Bode|Ave Ninchi|Ernesto Almirante|Nando Bruno|Aldo Silvani|Gino Cavalieri|Piero Palermini|Franco Serpilli
tt0039220,Richard Attenborough|Hermione Baddeley|William Hartnell|Harcourt Williams|Wylie Watson|Nigel Stock|Virginia Winter|Reginald Purdell|George Carney|Charles Goldner|Alan Wheatley|Carol Marsh|Lina Barrie|Joan Sterndale-Bennett|Harry Ross|Campbell Copelin|Marianne Stone|Norman Watson|Michael Brennan|Cyril Chamberlain|Pauline Chamberlain|Basil Cunard|Philip Godfrey|Victor Harrington|Paul Hollingdale|Jackie Joyner|Sara Leighton|Barbara Lott|Diana Maddox|John Martell|Jack McNaughton|Daphne Newton|Michael Nicholls|Jim O'Brady|Wally Patch|Ronald Shiner|Constance Smith|Anna Steele|H.G. Stoker
tt0039739,Louis Jouvet|Simone Renant|Bernard Blier|Suzy Delair|Pierre Larquey|Jeanne Fusier-Gir|Claudine Dupuis|Charles Dullin|Henri Arius|Charles Blavette|René Blancard|Robert Dalban|Jean Daurand|Jean Dunot|Jacques Grétillat|Gilberte Géniat|Gabriel Gobin|François Joux|Léo Lapara|Henri Niel|André Numès Fils|Claude Péran|Annette Poivre|Georges Pally|Fernand René|Sinoël|Charles Vissières|Paul Toscano|Joëlle Bernard|Raymond Bussières|Joé Davray|Paul Demange|Dora Doll|Jean Hébey|Bob Ingarao|Maurice Junot|Palmyre Levasseur|Christian Marquand|François-Gilbert Moreau|Yvonne Ménard|Claire Olivier|Raphaël Patorni|Jeanine Ralut|Marcel Rouzé|Michel Seldow|Jean Sylvère|Sacha Tarride|Paul Temps
tt0039631,Charles Chaplin|Mady Correll|Allison Roddan|Robert Lewis|Audrey Betz|Martha Raye|Ada May|Isobel Elsom|Marjorie Bennett|Helene Heigh|Margaret Hoffman|Marilyn Nash|Irving Bacon|Edwin Mills|Virginia Brissac|Almira Sessions|Eula Morgan|Bernard Nedell|Charles Evans|William Frawley|Arthur Hohl|Barbara Slater|Fritz Leiber|Vera Marshe|John Harmon|Christine Ell|Lois Conklin|Richard Abbott|Warren Ashe|Gertrude Astor|Ralph Brooks|Wheaton Chambers|Julius Cramer|James Craven|Joseph Crehan|Albert D'Arno|Daniel De Jonghe|George Dee|Josette Deegan|Cyril Delevanti|Wheeler Dryden|Elspeth Dudgeon|Ella Ethridge|Herbert Evans|Franklyn Farnum|Joseph Granby|Adolf Hitler|Boyd Irwin|Fred Karno Jr.|Colin Kenny|Bert LeBaron|Ruth Lee|Carl M. Leviness|Therese Lyon|Wilbur Mack|Lester Matthews|Harold Miller|Ralph Montgomery|Benito Mussolini|Paul Newlan|Barry Norton|Albert Petit|Edna Purviance|Frank Reicher|Addison Richards|Suzanne Ridgway|Jeffrey Sayre|Carlo Schipa|William Self|C. Montague Shaw|Millard Sherwood|Bert Stevens|Nanette Vallon|Herb Vigran|Charles Wagenheim|Pierre Watkin
tt0039155,Roger Pigaut|Claire Mafféi|Noël Roquevert|Gaston Modot|Made Siamé|Pierre Trabaud|Jacques Meyran|François Joux|Gérard Oury|Charles Camus|Émile Drain|Annette Poivre|Nicolas Amato|Brigitte Auber|Odette Barencey|Paul Barge|Léon Bary|Nicole Courcel|Louis de Funès|Huguette Faget|Marcelle Hainia|Bob Ingarao|Paulette Jan|Pierre Leproux|Yette Lucas|Maurice Marceau|Marthe Mellot|René Stern|Jean-Marc Tennberg|Jean-Marc Thibault|Renée Thorel|Charles Vissières
tt0040525,Rita Hayworth|Orson Welles|Everett Sloane|Glenn Anders|Ted de Corsia|Erskine Sanford|Gus Schilling|Carl Frank|Louis Merrill|Evelyn Ellis|Harry Shannon|William Alland|Jessie Arnold|Wong Artarne|Jack Baxley|Steve Benton|Vernon Cansino|Doris Chan|George Chirello|Wong Chung|Eddie Coke|Tom Coleman|Peter Cusanelli|Al Eben|Edythe Elliott|Heenan Elliott|John Elliott|Charles Ferguson|Errol Flynn|Joseph Granby|Robert Gray|Alvin Hammer|Theresa Harris|Maynard Holmes|Tiny Jones|Byron Kane|Milton Kibbee|Preston Lee|Grace Lem|Billy Louie|Charles Meakin|Philip Morris|Sam Nelson|Mary Newton|Joe Palma|Edward Peil Sr.|Gerald Pierce|Joe Recht|Mabel Smaney|Harry Strang|Norman Earl Thomson|Arthur Tovey|Philip Van Zandt|Dorothy Vaughan|Blackie Whiteford|Richard Wilson|Jean Wong
tt0040481,Googie Withers|Edward Chapman|Susan Shaw|Patricia Plunkett|David Liney|Sydney Tafler|Betty Ann Davies|John Slater|Jane Hylton|Meier Tzelniker|John McCallum|Jimmy Hanley|John Carol|Alfie Bass|Jack Warner|Frederick Piper|Michael Howard|Hermione Baddeley|Nigel Stock|John Salew|Gladys Henson|Edie Martin|Betty Baskcomb|Gilbert Davis|Al Millen|Vida Hope|Arthur Hambling|Grace Arnold|John Vere|Patrick Jones|Joe E. Carr|Fred Griffiths|Francis O'Rawe|David Knox|Sidney James|John Martell
tt0039589,George Sanders|Lucille Ball|Charles Coburn|Boris Karloff|Cedric Hardwicke|Joseph Calleia|Alan Mowbray|George Zucco|Robert Coote|Alan Napier|Tanis Chandler|Annette Warren|Jimmy Aubrey|Lynn Baggett|Brooks Benedict|Wilson Benge|Colin Campbell|Jack Chefe|Ann Codee|Charles Coleman|James Conaty|Sayre Dearing|Jack Deery|Cyril Delevanti|Herbert Evans|Charles Ferguson|Alex Frazer|Mary Jane French|Rudy Germane|Herschel Graham|Robert Haines|Stuart Hall|Gerald Hamer|Sam Harris|Shep Houghton|Isabel La Mal|Ethan Laidlaw|Mike Lally|Ethelreda Leopold|Carl M. Leviness|Wilbur Mack|Frank McLure|Harold Miller|Sol Murgi|Eddie Parks|John Rice|Jeffrey Sayre|Wyndham Standing|Dorothy Vaughan|Eric Wilton|Florence Wix
tt0039192,Deborah Kerr|Flora Robson|Jenny Laird|Judith Furse|Kathleen Byron|Esmond Knight|Sabu|David Farrar|Jean Simmons|May Hallatt|Eddie Whaley Jr.|Shaun Noble|Nancy Roberts|Ley On|Joan Cozier|Maxwell Foster|Margaret Scudamore|Helen Debroy Summers
tt0039689,Robert Mitchum|Jane Greer|Kirk Douglas|Rhonda Fleming|Richard Webb|Steve Brodie|Virginia Huston|Paul Valentine|Dickie Moore|Ken Niles|Alex Ball|Brooks Benedict|Oliver Blake|Eumenio Blanco|Wesley Bly|Mildred Boyd|Hubert Brill|James Bush|Ted Collins|James Conaty|Homer Dickenson|Lee Elson|Jess Escobar|Mary Field|Rudy Germane|Adda Gleason|Theresa Harris|Harry Hayden|John Kellogg|Mike Lally|Primo López|Philip Morris|Manuel París|Caleb Peterson|Jose Portugal|Charles Regan|Victor Romito|Tony Roux|Jeffrey Sayre|Wallace Scott|Archie Twitchell|William Van Vleck|Bill Wallace|Sam Warren|Frank Wilcox
tt0039628,Maureen O'Hara|John Payne|Edmund Gwenn|Gene Lockhart|Natalie Wood|Porter Hall|William Frawley|Jerome Cowan|Philip Tonge|Jack Albertson|Harry Antrim|Lela Bliss|Walden Boyle|Kevin Burke|Dorothy Christy|Dick Cogan|Jeff Corey|Sheryl Deauville|Mike Donovan|Teddy Driver|Mary Field|William Forrest|Jack Gargan|Robert Gist|Jane Green|Alvin Greenman|Alvin Hammer|Theresa Harris|Percy Helton|Herbert Heyes|Clark Howat|Robert Hyatt|Richard Irving|Robert Karnes|Fran Lee|Marlene Lyden|Robert Lynn|Mae Marsh|Ida McGuire|Joseph McInerney|Jean O'Donnell|Anne O'Neal|'Snub' Pollard|Lorin Raker|Bob Reeves|Thelma Ritter|Stephen Roberts|Jeffrey Sayre|James Seay|Irene Shirley|Patty Smith|Ray Spiker|Ann Staunton|Brick Sullivan|Anthony Sydes|Guy Thomajan|Basil Walker
tt0039416,Gregory Peck|Dorothy McGuire|John Garfield|Celeste Holm|Anne Revere|June Havoc|Albert Dekker|Jane Wyatt|Dean Stockwell|Nicholas Joy|Sam Jaffe|Harold Vermilyea|Ransom M. Sherman|Monya Andre|Louise Buckley|Patricia Cameron|Jack Conrad|Curt Conway|Olive Deering|Irene Dehn|Jane Earle|Morgan Farley|Franklyn Farnum|Grace Field|Helen Gerald|Fred Godoy|Wilton Graff|Jane Green|Virginia Gregg|Tom Handley|Joe Haworth|Hallene Hill|Edna Holland|Art Howard|Bert Howard|Mauritz Hugo|Boyd Irwin|Robert Karnes|Leo Kaye|Kenner G. Kemp|Victor Kilian|Mike Lally|Raymond Largay|Gustave Lax|George Leigh|Lewis Leverett|Arthur Little Jr.|Kathleen Lockhart|Louise Lorimer|Ken Lynch|Lee MacGregor|Adrienne Marden|Marion Marshall|Noel Mills|Marlyn Monk|Henry Mowbray|Howard Negley|Gene Nelson|John Newland|Stella Rae|Herbert Ratner|Pattie Robbins|Roy Roberts|Wallace Scott|Larry Steers|Amzie Strickland|Laura Treadwell|Robert Warwick|Jesse White|Frank Wilcox|Barbara Woodell|Mary Worth
tt0039169,Cary Grant|Myrna Loy|Shirley Temple|Rudy Vallee|Ray Collins|Harry Davenport|Johnny Sands|Don Beddoe|Lillian Randolph|Veda Ann Borg|Dan Tobin|Ransom M. Sherman|William Bakewell|Irving Bacon|Ian Bernard|Carol Hughes|William Hall|Gregory Gaye|Bebe Allen|Bobby Barber|Robert Bice|Barbara Boone|Robert Bray|Steve Carruthers|Kay Christopher|Tom Coleman|Ellen Corby|William B. Davidson|Jack Deery|Ann Duncan|Herbert Evans|Franklyn Farnum|Pat Flaherty|Richard Flato|Bess Flowers|William Forrest|Jack Gargan|Slim Gaut|Dick Gordon|Stuart Hall|Charles Halton|Bonnie Jean Hartley|Carlotta Jelm|Howard Keiser|Carl Kent|J. Farrell MacDonald|Wilbur Mack|Charles Marsh|Myra Marsh|Lydia McKim|Marilyn Mercer|Harold Miller|Garry Owen|Bob Pepper|Ned Roberts|Dore Schary|Mickey Simpson|Larry Steers|Norman Earl Thomson|Elena Warren|Steve Wayne
tt0039396,Glenn Ford|Janis Carter|Barry Sullivan|Edgar Buchanan|Karen Morley|Jim Bannon|Stanley Andrews|Walter Baldwin|Jack Baxley|Eugene Borden|Al Bridge|Paul E. Burns|Charles Cane|David Fresco|Nacho Galindo|Martin Garralaga|Fred Graff|Robert Kellard|Philip Kieffer|Kenneth MacDonald|Cy Malis|'Snub' Pollard|Gene Roth|Mabel Smaney|Art Smith|Harry Strang|William Stubbs|Sid Tomack|Michael Towne|Lillian Wells|Cecil Weston|Crane Whitley|Mel Wixon|Barbara Woodell
tt0039420,Gene Tierney|Rex Harrison|George Sanders|Edna Best|Vanessa Brown|Anna Lee|Robert Coote|Natalie Wood|Isobel Elsom|Victoria Horne|Helen Freeman|Stuart Holmes|Whitford Kane|Buster Slaven|Will Stanton|William Stelling|Houseley Stevenson|David Thursby|Heather Wilde
